
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
DataValue, 8.375, 6.6680000000000009E-11, 5.7144999999999995E-07, 5.7144999999999995E-07, 6.6680000000000009E-11, 1.1039999999999982E-07
DataValue, 8.5, -2.5338000000000002E-11, 5.8644E-07, 5.8644E-07, 2.5338000000000002E-11, 1.1132000000000023E-07
DataValue, 8.625, -5.0280000000000006E-11, 5.9928E-07, 5.9928E-07, 5.0280000000000006E-11, 1.2072000000000009E-07
DataValue, 8.75, 3.9496000000000004E-11, 6.1662E-07, 6.1662E-07, 3.9496000000000004E-11, 1.2831999999999982E-07
DataValue, 8.875, 4.5122000000000006E-11, 6.3136E-07, 6.3136E-07, 4.5122000000000006E-11, 1.1512000000000009E-07
DataValue, 9, -4.5892E-11, 6.454E-07, 6.454E-07, 4.5892E-11, 1.1796000000000014E-07
DataValue, 9.125, -2.9692E-11, 6.6085E-07, 6.6085E-07, 2.9692E-11, 1.2831999999999982E-07
DataValue, 9.25, 5.7704000000000007E-11, 6.7748E-07, 6.7748E-07, 5.7704000000000007E-11, 1.2284000000000017E-07
DataValue, 9.375, 2.4602000000000002E-11, 6.9156E-07, 6.9156E-07, 2.4602000000000002E-11, 1.1384000000000034E-07
DataValue, 9.5, -6.2092E-11, 7.0594E-07, 7.0594E-07, 6.2092E-11, 1.1879999999999961E-07
DataValue, 9.625, -5.8100000000000005E-12, 7.2125999999999994E-07, 7.2125999999999994E-07, 5.8100000000000005E-12, 1.3079999999999966E-07
DataValue, 9.75, 7.323E-11, 7.3864E-07, 7.3864E-07, 7.323E-11, 1.2160000000000024E-07
DataValue, 9.875, 4.48E-13, 7.5166E-07, 7.5166E-07, 4.48E-13, 1.0883999999999996E-07
DataValue, 10, -6.918E-11, 7.6584999999999994E-07, 7.6584999999999994E-07, 6.918E-11, 1.3064000000000033E-07
DataValue, 10, 7.3286E-11, 7.6799E-07, 7.6799E-07, 7.3286E-11, 1.451999999999999E-07
DataValue, 9.875, 1.5860000000000001E-12, 7.477E-07, 7.477E-07, 1.5860000000000001E-12, 1.5168000000000005E-07
DataValue, 9.75, -6.994800000000001E-11, 7.3007E-07, 7.3007E-07, 6.994800000000001E-11, 1.4235999999999985E-07
DataValue, 9.625, 9.1320000000000011E-12, 7.1211E-07, 7.1211E-07, 9.1320000000000011E-12, 1.5100000000000033E-07
DataValue, 9.5, 6.9706E-11, 6.9231999999999994E-07, 6.9231999999999994E-07, 6.9706E-11, 1.4740000000000006E-07
DataValue, 9.375, -1.5818000000000002E-11, 6.7526E-07, 6.7526E-07, 1.5818000000000002E-11, 1.4887999999999984E-07
DataValue, 9.25, -5.903E-11, 6.551E-07, 6.551E-07, 5.903E-11, 1.3720000000000014E-07
DataValue, 9.125, 3.031E-11, 6.4095999999999994E-07, 6.4095999999999994E-07, 3.031E-11, 1.3680000000000011E-07
DataValue, 9, 4.9026E-11, 6.209E-07, 6.209E-07, 4.9026E-11, 1.5035999999999961E-07
DataValue, 8.875, -4.1118000000000005E-11, 6.0337E-07, 6.0337E-07, 4.1118000000000005E-11, 1.3495999999999972E-07
DataValue, 8.75, -3.4234E-11, 5.8716E-07, 5.8716E-07, 3.4234E-11, 1.3092E-07
DataValue, 8.625, 5.3660000000000005E-11, 5.7064E-07, 5.7064E-07, 5.3660000000000005E-11, 1.3760000000000017E-07
DataValue, 8.5, 2.3546000000000003E-11, 5.5276E-07, 5.5276E-07, 2.3546000000000003E-11, 1.2944000000000024E-07
DataValue, 8.375, -6.2484000000000009E-11, 5.3828E-07, 5.3828E-07, 6.2484000000000009E-11, 1.2692000000000013E-07
DataValue, 8.25, -1.025E-11, 5.2103E-07, 5.2103E-07, 1.025E-11, 1.3396000000000007E-07
DataValue, 8.125, 6.9708E-11, 5.0479E-07, 5.0479E-07, 6.9708E-11, 1.3523999999999983E-07
DataValue, 8, 1.036E-12, 4.8722E-07, 4.8722E-07, 1.036E-12, 1.3803999999999983E-07
DataValue, 7.875, -7.3088000000000012E-11, 4.7028E-07, 4.7028E-07, 7.3088000000000012E-11, 1.3627999999999995E-07
DataValue, 7.75, 1.0234E-11, 4.5315E-07, 4.5315E-07, 1.0234E-11, 1.3376000000000005E-07
DataValue, 7.625, 6.7870000000000007E-11, 4.3684E-07, 4.3684E-07, 6.7870000000000007E-11, 1.332400000000001E-07
DataValue, 7.5, -1.9832000000000002E-11, 4.1984E-07, 4.1984E-07, 1.9832000000000002E-11, 1.3531999999999992E-07
DataValue, 7.375, -5.8136000000000004E-11, 4.0301E-07, 4.0301E-07, 5.8136000000000004E-11, 1.3672000000000002E-07
DataValue, 7.25, 3.3416000000000004E-11, 3.8566E-07, 3.8566E-07, 3.3416000000000004E-11, 1.3348000000000016E-07
DataValue, 7.125, 4.5558000000000004E-11, 3.6963999999999997E-07, 3.6963999999999997E-07, 4.5558000000000004E-11, 1.2963999999999983E-07
DataValue, 7, -4.4434000000000004E-11, 3.5325E-07, 3.5325E-07, 4.4434000000000004E-11, 1.3211999999999989E-07
DataValue, 6.875, -3.4016E-11, 3.3661E-07, 3.3661E-07, 3.4016E-11, 1.3040000000000006E-07
DataValue, 6.75, 5.4478000000000004E-11, 3.2065E-07, 3.2065E-07, 5.4478000000000004E-11, 1.3168000000000003E-07
DataValue, 6.625, 2.1852000000000002E-11, 3.0369E-07, 3.0369E-07, 2.1852000000000002E-11, 1.2995999999999998E-07
DataValue, 6.5, -6.403600000000001E-11, 2.8816E-07, 2.8816E-07, 6.403600000000001E-11, 1.2267999999999998E-07
DataValue, 6.375, -1.0538E-11, 2.7302E-07, 2.7302E-07, 1.0538E-11, 1.2863999999999997E-07
DataValue, 6.25, 7.0374000000000007E-11, 2.56E-07, 2.56E-07, 7.0374000000000007E-11, 1.3072E-07
DataValue, 6.125, 9.0800000000000007E-13, 2.4034E-07, 2.4034E-07, 9.0800000000000007E-13, 1.2476000000000012E-07
DataValue, 6, -7.2736E-11, 2.2480999999999999E-07, 2.2480999999999999E-07, 7.2736E-11, 1.2527999999999997E-07
DataValue, 5.875, 8.3120000000000009E-12, 2.0902E-07, 2.0902E-07, 8.3120000000000009E-12, 1.2531999999999991E-07
DataValue, 5.75, 6.9696000000000007E-11, 1.9348E-07, 1.9348E-07, 6.9696000000000007E-11, 1.2236000000000005E-07
DataValue, 5.625, -1.637E-11, 1.7843E-07, 1.7843E-07, 1.637E-11, 1.2020000000000003E-07
DataValue, 5.5, -6.4004000000000007E-11, 1.6343E-07, 1.6343E-07, 6.4004000000000007E-11, 1.1995999999999997E-07
DataValue, 5.375, 2.3988E-11, 1.4844E-07, 1.4844E-07, 2.3988E-11, 1.1952E-07
DataValue, 5.25, 5.3728000000000007E-11, 1.3355E-07, 1.3355E-07, 5.3728000000000007E-11, 1.1920000000000001E-07
DataValue, 5.125, -3.8706000000000006E-11, 1.1864E-07, 1.1864E-07, 3.8706000000000006E-11, 1.1544000000000003E-07
DataValue, 5, -4.2306000000000005E-11, 1.0468999999999999E-07, 1.0468999999999999E-07, 4.2306000000000005E-11, 1.0913280000000002E-07
DataValue, 4.875, 4.9814E-11, 9.1356799999999991E-08, 9.1356799999999991E-08, 4.9814E-11, 1.0574679999999999E-07
DataValue, 4.75, 6.498E-11, 7.82533E-08, 7.82533E-08, 6.498E-11, 9.9609199999999986E-08
DataValue, 4.625, 4.012E-12, 6.64545E-08, 6.64545E-08, 4.012E-12, 9.14976E-08
DataValue, 4.5, -6.7200000000000011E-11, 5.53789E-08, 5.53789E-08, 6.7200000000000011E-11, 8.56784E-08
DataValue, 4.375, 3.0500000000000005E-11, 4.5034899999999994E-08, 4.5034899999999994E-08, 3.0500000000000005E-11, 7.6474E-08
DataValue, 4.25, 3.5364E-11, 3.62604E-08, 3.62604E-08, 3.5364E-11, 6.4384399999999985E-08
DataValue, 4.125, -6.5632E-11, 2.8938799999999998E-08, 2.8938799999999998E-08, 6.5632E-11, 5.53336E-08
DataValue, 4, -2.7800000000000003E-12, 2.2426999999999996E-08, 2.2426999999999996E-08, 2.7800000000000003E-12, 4.8302799999999995E-08
DataValue, 3.875, 6.3188E-11, 1.68631E-08, 1.68631E-08, 6.3188E-11, 3.8869599999999988E-08
DataValue, 3.75, -3.3662E-11, 1.27096E-08, 1.27096E-08, 3.3662E-11, 3.136772E-08
DataValue, 3.625, -3.3368000000000006E-11, 9.02117E-09, 9.02117E-09, 3.3368000000000006E-11, 2.5613719999999997E-08
DataValue, 3.5, 6.5140000000000007E-11, 6.30617E-09, 6.30617E-09, 6.5140000000000007E-11, 1.906056E-08
DataValue, 3.375, -6.7856E-11, 4.25603E-09, 4.25603E-09, 6.7856E-11, 1.440316E-08
DataValue, 3.25, 3.7240000000000005E-11, 2.70538E-09, 2.70538E-09, 3.7240000000000005E-11, 1.07396E-08
DataValue, 3.125, -1.0536000000000001E-11, 1.57113E-09, 1.57113E-09, 1.0536000000000001E-11, 6.74752E-09
DataValue, 3, -1.8814000000000003E-11, 1.0185E-09, 1.0185E-09, 1.8814000000000003E-11, 4.4656759999999994E-09
DataValue, 2.875, 2.2146E-11, 4.5471100000000003E-10, 4.5471100000000003E-10, 2.2146E-11, 2.7903159999999995E-09
DataValue, 2.75, 9.582E-12, 3.20921E-10, 3.20921E-10, 9.582E-12, 1.7017600000000001E-09
DataValue, 2.625, 2.3212E-11, 2.9271E-11, 2.9271E-11, 2.3212E-11, 1.00532E-09
DataValue, 2.5, -6.1822E-11, 6.9591000000000011E-11, 6.9591000000000011E-11, 6.1822E-11, 1.7279999999999991E-12
DataValue, 2.375, 6.6526E-11, 2.8839000000000002E-11, 2.8839000000000002E-11, 6.6526E-11, 5.01808E-10
DataValue, 2.25, -3.5642000000000003E-11, -5.5861000000000004E-11, 5.5861000000000004E-11, 3.5642000000000003E-11, -2.4150400000000003E-10
DataValue, 2.125, 4.22E-13, 8.9215000000000012E-11, 8.9215000000000012E-11, 4.22E-13, 1.9623999999999988E-11
DataValue, 2, 3.7146E-11, -6.0767E-11, 6.0767E-11, 3.7146E-11, 2.9454400000000003E-10
DataValue, 1.875, -7.0524E-11, 1.5579E-11, 1.5579E-11, 7.0524E-11, -3.6144000000000005E-10
DataValue, 1.75, 5.5556000000000004E-11, 2.9593000000000004E-11, 2.9593000000000004E-11, 5.5556000000000004E-11, 3.73472E-10
DataValue, 1.625, -2.1040000000000002E-11, -7.7789E-11, 7.7789E-11, 2.1040000000000002E-11, -2.07744E-10
DataValue, 1.5, -1.3608000000000001E-11, 8.1529E-11, 8.1529E-11, 1.3608000000000001E-11, -1.4112E-10
DataValue, 1.375, 5.2128E-11, -4.2509E-11, 4.2509E-11, 5.2128E-11, 3.1050400000000005E-10
DataValue, 1.25, -7.278200000000001E-11, 3.9030000000000006E-12, 3.9030000000000006E-12, 7.278200000000001E-11, -3.43632E-10
DataValue, 1.125, 4.5528000000000006E-11, 4.3399000000000004E-11, 4.3399000000000004E-11, 4.5528000000000006E-11, 3.5384E-10
DataValue, 1, -1.3316000000000002E-11, -8.4557E-11, 8.4557E-11, 1.3316000000000002E-11, -1.26112E-10
DataValue, 0.875, -2.2790000000000003E-11, 7.4927000000000007E-11, 7.4927000000000007E-11, 2.2790000000000003E-11, -2.23712E-10
DataValue, 0.75, 6.0816000000000007E-11, -2.8629000000000003E-11, 2.8629000000000003E-11, 6.0816000000000007E-11, 3.32472E-10
DataValue, 0.625, -7.0192000000000009E-11, -8.191E-12, 8.191E-12, 7.0192000000000009E-11, -3.412E-10
DataValue, 0.5, 3.5630000000000004E-11, 5.6671000000000005E-11, 5.6671000000000005E-11, 3.5630000000000004E-11, 3.2094400000000007E-10
DataValue, 0.375, -3.758E-12, -8.8427000000000012E-11, 8.8427000000000012E-11, 3.758E-12, -2.956E-11
DataValue, 0.25, -3.4374E-11, 6.4061E-11, 6.4061E-11, 3.4374E-11, -2.8183200000000007E-10
DataValue, 0.125, 6.579E-11, -1.7969E-11, 1.7969E-11, 6.579E-11, 3.5424E-10
DataValue, 0, -6.1378000000000008E-11, -2.4499E-11, 2.4499E-11, 6.1378000000000008E-11, 5.2239999999999992E-11
DataValue, 0, 6.099E-11, -9.709E-12, 9.709E-12, 6.099E-11, -2.2392E-10
DataValue, 0.125, -5.2340000000000004E-11, -3.7699E-11, 3.7699E-11, 5.2340000000000004E-11, 3.68168E-10
DataValue, 0.25, 1.3258E-11, 8.2333E-11, 8.2333E-11, 1.3258E-11, -1.5091200000000002E-10
DataValue, 0.375, 2.2642000000000003E-11, -7.5427E-11, 7.5427E-11, 2.2642000000000003E-11, -2.12496E-10
DataValue, 0.5, -6.148E-11, 2.9209E-11, 2.9209E-11, 6.148E-11, 3.5242400000000004E-10
DataValue, 0.625, 6.7338E-11, 1.2679000000000001E-11, 1.2679000000000001E-11, 6.7338E-11, -3.50168E-10
DataValue, 0.75, -3.5824E-11, -5.8333000000000007E-11, 5.8333000000000007E-11, 3.5824E-11, 3.06136E-10
DataValue, 0.875, 2.248E-12, 8.9213000000000008E-11, 8.9213000000000008E-11, 2.248E-12, -5.3439999999999869E-12
DataValue, 1, 3.863E-11, -5.9669E-11, 5.9669E-11, 3.863E-11, -2.9394400000000006E-10
DataValue, 1.125, -6.9654000000000008E-11, 1.5727E-11, 1.5727E-11, 6.9654000000000008E-11, 3.47328E-10
DataValue, 1.25, 5.8954000000000009E-11, 2.7163000000000003E-11, 2.7163000000000003E-11, 5.8954000000000009E-11, -3.6992800000000007E-10
DataValue, 1.375, -2.0336000000000002E-11, -7.675500000000001E-11, 7.675500000000001E-11, 2.0336000000000002E-11, 2.24904E-10
DataValue, 1.5, -1.0504000000000001E-11, 8.3389E-11, 8.3389E-11, 1.0504000000000001E-11, 1.2486400000000003E-10
DataValue, 1.625, 5.0652000000000005E-11, -4.5539E-11, 4.5539E-11, 5.0652000000000005E-11, -3.20304E-10
DataValue, 1.75, -7.1832E-11, 3.313E-12, 3.313E-12, 7.1832E-11, 3.5939200000000006E-10
DataValue, 1.875, 4.7828000000000007E-11, 4.4309000000000004E-11, 4.4309000000000004E-11, 4.7828000000000007E-11, -3.45888E-10
DataValue, 2, -1.0738E-11, -8.3159E-11, 8.3159E-11, 1.0738E-11, 1.4730400000000003E-10
DataValue, 2.125, -2.0916000000000002E-11, 8.1135000000000012E-11, 8.1135000000000012E-11, 2.0916000000000002E-11, 3.4985600000000004E-10
DataValue, 2.25, 6.0972E-11, 4.305E-12, 4.305E-12, 6.0972E-11, 6.4224E-11
DataValue, 2.375, -6.723000000000001E-11, 9.7191000000000011E-11, 9.7191000000000011E-11, 6.723000000000001E-11, 1.364488E-09
DataValue, 2.5, 3.6902E-11, 3.4542700000000004E-10, 3.4542700000000004E-10, 3.6902E-11, 1.918824E-09
DataValue, 2.625, -1.7240000000000001E-12, 5.76897E-10, 5.76897E-10, 1.7240000000000001E-12, 4.867132E-09
DataValue, 2.75, -1.0604000000000001E-11, 1.56221E-09, 1.56221E-09, 1.0604000000000001E-11, 1.0685931999999999E-08
DataValue, 2.875, 5.7004000000000006E-11, 3.24838E-09, 3.24838E-09, 5.7004000000000006E-11, 1.7936079999999998E-08
DataValue, 3, -2.5990000000000002E-11, 6.04623E-09, 6.04623E-09, 2.5990000000000002E-11, 3.185728E-08
DataValue, 3.125, 2.678E-12, 1.12127E-08, 1.12127E-08, 2.678E-12, 5.3053879999999995E-08
DataValue, 3.25, 5.2342E-11, 1.93097E-08, 1.93097E-08, 5.2342E-11, 7.943879999999999E-08
DataValue, 3.375, -5.2552000000000006E-11, 3.10724E-08, 3.10724E-08, 5.2552000000000006E-11, 1.1459679999999998E-07
DataValue, 3.5, -1.3578E-11, 4.7958899999999994E-08, 4.7958899999999994E-08, 1.3578E-11, 1.544264E-07
DataValue, 3.625, 7.1992E-11, 6.9679E-08, 6.9679E-08, 7.1992E-11, 2.0574959999999998E-07
DataValue, 3.75, -1.6342000000000003E-11, 9.9396299999999989E-08, 9.9396299999999989E-08, 1.6342000000000003E-11, 2.5832399999999995E-07
DataValue, 3.875, -4.7958000000000004E-11, 1.3425999999999999E-07, 1.3425999999999999E-07, 4.7958000000000004E-11, 3.241748E-07
DataValue, 4, -2.7016000000000002E-11, 1.8044E-07, 1.8044E-07, 2.7016000000000002E-11, 4.2152000000000003E-07
DataValue, 4.125, 5.9084E-11, 2.3964E-07, 2.3964E-07, 5.9084E-11, 5.1420000000000009E-07
DataValue, 4.25, 2.007E-11, 3.0899E-07, 3.0899E-07, 2.007E-11, 6.1812E-07
DataValue, 4.375, -6.636E-11, 3.9417E-07, 3.9417E-07, 6.636E-11, 7.238E-07
DataValue, 4.5, -4.588E-12, 4.8994E-07, 4.8994E-07, 4.588E-12, 8.2308000000000009E-07
DataValue, 4.625, 7.2346E-11, 5.9994E-07, 5.9994E-07, 7.2346E-11, 9.5671999999999979E-07
DataValue, 4.75, -3.1940000000000003E-12, 7.2912E-07, 7.2912E-07, 3.1940000000000003E-12, 1.08272E-06
DataValue, 4.875, -6.9654000000000008E-11, 8.7062E-07, 8.7062E-07, 6.9654000000000008E-11, 1.1817600000000004E-06
DataValue, 5, 1.3924000000000001E-11, 1.02456E-06, 1.02456E-06, 1.3924000000000001E-11, 1.2755200000000009E-06
DataValue, 5.125, 6.0916E-11, 1.1895000000000002E-06, 1.1895000000000002E-06, 6.0916E-11, 1.4209600000000002E-06
DataValue, 5.25, -6.3852000000000009E-11, 1.3798000000000001E-06, 1.3798000000000001E-06, 6.3852000000000009E-11, 1.5776E-06
DataValue, 5.375, 9.4580000000000011E-12, 1.5839000000000002E-06, 1.5839000000000002E-06, 9.4580000000000011E-12, 1.6520000000000005E-06
DataValue, 5.5, 5.8004E-11, 1.7928000000000002E-06, 1.7928000000000002E-06, 5.8004E-11, 1.7411999999999995E-06
DataValue, 5.625, -5.0566000000000004E-11, 2.0192E-06, 2.0192E-06, 5.0566000000000004E-11, 1.8532000000000003E-06
DataValue, 5.75, -7.0380000000000005E-12, 2.2561000000000003E-06, 2.2561000000000003E-06, 7.0380000000000005E-12, 1.9108000000000004E-06
DataValue, 5.875, 7.0344000000000008E-11, 2.4969E-06, 2.4969E-06, 7.0344000000000008E-11, 1.9767999999999994E-06
DataValue, 6, -2.9864E-11, 2.7503E-06, 2.7503E-06, 2.9864E-11, 2.0500000000000007E-06
DataValue, 6.125, -2.8076000000000003E-11, 3.0094000000000004E-06, 3.0094000000000004E-06, 2.8076000000000003E-11, 2.0796000000000012E-06
DataValue, 6.25, 7.0594000000000007E-11, 3.2702000000000005E-06, 3.2702000000000005E-06, 7.0594000000000007E-11, 2.1327999999999993E-06
DataValue, 6.375, -9.654E-12, 3.5426E-06, 3.5426E-06, 9.654E-12, 2.2027999999999986E-06
DataValue, 6.5, -4.9524E-11, 3.8209E-06, 3.8209E-06, 4.9524E-11, 2.2548000000000025E-06
DataValue, 6.625, 5.6596E-11, 4.1063000000000008E-06, 4.1063000000000008E-06, 5.6596E-11, 2.2652E-06
DataValue, 6.75, 7.582E-12, 4.3872E-06, 4.3872E-06, 7.582E-12, 2.2707999999999987E-06
DataValue, 6.875, -6.6838000000000007E-11, 4.6740000000000005E-06, 4.6740000000000005E-06, 6.6838000000000007E-11, 2.3320000000000007E-06
DataValue, 7, 3.5072000000000006E-11, 4.9702E-06, 4.9702E-06, 3.5072000000000006E-11, 2.3279999999999987E-06
DataValue, 7.125, 2.8488000000000002E-11, 5.256E-06, 5.256E-06, 2.8488000000000002E-11, 2.3424E-06
DataValue, 7.25, -6.9460000000000011E-11, 5.5558E-06, 5.5558E-06, 6.9460000000000011E-11, 2.4084000000000022E-06
DataValue, 7.375, 1.9228E-11, 5.8581000000000007E-06, 5.8581000000000007E-06, 1.9228E-11, 2.4852000000000012E-06
DataValue, 7.5, 4.5954E-11, 6.1771000000000005E-06, 6.1771000000000005E-06, 4.5954E-11, 2.4556000000000007E-06
DataValue, 7.625, -5.9206E-11, 6.4720000000000009E-06, 6.4720000000000009E-06, 5.9206E-11, 2.4700000000000018E-06
DataValue, 7.75, 5.4600000000000006E-12, 6.794600000000001E-06, 6.794600000000001E-06, 5.4600000000000006E-12, 2.4775999999999981E-06
DataValue, 7.875, 6.454E-11, 7.0914E-06, 7.0914E-06, 6.454E-11, 2.4827999999999993E-06
DataValue, 8, -4.1656000000000006E-11, 7.4153000000000008E-06, 7.4153000000000008E-06, 4.1656000000000006E-11, 2.522000000000004E-06
DataValue, 8.125, -1.504E-11, 7.7219000000000014E-06, 7.7219000000000014E-06, 1.504E-11, 2.4271999999999994E-06
DataValue, 8.25, 7.3788000000000007E-11, 8.0221E-06, 8.0221E-06, 7.3788000000000007E-11, 2.4551999999999964E-06
DataValue, 8.375, -2.1464E-11, 8.3357E-06, 8.3357E-06, 2.1464E-11, 2.5592000000000008E-06
DataValue, 8.5, -3.6376000000000006E-11, 8.6619000000000009E-06, 8.6619000000000009E-06, 3.6376000000000006E-11, 2.562800000000002E-06
DataValue, 8.625, 6.6724E-11, 8.976400000000001E-06, 8.976400000000001E-06, 6.6724E-11, 2.5635999999999969E-06
DataValue, 8.75, -3.042E-12, 9.3028E-06, 9.3028E-06, 3.042E-12, 2.6015999999999989E-06
DataValue, 8.875, -5.949E-11, 9.6268E-06, 9.6268E-06, 5.949E-11, 2.5808000000000008E-06
DataValue, 9, 4.8384E-11, 9.948E-06, 9.948E-06, 4.8384E-11, 2.5292000000000028E-06
DataValue, 9.125, 1.8542000000000002E-11, 1.0259100000000001E-05, 1.0259100000000001E-05, 1.8542000000000002E-11, 2.4980000000000022E-06
DataValue, 9.25, -7.0104E-11, 1.05725E-05, 1.05725E-05, 7.0104E-11, 2.6708000000000016E-06
DataValue, 9.375, 2.6186000000000003E-11, 1.0926800000000002E-05, 1.0926800000000002E-05, 2.6186000000000003E-11, 2.7396000000000034E-06
DataValue, 9.5, 3.9158000000000006E-11, 1.1257400000000002E-05, 1.1257400000000002E-05, 3.9158000000000006E-11, 2.4127999999999915E-06
DataValue, 9.625, -6.4924E-11, 1.153E-05, 1.153E-05, 6.4924E-11, 2.5103999999999955E-06
DataValue, 9.75, -6.2684E-11, 1.1885E-05, 1.1885E-05, 6.2684E-11, 2.6040000000000042E-06
DataValue, 9.875, -7.16E-12, 1.2181E-05, 1.2181E-05, 7.16E-12, 2.6719999999999975E-06
DataValue, 10, 7.1794E-11, 1.2553E-05, 1.2553E-05, 7.1794E-11, 2.7039999999999931E-06
DataValue, 10, -6.5080000000000009E-11, 1.2519E-05, 1.2519E-05, 6.5080000000000009E-11, 2.8399999999999931E-06
DataValue, 9.875, -2.0740000000000003E-12, 1.2198E-05, 1.2198E-05, 2.0740000000000003E-12, 2.8079999999999975E-06
DataValue, 9.75, 7.3146E-11, 1.1817E-05, 1.1817E-05, 7.3146E-11, 2.772E-06
DataValue, 9.625, -3.288E-12, 1.1505E-05, 1.1505E-05, 3.288E-12, 2.5960000000000002E-06
DataValue, 9.5, -6.9234000000000011E-11, 1.1168E-05, 1.1168E-05, 6.9234000000000011E-11, 3.0400000000000048E-06
DataValue, 9.375, 1.4552000000000002E-11, 1.0745E-05, 1.0745E-05, 1.4552000000000002E-11, 3.0360000000000028E-06
DataValue, 9.25, 6.488E-11, 1.0409E-05, 1.0409E-05, 6.488E-11, 2.5960000000000002E-06
DataValue, 9.125, -2.4252E-11, 1.0096E-05, 1.0096E-05, 2.4252E-11, 2.7127999999999921E-06
DataValue, 9, -5.3516000000000004E-11, 9.7308000000000018E-06, 9.7308000000000018E-06, 5.3516000000000004E-11, 2.7767999999999969E-06
DataValue, 8.875, -3.35E-12, 9.4018E-06, 9.4018E-06, 3.35E-12, 2.6152000000000017E-06
DataValue, 8.75, -6.022E-11, 9.0770000000000014E-06, 9.0770000000000014E-06, 6.022E-11, 2.6563999999999971E-06
DataValue, 8.625, 4.64E-11, 8.7377000000000011E-06, 8.7377000000000011E-06, 4.64E-11, 2.6603999999999991E-06
DataValue, 8.5, 1.522E-11, 8.4119000000000016E-06, 8.4119000000000016E-06, 1.522E-11, 2.6447999999999988E-06
DataValue, 8.375, -7.0964E-11, 8.0765000000000014E-06, 8.0765000000000014E-06, 7.0964E-11, 2.6944000000000059E-06
DataValue, 8.25, 2.4348E-11, 7.7383E-06, 7.7383E-06, 2.4348E-11, 2.6508000000000018E-06
DataValue, 8.125, 3.4668000000000004E-11, 7.4138000000000009E-06, 7.4138000000000009E-06, 3.4668000000000004E-11, 2.643999999999997E-06
DataValue, 8, -6.550800000000001E-11, 7.0773000000000008E-06, 7.0773000000000008E-06, 6.550800000000001E-11, 2.5631999999999994E-06
DataValue, 7.875, 2.0822000000000003E-11, 6.7730000000000011E-06, 6.7730000000000011E-06, 2.0822000000000003E-11, 2.5107999999999997E-06
DataValue, 7.75, 4.3452E-11, 6.4496000000000009E-06, 6.4496000000000009E-06, 4.3452E-11, 2.6264000000000025E-06
DataValue, 7.625, -6.101E-11, 6.1164000000000004E-06, 6.1164000000000004E-06, 6.101E-11, 2.5952000000000019E-06
DataValue, 7.5, 4.4320000000000005E-12, 5.8008000000000004E-06, 5.8008000000000004E-06, 4.4320000000000005E-12, 2.5347999999999982E-06
DataValue, 7.375, 6.2082000000000011E-11, 5.4827000000000009E-06, 5.4827000000000009E-06, 6.2082000000000011E-11, 2.4963999999999987E-06
DataValue, 7.25, -4.6654000000000004E-11, 5.1767000000000008E-06, 5.1767000000000008E-06, 4.6654000000000004E-11, 2.4452000000000016E-06
DataValue, 7.125, -1.3294E-11, 4.8714000000000005E-06, 4.8714000000000005E-06, 1.3294E-11, 2.4144000000000018E-06
DataValue, 7, 7.074800000000001E-11, 4.5731E-06, 4.5731E-06, 7.074800000000001E-11, 2.4115999999999991E-06
DataValue, 6.875, -2.5638E-11, 4.2685000000000007E-06, 4.2685000000000007E-06, 2.5638E-11, 2.3495999999999986E-06
DataValue, 6.75, -3.5586E-11, 3.9857000000000007E-06, 3.9857000000000007E-06, 3.5586E-11, 2.2908000000000019E-06
DataValue, 6.625, 6.4166E-11, 3.6958000000000003E-06, 3.6958000000000003E-06, 6.4166E-11, 2.324400000000001E-06
DataValue, 6.5, -6.1100000000000004E-12, 3.4046000000000004E-06, 3.4046000000000004E-06, 6.1100000000000004E-12, 2.2703999999999995E-06
DataValue, 6.375, -5.8898000000000007E-11, 3.1282000000000004E-06, 3.1282000000000004E-06, 5.8898000000000007E-11, 2.2156000000000013E-06
DataValue, 6.25, 5.0912000000000006E-11, 2.8507E-06, 2.8507E-06, 5.0912000000000006E-11, 2.1852000000000007E-06
DataValue, 6.125, 9.276E-12, 2.5819000000000002E-06, 2.5819000000000002E-06, 9.276E-12, 2.0944E-06
DataValue, 6, -7.055E-11, 2.3271E-06, 2.3271E-06, 7.055E-11, 2.0231999999999995E-06
DataValue, 5.875, 2.9486000000000004E-11, 2.0761000000000003E-06, 2.0761000000000003E-06, 2.9486000000000004E-11, 1.9496E-06
DataValue, 5.75, 3.1008E-11, 1.8397000000000002E-06, 1.8397000000000002E-06, 3.1008E-11, 1.8152000000000009E-06
DataValue, 5.625, -6.9022E-11, 1.6223000000000001E-06, 1.6223000000000001E-06, 6.9022E-11, 1.7156000000000001E-06
DataValue, 5.5, 9.0580000000000012E-12, 1.4108000000000001E-06, 1.4108000000000001E-06, 9.0580000000000012E-12, 1.6439999999999999E-06
DataValue, 5.375, 5.4674000000000006E-11, 1.2113000000000002E-06, 1.2113000000000002E-06, 5.4674000000000006E-11, 1.532E-06
DataValue, 5.25, -5.4962E-11, 1.0278000000000001E-06, 1.0278000000000001E-06, 5.4962E-11, 1.3783600000000008E-06
DataValue, 5.125, -6.7720000000000006E-12, 8.6671E-07, 8.6671E-07, 6.7720000000000006E-12, 1.2456000000000004E-06
