
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
DataValue, 8.375, 5.2782E-11, 5.895E-07, 5.895E-07, 5.2782E-11, 1.2796000000000004E-07
DataValue, 8.5, 3.0206E-11, 6.0539E-07, 6.0539E-07, 3.0206E-11, 1.2987999999999968E-07
DataValue, 8.625, -5.6878000000000004E-11, 6.2197E-07, 6.2197E-07, 5.6878000000000004E-11, 1.332400000000001E-07
DataValue, 8.75, -1.0562000000000001E-11, 6.387E-07, 6.387E-07, 1.0562000000000001E-11, 1.3148000000000022E-07
DataValue, 8.875, 7.108E-11, 6.5484E-07, 6.5484E-07, 7.108E-11, 1.2991999999999994E-07
DataValue, 9, 6.5700000000000005E-12, 6.7118E-07, 6.7118E-07, 6.5700000000000005E-12, 1.2891999999999986E-07
DataValue, 9.125, -6.9996000000000008E-11, 6.8707E-07, 6.8707E-07, 6.9996000000000008E-11, 1.3031999999999997E-07
DataValue, 9.25, 1.1536000000000001E-11, 7.0376E-07, 7.0376E-07, 1.1536000000000001E-11, 1.3451999999999986E-07
DataValue, 9.375, 7.0756E-11, 7.2069999999999994E-07, 7.2069999999999994E-07, 7.0756E-11, 1.3215999999999993E-07
DataValue, 9.5, -1.2206E-11, 7.368E-07, 7.368E-07, 1.2206E-11, 1.3020000000000004E-07
DataValue, 9.625, -5.8906000000000011E-11, 7.5324999999999995E-07, 7.5324999999999995E-07, 5.8906000000000011E-11, 1.3428E-07
DataValue, 9.75, 3.099E-11, 7.7037E-07, 7.7037E-07, 3.099E-11, 1.3364000000000013E-07
DataValue, 9.875, 5.2802000000000005E-11, 7.8666E-07, 7.8666E-07, 5.2802000000000005E-11, 1.3364000000000013E-07
DataValue, 10, -3.6874E-11, 8.0378E-07, 8.0378E-07, 3.6874E-11, 1.3432000000000027E-07
DataValue, 10, 3.3546E-11, 8.0345E-07, 8.0345E-07, 3.3546E-11, 1.8080000000000003E-07
DataValue, 9.875, 5.6352E-11, 7.8118E-07, 7.8118E-07, 5.6352E-11, 1.7544000000000031E-07
DataValue, 9.75, -3.6800000000000005E-11, 7.5958999999999993E-07, 7.5958999999999993E-07, 3.6800000000000005E-11, 1.7224000000000007E-07
DataValue, 9.625, -3.6348000000000005E-11, 7.3812E-07, 7.3812E-07, 3.6348000000000005E-11, 1.689199999999999E-07
DataValue, 9.5, 5.2814000000000005E-11, 7.1736E-07, 7.1736E-07, 5.2814000000000005E-11, 1.6871999999999989E-07
DataValue, 9.375, 2.7030000000000003E-11, 6.9594E-07, 6.9594E-07, 2.7030000000000003E-11, 1.6696E-07
DataValue, 9.25, -6.0258E-11, 6.7562E-07, 6.7562E-07, 6.0258E-11, 1.6164000000000012E-07
DataValue, 9.125, -1.198E-11, 6.5553E-07, 6.5553E-07, 1.198E-11, 1.5979999999999972E-07
DataValue, 9, 6.9580000000000007E-11, 6.3567E-07, 6.3567E-07, 6.9580000000000007E-11, 1.5992000000000007E-07
DataValue, 8.875, 2.282E-12, 6.1555E-07, 6.1555E-07, 2.282E-12, 1.5983999999999998E-07
DataValue, 8.75, -7.1202E-11, 5.9571E-07, 5.9571E-07, 7.1202E-11, 1.5455999999999992E-07
DataValue, 8.625, 9.976E-12, 5.7691E-07, 5.7691E-07, 9.976E-12, 1.5520000000000023E-07
DataValue, 8.5, 6.6514000000000007E-11, 5.5691E-07, 5.5691E-07, 6.6514000000000007E-11, 1.5748000000000006E-07
DataValue, 8.375, -1.8400000000000002E-11, 5.3754E-07, 5.3754E-07, 1.8400000000000002E-11, 1.5383999999999995E-07
DataValue, 8.25, -5.7810000000000005E-11, 5.1845E-07, 5.1845E-07, 5.7810000000000005E-11, 1.5111999999999983E-07
DataValue, 8.125, 3.0474E-11, 4.9976E-07, 4.9976E-07, 3.0474E-11, 1.5148000000000003E-07
DataValue, 8, 4.7372000000000005E-11, 4.8058E-07, 4.8058E-07, 4.7372000000000005E-11, 1.5236000000000018E-07
DataValue, 7.875, -4.1502E-11, 4.6167E-07, 4.6167E-07, 4.1502E-11, 1.5027999999999994E-07
DataValue, 7.75, -3.3568E-11, 4.4301E-07, 4.4301E-07, 3.3568E-11, 1.474399999999999E-07
DataValue, 7.625, 5.3682000000000007E-11, 4.2481E-07, 4.2481E-07, 5.3682000000000007E-11, 1.4863999999999999E-07
DataValue, 7.5, 2.2414000000000002E-11, 4.0585E-07, 4.0585E-07, 2.2414000000000002E-11, 1.4952000000000014E-07
DataValue, 7.375, -6.3426E-11, 3.8742999999999997E-07, 3.8742999999999997E-07, 6.3426E-11, 1.4456000000000002E-07
DataValue, 7.25, -8.224E-12, 3.6971E-07, 3.6971E-07, 8.224E-12, 1.4367999999999987E-07
DataValue, 7.125, 7.051000000000001E-11, 3.5151E-07, 3.5151E-07, 7.051000000000001E-11, 1.4559999999999993E-07
DataValue, 7, -3.046E-12, 3.3331E-07, 3.3331E-07, 3.046E-12, 1.4324E-07
DataValue, 6.875, -7.1722E-11, 3.157E-07, 3.157E-07, 7.1722E-11, 1.410800000000001E-07
DataValue, 6.75, 1.2220000000000001E-11, 2.9804E-07, 2.9804E-07, 1.2220000000000001E-11, 1.4144000000000008E-07
DataValue, 6.625, 6.4878000000000008E-11, 2.8034E-07, 2.8034E-07, 6.4878000000000008E-11, 1.4035999999999992E-07
DataValue, 6.5, -2.3494000000000003E-11, 2.6295E-07, 2.6295E-07, 2.3494000000000003E-11, 1.3983999999999996E-07
DataValue, 6.375, -5.5742000000000004E-11, 2.4538E-07, 2.4538E-07, 5.5742000000000004E-11, 1.368800000000001E-07
DataValue, 6.25, 3.6412000000000004E-11, 2.2872999999999998E-07, 2.2872999999999998E-07, 3.6412000000000004E-11, 1.368E-07
DataValue, 6.125, 4.3540000000000006E-11, 2.1118E-07, 2.1118E-07, 4.3540000000000006E-11, 1.3719999999999993E-07
DataValue, 6, -4.9110000000000005E-11, 1.9443E-07, 1.9443E-07, 4.9110000000000005E-11, 1.3344E-07
DataValue, 5.875, -2.8168000000000004E-11, 1.7782E-07, 1.7782E-07, 2.8168000000000004E-11, 1.312E-07
DataValue, 5.75, 5.7806E-11, 1.6163E-07, 1.6163E-07, 5.7806E-11, 1.3232E-07
DataValue, 5.625, 1.6592000000000002E-11, 1.4473999999999998E-07, 1.4473999999999998E-07, 1.6592000000000002E-11, 1.2964000000000004E-07
DataValue, 5.5, -6.7774000000000011E-11, 1.2922E-07, 1.2922E-07, 6.7774000000000011E-11, 1.2211999999999993E-07
DataValue, 5.375, -5.8460000000000007E-12, 1.1421E-07, 1.1421E-07, 5.8460000000000007E-12, 1.2141279999999997E-07
DataValue, 5.25, 7.0704000000000007E-11, 9.88668E-08, 9.88668E-08, 7.0704000000000007E-11, 1.1929120000000002E-07
DataValue, 5.125, 3.5628E-11, 8.43872E-08, 8.43872E-08, 3.5628E-11, 1.1011880000000002E-07
DataValue, 5, 4.833E-11, 7.1337099999999991E-08, 7.1337099999999991E-08, 4.833E-11, 1.00336E-07
DataValue, 4.875, -5.3958E-11, 5.9303199999999996E-08, 5.9303199999999996E-08, 5.3958E-11, 9.1635199999999971E-08
DataValue, 4.75, -1.6082000000000002E-11, 4.84283E-08, 4.84283E-08, 1.6082000000000002E-11, 8.26184E-08
DataValue, 4.625, 7.040600000000001E-11, 3.8648599999999996E-08, 3.8648599999999996E-08, 7.040600000000001E-11, 7.1529200000000016E-08
DataValue, 4.5, -1.7094E-11, 3.0545999999999994E-08, 3.0545999999999994E-08, 1.7094E-11, 6.058879999999999E-08
DataValue, 4.375, -4.9814E-11, 2.3501399999999998E-08, 2.3501399999999998E-08, 4.9814E-11, 5.3283199999999986E-08
DataValue, 4.25, 5.1894000000000003E-11, 1.7225199999999998E-08, 1.7225199999999998E-08, 5.1894000000000003E-11, 4.48644E-08
DataValue, 4.125, 1.3976000000000001E-11, 1.2285299999999999E-08, 1.2285299999999999E-08, 1.3976000000000001E-11, 3.3841279999999995E-08
DataValue, 4, -7.2832E-11, 8.76488E-09, 8.76488E-09, 7.2832E-11, 2.5761559999999995E-08
DataValue, 3.875, 1.5662000000000002E-11, 5.84491E-09, 5.84491E-09, 1.5662000000000002E-11, 1.8972679999999998E-08
DataValue, 3.75, -5.0144E-11, 4.02171E-09, 4.02171E-09, 5.0144E-11, 1.3015879999999999E-08
DataValue, 3.625, 6.9294000000000009E-11, 2.59094E-09, 2.59094E-09, 6.9294000000000009E-11, 9.1396E-09
DataValue, 3.5, -6.2176E-11, 1.73681E-09, 1.73681E-09, 6.2176E-11, 5.5310800000000007E-09
DataValue, 3.375, 3.1566000000000005E-11, 1.20817E-09, 1.20817E-09, 3.1566000000000005E-11, 4.2375239999999993E-09
DataValue, 3.25, -4.3920000000000007E-12, 6.774290000000001E-10, 6.774290000000001E-10, 4.3920000000000007E-12, 2.8616439999999997E-09
DataValue, 3.125, 1.1928000000000002E-11, 4.9275900000000006E-10, 4.9275900000000006E-10, 1.1928000000000002E-11, 2.1352240000000004E-09
DataValue, 3, 1.9104000000000003E-11, 1.4362300000000002E-10, 1.4362300000000002E-10, 1.9104000000000003E-11, 1.4470320000000001E-09
DataValue, 2.875, -5.8706E-11, 1.3100100000000002E-10, 1.3100100000000002E-10, 5.8706E-11, 3.9740800000000006E-10
DataValue, 2.75, 6.7858000000000008E-11, 4.4271E-11, 4.4271E-11, 6.7858000000000008E-11, 6.8289600000000016E-10
DataValue, 2.625, -4.1536000000000004E-11, -3.9723000000000006E-11, 3.9723000000000006E-11, 4.1536000000000004E-11, -1.7541600000000002E-10
DataValue, 2.5, 5.574E-12, 8.8125E-11, 8.8125E-11, 5.574E-12, 1.1023200000000001E-10
DataValue, 2.375, 2.7510000000000004E-11, -6.7281000000000008E-11, 6.7281000000000008E-11, 2.7510000000000004E-11, 2.69304E-10
DataValue, 2.25, -6.5566E-11, 2.0799000000000003E-11, 2.0799000000000003E-11, 6.5566E-11, -3.4096000000000003E-10
DataValue, 2.125, 6.0468000000000008E-11, 1.7959000000000003E-11, 1.7959000000000003E-11, 6.0468000000000008E-11, 3.40216E-10
DataValue, 2, -3.0552000000000005E-11, -6.4255E-11, 6.4255E-11, 3.0552000000000005E-11, -2.71472E-10
DataValue, 1.875, -1.6E-12, 8.5827E-11, 8.5827E-11, 1.6E-12, -2.6735999999999994E-11
DataValue, 1.75, 3.7528E-11, -5.7571000000000003E-11, 5.7571000000000003E-11, 3.7528E-11, 2.94104E-10
DataValue, 1.625, -7.0518E-11, 1.2301000000000001E-11, 1.2301000000000001E-11, 7.0518E-11, -3.508E-10
DataValue, 1.5, 5.3522000000000004E-11, 3.0129E-11, 3.0129E-11, 5.3522000000000004E-11, 3.52192E-10
DataValue, 1.375, -1.9926E-11, -7.574700000000001E-11, 7.574700000000001E-11, 1.9926E-11, -1.9737600000000004E-10
DataValue, 1.25, -1.4436000000000002E-11, 7.9473000000000011E-11, 7.9473000000000011E-11, 1.4436000000000002E-11, -1.4438400000000003E-10
DataValue, 1.125, 5.1122000000000005E-11, -3.9651E-11, 3.9651E-11, 5.1122000000000005E-11, 3.1638400000000003E-10
DataValue, 1, -7.2488000000000009E-11, 3.77E-13, 3.77E-13, 7.2488000000000009E-11, -3.5259200000000004E-10
DataValue, 0.875, 4.1862E-11, 4.8497E-11, 4.8497E-11, 4.1862E-11, 3.4429600000000006E-10
DataValue, 0.75, -9.734E-12, -8.5697000000000012E-11, 8.5697000000000012E-11, 9.734E-12, -8.6368000000000016E-11
DataValue, 0.625, -2.7390000000000002E-11, 7.0089E-11, 7.0089E-11, 2.7390000000000002E-11, -2.3469600000000004E-10
DataValue, 0.5, 6.1002E-11, -2.7023E-11, 2.7023E-11, 6.1002E-11, 3.2142400000000005E-10
DataValue, 0.375, -6.9976E-11, -1.0267E-11, 1.0267E-11, 6.9976E-11, -3.4912000000000003E-10
DataValue, 0.25, 3.2866E-11, 6.0257000000000007E-11, 6.0257000000000007E-11, 3.2866E-11, 3.1074400000000004E-10
DataValue, 0.125, -1.98E-12, -8.7953E-11, 8.7953E-11, 1.98E-12, -7.6568000000000009E-11
DataValue, 0, -1.6070000000000002E-11, 7.9399000000000009E-11, 7.9399000000000009E-11, 1.6070000000000002E-11, -1.3388160000000001E-09
DataValue, 0, -5.1416000000000006E-11, -8.1109000000000009E-11, 8.1109000000000009E-11, 5.1416000000000006E-11, 9.2790400000000011E-10
DataValue, 0.125, -5.5086000000000005E-11, 3.4879000000000004E-11, 3.4879000000000004E-11, 5.5086000000000005E-11, 3.40224E-10
DataValue, 0.25, 6.8660000000000012E-11, 3.947E-12, 3.947E-12, 6.8660000000000012E-11, -3.2950400000000003E-10
DataValue, 0.375, -4.1718E-11, -4.7497000000000004E-11, 4.7497000000000004E-11, 4.1718E-11, 3.2774400000000003E-10
DataValue, 0.5, 7.378E-12, 8.5883E-11, 8.5883E-11, 7.378E-12, -9.2784E-11
DataValue, 0.625, 2.6728000000000003E-11, -7.0693E-11, 7.0693E-11, 2.6728000000000003E-11, -2.36696E-10
DataValue, 0.75, -6.097000000000001E-11, 2.6709000000000002E-11, 2.6709000000000002E-11, 6.097000000000001E-11, 3.38552E-10
DataValue, 0.875, 6.5162E-11, 1.3945000000000002E-11, 1.3945000000000002E-11, 6.5162E-11, -3.43824E-10
DataValue, 1, -3.3284E-11, -5.9247E-11, 5.9247E-11, 3.3284E-11, 2.9208000000000004E-10
DataValue, 1.125, 3.4200000000000004E-12, 8.6965000000000007E-11, 8.6965000000000007E-11, 3.4200000000000004E-12, 3.6319999999999829E-12
DataValue, 1.25, 3.7956E-11, -5.8339000000000007E-11, 5.8339000000000007E-11, 3.7956E-11, -2.89864E-10
DataValue, 1.375, -6.9298E-11, 1.4499000000000001E-11, 1.4499000000000001E-11, 6.9298E-11, 3.4013600000000004E-10
DataValue, 1.5, 5.8742E-11, 2.6695E-11, 2.6695E-11, 5.8742E-11, -3.4544800000000007E-10
DataValue, 1.625, -2.3040000000000002E-11, -7.1863000000000011E-11, 7.1863000000000011E-11, 2.3040000000000002E-11, 2.33704E-10
DataValue, 1.75, -6.216E-12, 8.5121000000000008E-11, 8.5121000000000008E-11, 6.216E-12, 9.8896000000000033E-11
DataValue, 1.875, 4.9572E-11, -4.7139E-11, 4.7139E-11, 4.9572E-11, -3.1088800000000003E-10
DataValue, 2, -7.1268000000000012E-11, 7.3990000000000011E-12, 7.3990000000000011E-12, 7.1268000000000012E-11, 3.7528E-10
DataValue, 2.125, 4.9126000000000007E-11, 4.6681E-11, 4.6681E-11, 4.9126000000000007E-11, -2.59864E-10
DataValue, 2.25, -1.2098000000000001E-11, -5.7567E-11, 5.7567E-11, 1.2098000000000001E-11, 4.6548000000000003E-10
DataValue, 2.375, -1.8362000000000003E-11, 1.63051E-10, 1.63051E-10, 1.8362000000000003E-11, 1.171728E-09
DataValue, 2.5, 5.9128E-11, 2.35365E-10, 2.35365E-10, 5.9128E-11, 1.922184E-09
DataValue, 2.625, -6.9474E-11, 6.43597E-10, 6.43597E-10, 6.9474E-11, 4.2669E-09
DataValue, 2.75, 5.9836E-11, 1.30209E-09, 1.30209E-09, 5.9836E-11, 6.0629720000000004E-09
DataValue, 2.875, 3.6484E-11, 2.15934E-09, 2.15934E-09, 3.6484E-11, 1.0752479999999998E-08
DataValue, 3, -6.4926000000000007E-11, 3.99021E-09, 3.99021E-09, 6.4926000000000007E-11, 1.653636E-08
DataValue, 3.125, 6.981E-11, 6.29343E-09, 6.29343E-09, 6.981E-11, 2.386828E-08
DataValue, 3.25, -4.3518000000000004E-11, 9.95728E-09, 9.95728E-09, 4.3518000000000004E-11, 3.3528279999999991E-08
DataValue, 3.375, 1.2880000000000002E-11, 1.4675499999999998E-08, 1.4675499999999998E-08, 1.2880000000000002E-11, 4.778008E-08
DataValue, 3.5, 6.466E-11, 2.19023E-08, 2.19023E-08, 6.466E-11, 7.2928799999999993E-08
DataValue, 3.625, -3.23E-11, 3.2907699999999996E-08, 3.2907699999999996E-08, 3.23E-11, 1.0163399999999998E-07
DataValue, 3.75, -3.077E-11, 4.7310799999999995E-08, 4.7310799999999995E-08, 3.077E-11, 1.373328E-07
DataValue, 3.875, 6.9048E-11, 6.72409E-08, 6.72409E-08, 6.9048E-11, 1.89696E-07
DataValue, 4, 7.94E-13, 9.47348E-08, 9.47348E-08, 7.94E-13, 2.467964E-07
DataValue, 4.125, -6.102E-11, 1.2894E-07, 1.2894E-07, 6.102E-11, 3.182608E-07
DataValue, 4.25, -9.6940000000000013E-12, 1.743E-07, 1.743E-07, 9.6940000000000013E-12, 4.0724000000000004E-07
DataValue, 4.375, 7.1378000000000012E-11, 2.3075E-07, 2.3075E-07, 7.1378000000000012E-11, 5.0764E-07
DataValue, 4.5, 2.7140000000000004E-12, 3.0121E-07, 3.0121E-07, 2.7140000000000004E-12, 6.0540000000000006E-07
DataValue, 4.625, -7.0154000000000007E-11, 3.821E-07, 3.821E-07, 7.0154000000000007E-11, 7.2288E-07
DataValue, 4.75, 1.1088000000000001E-11, 4.8193E-07, 4.8193E-07, 1.1088000000000001E-11, 8.4055999999999979E-07
DataValue, 4.875, 6.931E-11, 5.9224E-07, 5.9224E-07, 6.931E-11, 9.7023999999999988E-07
DataValue, 5, -1.7002E-11, 7.2448999999999994E-07, 7.2448999999999994E-07, 1.7002E-11, 1.12536E-06
DataValue, 5.125, -5.7178000000000005E-11, 8.7358E-07, 8.7358E-07, 5.7178000000000005E-11, 1.2592800000000003E-06
DataValue, 5.25, 3.0562E-11, 1.03931E-06, 1.03931E-06, 3.0562E-11, 1.3608800000000007E-06
DataValue, 5.375, 4.4324000000000004E-11, 1.2138000000000001E-06, 1.2138000000000001E-06, 4.4324000000000004E-11, 1.4867600000000005E-06
DataValue, 5.5, -7.0016000000000012E-11, 1.4110000000000001E-06, 1.4110000000000001E-06, 7.0016000000000012E-11, 1.6368000000000002E-06
DataValue, 5.625, 2.6064E-11, 1.6230000000000002E-06, 1.6230000000000002E-06, 2.6064E-11, 1.7612000000000002E-06
DataValue, 5.75, 3.6524E-11, 1.8513000000000002E-06, 1.8513000000000002E-06, 3.6524E-11, 1.8696000000000007E-06
DataValue, 5.875, -6.5476000000000007E-11, 2.0904000000000003E-06, 2.0904000000000003E-06, 6.5476000000000007E-11, 1.9744E-06
DataValue, 6, 1.026E-11, 2.3449E-06, 2.3449E-06, 1.026E-11, 2.0563999999999995E-06
DataValue, 6.125, 5.7554000000000006E-11, 2.6045000000000002E-06, 2.6045000000000002E-06, 5.7554000000000006E-11, 2.1164000000000006E-06
DataValue, 6.25, -4.8888E-11, 2.8740000000000004E-06, 2.8740000000000004E-06, 4.8888E-11, 2.2152000000000004E-06
DataValue, 6.375, -6.8200000000000004E-12, 3.1583000000000003E-06, 3.1583000000000003E-06, 6.8200000000000004E-12, 2.2872000000000007E-06
DataValue, 6.5, 6.9738E-11, 3.4458000000000005E-06, 3.4458000000000005E-06, 6.9738E-11, 2.3424E-06
DataValue, 6.625, -2.784E-11, 3.7439000000000003E-06, 3.7439000000000003E-06, 2.784E-11, 2.4056000000000012E-06
DataValue, 6.75, -2.7504E-11, 4.0472000000000008E-06, 4.0472000000000008E-06, 2.7504E-11, 2.4268E-06
DataValue, 6.875, 7.0374000000000007E-11, 4.3506E-06, 4.3506E-06, 7.0374000000000007E-11, 2.4747999999999987E-06
DataValue, 7, -9.1160000000000011E-12, 4.6659000000000005E-06, 4.6659000000000005E-06, 9.1160000000000011E-12, 2.5144000000000009E-06
DataValue, 7.125, -4.7940000000000005E-11, 4.9792000000000005E-06, 4.9792000000000005E-06, 4.7940000000000005E-11, 2.5528000000000004E-06
DataValue, 7.25, 5.5534E-11, 5.3041000000000006E-06, 5.3041000000000006E-06, 5.5534E-11, 2.5828000000000018E-06
DataValue, 7.375, 7.6060000000000013E-12, 5.624900000000001E-06, 5.624900000000001E-06, 7.6060000000000013E-12, 2.6003999999999997E-06
DataValue, 7.5, -6.4886E-11, 5.9542000000000005E-06, 5.9542000000000005E-06, 6.4886E-11, 2.65E-06
DataValue, 7.625, 3.8642000000000006E-11, 6.287400000000001E-06, 6.287400000000001E-06, 3.8642000000000006E-11, 2.6612000000000009E-06
DataValue, 7.75, 2.726E-11, 6.6195000000000007E-06, 6.6195000000000007E-06, 2.726E-11, 2.6611999999999975E-06
DataValue, 7.875, -7.0214E-11, 6.9527E-06, 6.9527E-06, 7.0214E-11, 2.6755999999999986E-06
DataValue, 8, 2.573E-11, 7.2884E-06, 7.2884E-06, 2.573E-11, 2.6992000000000029E-06
DataValue, 8.125, 3.9408000000000005E-11, 7.6275000000000011E-06, 7.6275000000000011E-06, 3.9408000000000005E-11, 2.7312000000000019E-06
DataValue, 8.25, -6.358400000000001E-11, 7.9712000000000009E-06, 7.9712000000000009E-06, 6.358400000000001E-11, 2.7551999999999969E-06
DataValue, 8.375, 1.1568E-11, 8.3163E-06, 8.3163E-06, 1.1568E-11, 2.7664000000000012E-06
DataValue, 8.5, 5.6454000000000005E-11, 8.6628000000000012E-06, 8.6628000000000012E-06, 5.6454000000000005E-11, 2.7572000000000013E-06
DataValue, 8.625, -5.1262000000000004E-11, 9.0056E-06, 9.0056E-06, 5.1262000000000004E-11, 2.767599999999997E-06
DataValue, 8.75, -2.896E-12, 9.3547E-06, 9.3547E-06, 2.896E-12, 2.7991999999999985E-06
DataValue, 8.875, 7.1052000000000007E-11, 9.7054E-06, 9.7054E-06, 7.1052000000000007E-11, 2.8000000000000003E-06
DataValue, 9, -3.2994E-11, 1.00547E-05, 1.00547E-05, 3.2994E-11, 2.8108000000000036E-06
DataValue, 9.125, -2.1384E-11, 1.0408100000000001E-05, 1.0408100000000001E-05, 2.1384E-11, 2.8240000000000055E-06
DataValue, 9.25, 7.4202E-11, 1.0760700000000002E-05, 1.0760700000000002E-05, 7.4202E-11, 2.8468000000000013E-06
DataValue, 9.375, -1.5288000000000002E-11, 1.1119800000000002E-05, 1.1119800000000002E-05, 1.5288000000000002E-11, 2.8427999999999993E-06
DataValue, 9.5, -4.2788000000000004E-11, 1.1471400000000002E-05, 1.1471400000000002E-05, 4.2788000000000004E-11, 2.7727999999999949E-06
DataValue, 9.625, 6.1674E-11, 1.1813E-05, 1.1813E-05, 6.1674E-11, 2.810399999999996E-06
DataValue, 9.75, 5.9396E-11, 1.2174E-05, 1.2174E-05, 5.9396E-11, 2.8880000000000035E-06
DataValue, 9.875, 2.3062000000000003E-11, 1.2535000000000001E-05, 1.2535000000000001E-05, 2.3062000000000003E-11, 2.8919999999999987E-06
DataValue, 10, -6.3114000000000011E-11, 1.2897E-05, 1.2897E-05, 6.3114000000000011E-11, 2.8479999999999971E-06
DataValue, 10, 6.2882000000000011E-11, 1.2891E-05, 1.2891E-05, 6.2882000000000011E-11, 3.3599999999999949E-06
DataValue, 9.875, 1.7118E-11, 1.2477000000000001E-05, 1.2477000000000001E-05, 1.7118E-11, 3.2640000000000013E-06
DataValue, 9.75, -6.6682E-11, 1.2075E-05, 1.2075E-05, 6.6682E-11, 3.2120000000000025E-06
DataValue, 9.625, 5.92E-13, 1.1674E-05, 1.1674E-05, 5.92E-13, 3.184000000000002E-06
DataValue, 9.5, 7.3708E-11, 1.1279E-05, 1.1279E-05, 7.3708E-11, 3.116000000000002E-06
DataValue, 9.375, -5.0440000000000007E-12, 1.0895E-05, 1.0895E-05, 5.0440000000000007E-12, 3.0879999999999948E-06
DataValue, 9.25, -6.847000000000001E-11, 1.0507000000000001E-05, 1.0507000000000001E-05, 6.847000000000001E-11, 3.103999999999996E-06
DataValue, 9.125, 1.6628E-11, 1.0119000000000001E-05, 1.0119000000000001E-05, 1.6628E-11, 3.0644000000000041E-06
DataValue, 9, 6.344E-11, 9.7409E-06, 9.7409E-06, 6.344E-11, 3.0040000000000004E-06
DataValue, 8.875, -2.8140000000000003E-12, 9.368E-06, 9.368E-06, 2.8140000000000003E-12, 2.971999999999998E-06
DataValue, 8.75, 6.7144000000000009E-11, 8.9979E-06, 8.9979E-06, 6.7144000000000009E-11, 2.9768000000000017E-06
DataValue, 8.625, -3.4900000000000004E-11, 8.6238E-06, 8.6238E-06, 3.4900000000000004E-11, 2.9792E-06
DataValue, 8.5, -2.4068000000000003E-11, 8.2531E-06, 8.2531E-06, 2.4068000000000003E-11, 2.9488000000000013E-06
DataValue, 8.375, 7.1102000000000009E-11, 7.8866E-06, 7.8866E-06, 7.1102000000000009E-11, 2.9263999999999996E-06
DataValue, 8.25, -1.5722000000000003E-11, 7.5215000000000007E-06, 7.5215000000000007E-06, 1.5722000000000003E-11, 2.8695999999999971E-06
DataValue, 8.125, -4.5668000000000005E-11, 7.1692000000000007E-06, 7.1692000000000007E-06, 4.5668000000000005E-11, 2.8452000000000012E-06
DataValue, 8, 5.8082000000000006E-11, 6.8102000000000005E-06, 6.8102000000000005E-06, 5.8082000000000006E-11, 2.8416E-06
DataValue, 7.875, 1.182E-12, 6.4588000000000007E-06, 6.4588000000000007E-06, 1.182E-12, 2.8083999999999984E-06
DataValue, 7.75, -6.4706E-11, 6.1081000000000009E-06, 6.1081000000000009E-06, 6.4706E-11, 2.8140000000000005E-06
DataValue, 7.625, 3.8754000000000004E-11, 5.7553000000000006E-06, 5.7553000000000006E-06, 3.8754000000000004E-11, 2.7716000000000024E-06
DataValue, 7.5, 2.0054E-11, 5.4152E-06, 5.4152E-06, 2.0054E-11, 2.726799999999999E-06
DataValue, 7.375, -7.0818E-11, 5.0736000000000009E-06, 5.0736000000000009E-06, 7.0818E-11, 2.6771999999999987E-06
DataValue, 7.25, 1.8694E-11, 4.7459000000000006E-06, 4.7459000000000006E-06, 1.8694E-11, 2.6400000000000018E-06
DataValue, 7.125, 4.1546000000000006E-11, 4.4136E-06, 4.4136E-06, 4.1546000000000006E-11, 2.6444000000000013E-06
DataValue, 7, -6.2548E-11, 4.0848E-06, 4.0848E-06, 6.2548E-11, 2.5824000000000009E-06
DataValue, 6.875, 4.1080000000000007E-12, 3.768E-06, 3.768E-06, 4.1080000000000007E-12, 2.504E-06
DataValue, 6.75, 5.9616E-11, 3.4588000000000002E-06, 3.4588000000000002E-06, 5.9616E-11, 2.4579999999999992E-06
DataValue, 6.625, -4.7196E-11, 3.1535000000000004E-06, 3.1535000000000004E-06, 4.7196E-11, 2.4328E-06
DataValue, 6.5, -1.2652E-11, 2.8506000000000003E-06, 2.8506000000000003E-06, 1.2652E-11, 2.3307999999999998E-06
DataValue, 6.375, 6.964E-11, 2.5708000000000004E-06, 2.5708000000000004E-06, 6.964E-11, 2.2452E-06
DataValue, 6.25, -2.706E-11, 2.2893000000000003E-06, 2.2893000000000003E-06, 2.706E-11, 2.1544000000000009E-06
DataValue, 6.125, -3.2638000000000005E-11, 2.0322E-06, 2.0322E-06, 3.2638000000000005E-11, 2.0472000000000005E-06
DataValue, 6, 6.7692E-11, 1.7775000000000001E-06, 1.7775000000000001E-06, 6.7692E-11, 1.9652000000000003E-06
DataValue, 5.875, -9.782E-12, 1.5409000000000002E-06, 1.5409000000000002E-06, 9.782E-12, 1.8060000000000002E-06
DataValue, 5.75, -5.5346000000000006E-11, 1.326E-06, 1.326E-06, 5.5346000000000006E-11, 1.6655999999999998E-06
DataValue, 5.625, 5.2126E-11, 1.1245000000000002E-06, 1.1245000000000002E-06, 5.2126E-11, 1.5316000000000003E-06
DataValue, 5.5, 8.924E-12, 9.431E-07, 9.431E-07, 8.924E-12, 1.3898000000000011E-06
DataValue, 5.375, 6.9656E-11, 7.7704999999999993E-07, 7.7704999999999993E-07, 6.9656E-11, 1.2494000000000003E-06
DataValue, 5.25, -1.0904000000000001E-11, 6.3075E-07, 6.3075E-07, 1.0904000000000001E-11, 1.08568E-06
DataValue, 5.125, -6.721800000000001E-11, 5.0563E-07, 5.0563E-07, 6.721800000000001E-11, 9.4099999999999976E-07
