
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
DataValue, 8.375, -3.186E-11, 9.3583999999999994E-07, 9.3583999999999994E-07, 3.186E-11, 1.7447999999999964E-07
DataValue, 8.5, 3.5246000000000006E-11, 9.5809E-07, 9.5809E-07, 3.5246000000000006E-11, 2.4796000000000016E-07
DataValue, 8.625, 1.09296E-10, 9.9783E-07, 9.9783E-07, 1.09296E-10, 1.6311999999999989E-07
DataValue, 8.75, 3.1408E-11, 9.9886999999999989E-07, 9.9886999999999989E-07, 3.1408E-11, 6.448000000000027E-08
DataValue, 8.875, -3.1526000000000004E-11, 1.01395E-06, 1.01395E-06, 3.1526000000000004E-11, 1.5412000000000048E-07
DataValue, 9, 5.3048E-11, 1.0374E-06, 1.0374E-06, 5.3048E-11, 1.6408000000000013E-07
DataValue, 9.125, 1.03506E-10, 1.05497E-06, 1.05497E-06, 1.03506E-10, 1.4151999999999996E-07
DataValue, 9.25, 1.7082000000000002E-11, 1.07278E-06, 1.07278E-06, 1.7082000000000002E-11, 1.3187999999999983E-07
DataValue, 9.375, -1.3880000000000001E-11, 1.08794E-06, 1.08794E-06, 1.3880000000000001E-11, 3.8488000000000062E-07
DataValue, 9.5, 8.2032E-11, 1.1690000000000002E-06, 1.1690000000000002E-06, 8.2032E-11, 4.5104000000000068E-07
DataValue, 9.625, 3.8268E-11, 1.2007000000000002E-06, 1.2007000000000002E-06, 3.8268E-11, 7.75999999999999E-08
DataValue, 9.75, -2.0298000000000003E-11, 1.1884000000000001E-06, 1.1884000000000001E-06, 2.0298000000000003E-11, 1.0399999999999934E-08
DataValue, 9.875, 8.7572E-11, 1.2033000000000002E-06, 1.2033000000000002E-06, 8.7572E-11, -7.439999999999966E-08
DataValue, 10, 6.3206E-11, 1.1698000000000002E-06, 1.1698000000000002E-06, 6.3206E-11, -2.4240000000000127E-07
DataValue, 10, 3.5032000000000005E-11, 1.173E-06, 1.173E-06, 3.5032000000000005E-11, -2.9039999999999979E-07
DataValue, 9.875, 1.1274200000000001E-10, 1.2061000000000002E-06, 1.2061000000000002E-06, 1.1274200000000001E-10, -2.840000000000044E-08
DataValue, 9.75, 1.3316000000000002E-11, 1.1801000000000001E-06, 1.1801000000000001E-06, 1.3316000000000002E-11, 1.5520000000000065E-07
DataValue, 9.625, 1.0074000000000001E-11, 1.1673E-06, 1.1673E-06, 1.0074000000000001E-11, 3.0600000000000012E-07
DataValue, 9.5, 1.0835200000000001E-10, 1.1036000000000001E-06, 1.1036000000000001E-06, 1.0835200000000001E-10, 1.9280000000000009E-07
DataValue, 9.375, 2.8602E-11, 1.1191E-06, 1.1191E-06, 2.8602E-11, -1.2359999999999997E-07
DataValue, 9.25, -1.8114E-11, 1.1345000000000001E-06, 1.1345000000000001E-06, 1.8114E-11, 2.4959999999999927E-07
DataValue, 9.125, 8.9242000000000011E-11, 1.0567000000000002E-06, 1.0567000000000002E-06, 8.9242000000000011E-11, 3.0800000000000027E-07
DataValue, 9, 4.6270000000000005E-11, 1.0575E-06, 1.0575E-06, 4.6270000000000005E-11, 1.108000000000007E-07
DataValue, 8.875, -3.4124E-11, 1.029E-06, 1.029E-06, 3.4124E-11, 2.7439999999999944E-07
DataValue, 8.75, 6.563600000000001E-11, 9.8890000000000018E-07, 9.8890000000000018E-07, 6.563600000000001E-11, 1.6120000000000025E-07
DataValue, 8.625, 6.4834E-11, 9.887E-07, 9.887E-07, 6.4834E-11, 2.5148000000000077E-07
DataValue, 8.5, 9.8086000000000012E-11, 9.2603E-07, 9.2603E-07, 9.8086000000000012E-11, 1.9527999999999993E-07
DataValue, 8.375, 4.2078E-11, 9.3988E-07, 9.3988E-07, 4.2078E-11, 3.0479999999999834E-08
DataValue, 8.25, -3.8286E-11, 9.1841E-07, 9.1841E-07, 3.8286E-11, 1.7603999999999993E-07
DataValue, 8.125, 5.0316000000000005E-11, 8.9587E-07, 8.9587E-07, 5.0316000000000005E-11, 2.4004000000000008E-07
DataValue, 8, 8.8762E-11, 8.584E-07, 8.584E-07, 8.8762E-11, 3.1491999999999986E-07
DataValue, 7.875, 9.94E-13, 8.1714E-07, 8.1714E-07, 9.94E-13, 2.5259999999999992E-07
DataValue, 7.75, -1.819E-11, 7.9525E-07, 7.9525E-07, 1.819E-11, 8.3160000000000064E-08
DataValue, 7.625, 7.0236E-11, 7.9635E-07, 7.9635E-07, 7.0236E-11, 1.0524000000000011E-07
DataValue, 7.5, 6.528800000000001E-11, 7.6894E-07, 7.6894E-07, 6.528800000000001E-11, 2.2068000000000015E-07
DataValue, 7.375, -2.4740000000000003E-11, 7.4118E-07, 7.4118E-07, 2.4740000000000003E-11, 1.9464000000000005E-07
DataValue, 7.25, 2.052E-12, 7.2028E-07, 7.2028E-07, 2.052E-12, 2.4360000000000009E-07
DataValue, 7.125, 8.619E-11, 6.8028E-07, 6.8028E-07, 8.619E-11, 2.3143999999999985E-07
DataValue, 7, 4.0254000000000005E-11, 6.6242E-07, 6.6242E-07, 4.0254000000000005E-11, 2.1627999999999982E-07
DataValue, 6.875, -4.2394000000000004E-11, 6.2621E-07, 6.2621E-07, 4.2394000000000004E-11, 2.3260000000000011E-07
DataValue, 6.75, 2.0102E-11, 6.0427E-07, 6.0427E-07, 2.0102E-11, 2.0771999999999985E-07
DataValue, 6.625, 9.3476E-11, 5.7428E-07, 5.7428E-07, 9.3476E-11, 2.4464E-07
DataValue, 6.5, 1.5010000000000002E-11, 5.4311E-07, 5.4311E-07, 1.5010000000000002E-11, 1.7424000000000022E-07
DataValue, 6.375, -4.6132000000000004E-11, 5.3072E-07, 5.3072E-07, 4.6132000000000004E-11, 1.7035999999999984E-07
DataValue, 6.25, 3.8128000000000004E-11, 5.0052E-07, 5.0052E-07, 3.8128000000000004E-11, 2.3955999999999996E-07
DataValue, 6.125, 8.2794E-11, 4.7083E-07, 4.7083E-07, 8.2794E-11, 2.3524000000000014E-07
DataValue, 6, -6.6120000000000005E-12, 4.4171E-07, 4.4171E-07, 6.6120000000000005E-12, 2.3276000000000008E-07
DataValue, 5.875, -3.4234E-11, 4.1263999999999997E-07, 4.1263999999999997E-07, 3.4234E-11, 2.3764000000000011E-07
DataValue, 5.75, 5.6428E-11, 3.823E-07, 3.823E-07, 5.6428E-11, 2.4139999999999992E-07
DataValue, 5.625, 6.2294000000000007E-11, 3.5229E-07, 3.5229E-07, 6.2294000000000007E-11, 2.3848E-07
DataValue, 5.5, -2.9428000000000004E-11, 3.2268E-07, 3.2268E-07, 2.9428000000000004E-11, 2.4284000000000008E-07
DataValue, 5.375, -1.3154000000000002E-11, 2.9157999999999997E-07, 2.9157999999999997E-07, 1.3154000000000002E-11, 2.454E-07
DataValue, 5.25, 7.4112000000000007E-11, 2.6132999999999997E-07, 2.6132999999999997E-07, 7.4112000000000007E-11, 2.3803999999999993E-07
DataValue, 5.125, 3.4932E-11, 2.3206999999999999E-07, 2.3206999999999999E-07, 3.4932E-11, 2.2863999999999986E-07
DataValue, 5, -5.0546000000000007E-11, 2.0417E-07, 2.0417E-07, 5.0546000000000007E-11, 2.2575999999999998E-07
DataValue, 4.875, 6.8820000000000008E-12, 1.7563E-07, 1.7563E-07, 6.8820000000000008E-12, 2.1236000000000003E-07
DataValue, 4.75, 8.508E-11, 1.5108E-07, 1.5108E-07, 8.508E-11, 1.9251999999999998E-07
DataValue, 4.625, 1.2160000000000002E-11, 1.275E-07, 1.275E-07, 1.2160000000000002E-11, 1.7464000000000003E-07
DataValue, 4.5, -5.8438E-11, 1.0741999999999999E-07, 1.0741999999999999E-07, 5.8438E-11, 1.5012480000000002E-07
DataValue, 4.375, 2.3344000000000002E-11, 8.9968799999999992E-08, 8.9968799999999992E-08, 2.3344000000000002E-11, 1.3400919999999998E-07
DataValue, 4.25, 7.107E-11, 7.39177E-08, 7.39177E-08, 7.107E-11, 1.1748639999999999E-07
DataValue, 4.125, -3.1518E-11, 6.05972E-08, 6.05972E-08, 3.1518E-11, 1.0056560000000001E-07
DataValue, 4, -9.312E-12, 4.8776299999999996E-08, 4.8776299999999996E-08, 9.312E-12, 8.8311199999999987E-08
DataValue, 3.875, 8.2136E-11, 3.85194E-08, 3.85194E-08, 8.2136E-11, 7.707199999999999E-08
DataValue, 3.75, -3.372E-12, 2.9508299999999998E-08, 2.9508299999999998E-08, 3.372E-12, 6.73036E-08
DataValue, 3.625, -4.2050000000000006E-11, 2.1693499999999998E-08, 2.1693499999999998E-08, 4.2050000000000006E-11, 5.75112E-08
DataValue, 3.5, 6.2710000000000009E-11, 1.5130499999999998E-08, 1.5130499999999998E-08, 6.2710000000000009E-11, 4.62452E-08
DataValue, 3.375, 2.4016000000000003E-11, 1.0132199999999999E-08, 1.0132199999999999E-08, 2.4016000000000003E-11, 3.4444759999999991E-08
DataValue, 3.25, -6.3038E-11, 6.51931E-09, 6.51931E-09, 6.3038E-11, 2.5599319999999996E-08
DataValue, 3.125, 3.3120000000000004E-12, 3.73237E-09, 3.73237E-09, 3.3120000000000004E-12, 1.7345799999999998E-08
DataValue, 3, -1.9416E-11, 2.18286E-09, 2.18286E-09, 1.9416E-11, 1.090484E-08
DataValue, 2.875, 6.916000000000001E-11, 1.00616E-09, 1.00616E-09, 6.916000000000001E-11, 6.322268E-09
DataValue, 2.75, -6.2834E-11, 6.02293E-10, 6.02293E-10, 6.2834E-11, 3.1389239999999998E-09
DataValue, 2.625, 7.5118E-11, 2.2142900000000002E-10, 2.2142900000000002E-10, 7.5118E-11, 2.133672E-09
DataValue, 2.5, -5.2382E-11, 6.8875000000000008E-11, 6.8875000000000008E-11, 5.2382E-11, 4.8892800000000007E-10
DataValue, 2.375, 2.5720000000000003E-11, 9.9197E-11, 9.9197E-11, 2.5720000000000003E-11, 6.0941600000000012E-10
DataValue, 2.25, 1.6562E-11, -8.347900000000001E-11, 8.347900000000001E-11, 1.6562E-11, 2.48432E-10
DataValue, 2.125, -4.6630000000000005E-11, 3.7089E-11, 3.7089E-11, 4.6630000000000005E-11, -3.1645600000000003E-10
DataValue, 2, 7.5306E-11, -4.365E-12, 4.365E-12, 7.5306E-11, 3.61904E-10
DataValue, 1.875, -3.9084000000000004E-11, -5.3387E-11, 5.3387E-11, 3.9084000000000004E-11, -3.4312000000000005E-10
DataValue, 1.75, 1.0414000000000002E-11, 8.141500000000001E-11, 8.141500000000001E-11, 1.0414000000000002E-11, 6.6952E-11
DataValue, 1.625, 3.2482000000000005E-11, -7.0125E-11, 7.0125E-11, 3.2482000000000005E-11, 2.64976E-10
DataValue, 1.5, -6.5684000000000008E-11, 1.5171E-11, 1.5171E-11, 6.5684000000000008E-11, -3.59664E-10
DataValue, 1.375, 6.3034000000000009E-11, 1.9791000000000002E-11, 1.9791000000000002E-11, 6.3034000000000009E-11, 2.9648E-10
DataValue, 1.25, -3.4718E-11, -5.8949E-11, 5.8949E-11, 3.4718E-11, -2.5916800000000003E-10
DataValue, 1.125, 4.906E-12, 8.4583000000000007E-11, 8.4583000000000007E-11, 4.906E-12, 1.544E-11
DataValue, 1, 3.6116000000000005E-11, -6.2809E-11, 6.2809E-11, 3.6116000000000005E-11, 2.8240800000000004E-10
DataValue, 0.875, -6.8786000000000007E-11, 1.3981E-11, 1.3981E-11, 6.8786000000000007E-11, -3.61208E-10
DataValue, 0.75, 5.5786000000000006E-11, 2.7493000000000003E-11, 2.7493000000000003E-11, 5.5786000000000006E-11, 3.6834400000000003E-10
DataValue, 0.625, -1.8438000000000002E-11, -7.8105000000000011E-11, 7.8105000000000011E-11, 1.8438000000000002E-11, -2.0805600000000002E-10
DataValue, 0.5, -1.3680000000000002E-11, 7.9507E-11, 7.9507E-11, 1.3680000000000002E-11, -1.5169600000000002E-10
DataValue, 0.375, 5.2760000000000007E-11, -4.0181000000000006E-11, 4.0181000000000006E-11, 5.2760000000000007E-11, 3.08E-10
DataValue, 0.25, -7.2322E-11, 2.507E-12, 2.507E-12, 7.2322E-11, -3.5367200000000005E-10
DataValue, 0.125, 4.2018E-11, 4.8237000000000006E-11, 4.8237000000000006E-11, 4.2018E-11, 3.5863200000000005E-10
DataValue, 0, -9.55E-12, -8.7151000000000013E-11, 8.7151000000000013E-11, 9.55E-12, 1.0831040000000002E-09
DataValue, 0, 2.6076000000000003E-11, 8.0385E-11, 8.0385E-11, 2.6076000000000003E-11, -1.2467360000000002E-09
DataValue, 0.125, 4.244E-12, -7.5457E-11, 7.5457E-11, 4.244E-12, -1.2583199999999999E-10
DataValue, 0.25, -5.7758000000000005E-11, 4.8927000000000006E-11, 4.8927000000000006E-11, 5.7758000000000005E-11, 3.19184E-10
DataValue, 0.375, 6.4578000000000007E-11, 4.339E-12, 4.339E-12, 6.4578000000000007E-11, -3.6260000000000007E-10
DataValue, 0.5, -5.0562E-11, -4.1723000000000005E-11, 4.1723000000000005E-11, 5.0562E-11, 3.46448E-10
DataValue, 0.625, 3.8740000000000007E-12, 9.0951E-11, 9.0951E-11, 3.8740000000000007E-12, -9.1144000000000016E-11
DataValue, 0.75, 2.2526000000000003E-11, -6.450900000000001E-11, 6.450900000000001E-11, 2.2526000000000003E-11, -2.62408E-10
DataValue, 0.875, -6.8234E-11, 2.5349000000000003E-11, 2.5349000000000003E-11, 6.8234E-11, 3.5101600000000006E-10
DataValue, 1, 5.8528E-11, 2.3245000000000003E-11, 2.3245000000000003E-11, 5.8528E-11, -3.47968E-10
DataValue, 1.125, -3.1094E-11, -6.1643E-11, 6.1643E-11, 3.1094E-11, 2.60712E-10
DataValue, 1.25, -4.2900000000000005E-12, 8.8423E-11, 8.8423E-11, 4.2900000000000005E-12, 5.082400000000002E-11
DataValue, 1.375, 4.242E-11, -4.8937E-11, 4.8937E-11, 4.242E-11, -3.10024E-10
DataValue, 1.5, -7.1284000000000007E-11, 1.0917000000000001E-11, 1.0917000000000001E-11, 7.1284000000000007E-11, 3.4728E-10
DataValue, 1.625, 5.1870000000000004E-11, 3.7883E-11, 3.7883E-11, 5.1870000000000004E-11, -3.70272E-10
DataValue, 1.75, -1.3802000000000001E-11, -8.1651E-11, 8.1651E-11, 1.3802000000000001E-11, 1.51296E-10
DataValue, 1.875, -1.9314E-11, 7.5707E-11, 7.5707E-11, 1.9314E-11, 2.10824E-10
DataValue, 2, 6.0058E-11, -2.8945000000000003E-11, 2.8945000000000003E-11, 6.0058E-11, -2.6148E-10
DataValue, 2.125, -6.7604E-11, 1.0337E-11, 1.0337E-11, 6.7604E-11, 6.28016E-10
DataValue, 2.25, 3.8138000000000006E-11, 1.28059E-10, 1.28059E-10, 3.8138000000000006E-11, 5.08016E-10
DataValue, 2.375, 8.42E-13, 1.3734100000000002E-10, 1.3734100000000002E-10, 8.42E-13, 2.424896E-09
DataValue, 2.5, -3.4792E-11, 7.342830000000001E-10, 7.342830000000001E-10, 3.4792E-11, 6.500436E-09
DataValue, 2.625, 4.9176E-11, 1.76245E-09, 1.76245E-09, 4.9176E-11, 1.2501467999999998E-08
DataValue, 2.75, -1.1236000000000001E-11, 3.85965E-09, 3.85965E-09, 1.1236000000000001E-11, 2.4961080000000003E-08
DataValue, 2.875, -1.027E-11, 8.00272E-09, 8.00272E-09, 1.027E-11, 4.2285399999999993E-08
DataValue, 3, 4.9164000000000003E-11, 1.4430999999999999E-08, 1.4430999999999999E-08, 4.9164000000000003E-11, 7.313111999999998E-08
DataValue, 3.125, -2.034E-12, 2.6285499999999997E-08, 2.6285499999999997E-08, 2.034E-12, 1.1286039999999999E-07
DataValue, 3.25, 7.1916E-11, 4.2646099999999996E-08, 4.2646099999999996E-08, 7.1916E-11, 1.6580239999999999E-07
DataValue, 3.375, -2.2516E-11, 6.77361E-08, 6.77361E-08, 2.2516E-11, 2.3505719999999997E-07
DataValue, 3.5, -3.1556000000000003E-11, 1.0141039999999999E-07, 1.0141039999999999E-07, 3.1556000000000003E-11, 3.0313560000000003E-07
DataValue, 3.625, 6.9474E-11, 1.4352E-07, 1.4352E-07, 6.9474E-11, 4.1575840000000003E-07
DataValue, 3.75, -1.5912E-11, 2.0535E-07, 2.0535E-07, 1.5912E-11, 5.4947999999999986E-07
DataValue, 3.875, -4.8654000000000003E-11, 2.8088999999999997E-07, 2.8088999999999997E-07, 4.8654000000000003E-11, 6.7872E-07
DataValue, 4, 4.0150000000000005E-11, 3.7503E-07, 3.7503E-07, 4.0150000000000005E-11, 8.2199999999999992E-07
DataValue, 4.125, 5.6294E-11, 4.8639E-07, 4.8639E-07, 5.6294E-11, 9.9420000000000015E-07
DataValue, 4.25, -3.5696E-11, 6.2358E-07, 6.2358E-07, 3.5696E-11, 1.1810000000000002E-06
DataValue, 4.375, -2.6708000000000003E-11, 7.8164E-07, 7.8164E-07, 2.6708000000000003E-11, 1.42008E-06
DataValue, 4.5, 6.3246E-11, 9.786E-07, 9.786E-07, 6.3246E-11, 1.5802400000000004E-06
DataValue, 4.625, 3.009E-11, 1.1767E-06, 1.1767E-06, 3.009E-11, 1.7648000000000005E-06
DataValue, 4.75, -5.0974E-11, 1.4198000000000002E-06, 1.4198000000000002E-06, 5.0974E-11, 2.0468000000000005E-06
DataValue, 4.875, 5.7036E-11, 1.6884000000000002E-06, 1.6884000000000002E-06, 5.7036E-11, 2.2928000000000003E-06
DataValue, 5, 2.918E-11, 1.9930000000000002E-06, 1.9930000000000002E-06, 2.918E-11, 2.5091999999999996E-06
DataValue, 5.125, -6.0252E-11, 2.3157E-06, 2.3157E-06, 6.0252E-11, 2.7331999999999995E-06
DataValue, 5.25, 3.5186E-11, 2.6763E-06, 2.6763E-06, 3.5186E-11, 2.9732000000000006E-06
DataValue, 5.375, 5.4994000000000004E-11, 3.0590000000000003E-06, 3.0590000000000003E-06, 5.4994000000000004E-11, 3.181200000000001E-06
DataValue, 5.5, -5.0142000000000005E-11, 3.4716000000000004E-06, 3.4716000000000004E-06, 5.0142000000000005E-11, 3.3788000000000006E-06
DataValue, 5.625, 1.974E-11, 3.9037E-06, 3.9037E-06, 1.974E-11, 3.6016000000000012E-06
DataValue, 5.75, 7.6982E-11, 4.3720000000000007E-06, 4.3720000000000007E-06, 7.6982E-11, 3.8379999999999995E-06
DataValue, 5.875, -2.9642000000000005E-11, 4.8632E-06, 4.8632E-06, 2.9642000000000005E-11, 3.9407999999999979E-06
DataValue, 6, -3.0860000000000004E-12, 5.3572E-06, 5.3572E-06, 3.0860000000000004E-12, 3.9736000000000021E-06
DataValue, 6.125, 8.7686E-11, 5.8566000000000008E-06, 5.8566000000000008E-06, 8.7686E-11, 4.0748E-06
DataValue, 6.25, -5.3020000000000006E-12, 6.3759E-06, 6.3759E-06, 5.3020000000000006E-12, 4.2967999999999992E-06
DataValue, 6.375, -2.0416E-11, 6.9308000000000006E-06, 6.9308000000000006E-06, 2.0416E-11, 4.3640000000000009E-06
DataValue, 6.5, 8.0728000000000011E-11, 7.4669000000000005E-06, 7.4669000000000005E-06, 8.0728000000000011E-11, 4.3724000000000024E-06
DataValue, 6.625, 1.3344000000000001E-11, 8.0239000000000012E-06, 8.0239000000000012E-06, 1.3344000000000001E-11, 4.4415999999999983E-06
DataValue, 6.75, -4.2052000000000004E-11, 8.5773E-06, 8.5773E-06, 4.2052000000000004E-11, 4.4975999999999957E-06
DataValue, 6.875, 6.325400000000001E-11, 9.1483E-06, 9.1483E-06, 6.325400000000001E-11, 4.5424000000000058E-06
DataValue, 7, 3.7974E-11, 9.7129000000000015E-06, 9.7129000000000015E-06, 3.7974E-11, 4.5236000000000053E-06
DataValue, 7.125, -5E-11, 1.0279200000000002E-05, 1.0279200000000002E-05, 5E-11, 4.5400000000000006E-06
DataValue, 7.25, 4.1090000000000004E-11, 1.0847900000000002E-05, 1.0847900000000002E-05, 4.1090000000000004E-11, 4.5943999999999979E-06
DataValue, 7.375, 6.1022E-11, 1.1427800000000001E-05, 1.1427800000000001E-05, 6.1022E-11, 4.5963999999999955E-06
DataValue, 7.5, -4.0590000000000005E-11, 1.1997E-05, 1.1997E-05, 4.0590000000000005E-11, 4.6527999999999972E-06
DataValue, 7.625, -3.766E-11, 1.2591E-05, 1.2591E-05, 3.766E-11, 4.8719999999999967E-06
DataValue, 7.75, 1.0076E-11, 1.3215E-05, 1.3215E-05, 1.0076E-11, 4.8400000000000011E-06
DataValue, 7.875, 9.2698000000000009E-11, 1.3801E-05, 1.3801E-05, 9.2698000000000009E-11, 4.704000000000001E-06
DataValue, 8, 2.7654E-11, 1.4391E-05, 1.4391E-05, 2.7654E-11, 4.8879999999999979E-06
DataValue, 8.125, -4.6136000000000006E-11, 1.5023E-05, 1.5023E-05, 4.6136000000000006E-11, 4.8960000000000087E-06
DataValue, 8.25, 3.1480000000000004E-11, 1.5615000000000002E-05, 1.5615000000000002E-05, 3.1480000000000004E-11, 4.7440000000000007E-06
DataValue, 8.375, 9.6362000000000008E-11, 1.6209E-05, 1.6209E-05, 9.6362000000000008E-11, 4.7199999999999955E-06
DataValue, 8.5, 1.4806E-11, 1.6795E-05, 1.6795E-05, 1.4806E-11, 4.6680000000000034E-06
DataValue, 8.625, -4.0132000000000006E-11, 1.7376E-05, 1.7376E-05, 4.0132000000000006E-11, 4.784E-06
DataValue, 8.75, 4.8848000000000007E-11, 1.7991E-05, 1.7991E-05, 4.8848000000000007E-11, 4.7240000000000042E-06
DataValue, 8.875, 8.6970000000000011E-11, 1.8557000000000002E-05, 1.8557000000000002E-05, 8.6970000000000011E-11, 4.5959999999999946E-06
DataValue, 9, -2.77E-12, 1.914E-05, 1.914E-05, 2.77E-12, 4.8679999999999947E-06
DataValue, 9.125, -1.65E-11, 1.9774E-05, 1.9774E-05, 1.65E-11, 4.9400000000000035E-06
DataValue, 9.25, 7.563400000000001E-11, 2.0375E-05, 2.0375E-05, 7.563400000000001E-11, 4.5440000000000026E-06
DataValue, 9.375, 6.5262000000000007E-11, 2.091E-05, 2.091E-05, 6.5262000000000007E-11, 4.3640000000000009E-06
DataValue, 9.5, -2.3920000000000003E-11, 2.1466E-05, 2.1466E-05, 2.3920000000000003E-11, 4.8160000000000027E-06
DataValue, 9.625, 1.0034E-11, 2.2114000000000002E-05, 2.2114000000000002E-05, 1.0034E-11, 4.8160000000000027E-06
DataValue, 9.75, 9.6284000000000011E-11, 2.267E-05, 2.267E-05, 9.6284000000000011E-11, 3.7879999999999983E-06
DataValue, 9.875, 4.3946000000000005E-11, 2.3061E-05, 2.3061E-05, 4.3946000000000005E-11, 4.7799999999999915E-06
DataValue, 10, -3.7418E-11, 2.3865E-05, 2.3865E-05, 3.7418E-11, 5.9039999999999896E-06
DataValue, 10, 9.800600000000001E-11, 2.3799E-05, 2.3799E-05, 9.800600000000001E-11, 4.9119999999999828E-06
DataValue, 9.875, 4.0410000000000006E-11, 2.3251E-05, 2.3251E-05, 4.0410000000000006E-11, 4.7600000000000019E-06
DataValue, 9.75, -3.9662000000000006E-11, 2.2609E-05, 2.2609E-05, 3.9662000000000006E-11, 5.3360000000000045E-06
DataValue, 9.625, 3.3420000000000006E-11, 2.1917E-05, 2.1917E-05, 3.3420000000000006E-11, 5.1920000000000004E-06
DataValue, 9.5, 1.00256E-10, 2.1311E-05, 2.1311E-05, 1.00256E-10, 4.8079999999999987E-06
DataValue, 9.375, 1.8876E-11, 2.0715E-05, 2.0715E-05, 1.8876E-11, 5.2759999999999949E-06
DataValue, 9.25, -3.9182000000000005E-11, 1.9992E-05, 1.9992E-05, 3.9182000000000005E-11, 4.9280000000000043E-06
DataValue, 9.125, 4.7860000000000003E-11, 1.9483E-05, 1.9483E-05, 4.7860000000000003E-11, 4.4280000000000057E-06
DataValue, 9, 8.5578000000000012E-11, 1.8885E-05, 1.8885E-05, 8.5578000000000012E-11, 5.0599999999999956E-06
DataValue, 8.875, -5.324E-12, 1.8218E-05, 1.8218E-05, 5.324E-12, 6.0999999999999992E-06
DataValue, 8.75, -2.2606E-11, 1.736E-05, 1.736E-05, 2.2606E-11, 5.9360000000000055E-06
DataValue, 8.625, 6.5382E-11, 1.6734E-05, 1.6734E-05, 6.5382E-11, 4.8599999999999907E-06
DataValue, 8.5, 6.0828000000000007E-11, 1.6145000000000002E-05, 1.6145000000000002E-05, 6.0828000000000007E-11, 4.6879999999999931E-06
DataValue, 8.375, -3.0006E-11, 1.5562E-05, 1.5562E-05, 3.0006E-11, 4.8120000000000075E-06
DataValue, 8.25, -3.952E-12, 1.4942E-05, 1.4942E-05, 3.952E-12, 4.8600000000000043E-06
DataValue, 8.125, 8.1848E-11, 1.4347E-05, 1.4347E-05, 8.1848E-11, 4.7639999999999971E-06
DataValue, 8, 3.67E-11, 1.3751000000000001E-05, 1.3751000000000001E-05, 3.67E-11, 4.8999999999999971E-06
DataValue, 7.875, -4.6612000000000005E-11, 1.3122E-05, 1.3122E-05, 4.6612000000000005E-11, 4.8880000000000047E-06
DataValue, 7.75, 1.6332E-11, 1.2529E-05, 1.2529E-05, 1.6332E-11, 4.7519999999999979E-06
DataValue, 7.625, 9.0922000000000012E-11, 1.1934000000000001E-05, 1.1934000000000001E-05, 9.0922000000000012E-11, 4.7959999999999995E-06
DataValue, 7.5, 1.5124E-11, 1.133E-05, 1.133E-05, 1.5124E-11, 4.6120000000000026E-06
DataValue, 7.375, -5.2586000000000007E-11, 1.0781E-05, 1.0781E-05, 5.2586000000000007E-11, 4.7279999999999995E-06
DataValue, 7.25, 2.9248000000000005E-11, 1.0148E-05, 1.0148E-05, 2.9248000000000005E-11, 4.8456E-06
DataValue, 7.125, 8.3518000000000008E-11, 9.5696E-06, 9.5696E-06, 8.3518000000000008E-11, 4.6295999999999938E-06
DataValue, 7, 6.4480000000000008E-12, 8.9906000000000016E-06, 8.9906000000000016E-06, 6.4480000000000008E-12, 4.6195999999999989E-06
DataValue, 6.875, 8.5642E-11, 8.4147000000000009E-06, 8.4147000000000009E-06, 8.5642E-11, 4.5828000000000063E-06
DataValue, 6.75, -1.2422E-11, 7.8449E-06, 7.8449E-06, 1.2422E-11, 4.5292000000000006E-06
DataValue, 6.625, -1.7156E-11, 7.2824000000000008E-06, 7.2824000000000008E-06, 1.7156E-11, 4.4799999999999978E-06
DataValue, 6.5, 8.28E-11, 6.7249000000000006E-06, 6.7249000000000006E-06, 8.28E-11, 4.410400000000001E-06
DataValue, 6.375, 2.694E-12, 6.1798000000000005E-06, 6.1798000000000005E-06, 2.694E-12, 4.3059999999999991E-06
DataValue, 6.25, -3.812E-11, 5.6484000000000008E-06, 5.6484000000000008E-06, 3.812E-11, 4.186E-06
DataValue, 6.125, 6.6498E-11, 5.1333000000000005E-06, 5.1333000000000005E-06, 6.6498E-11, 4.0528000000000029E-06
DataValue, 6, 1.8264000000000002E-11, 4.6352E-06, 4.6352E-06, 1.8264000000000002E-11, 3.9204000000000006E-06
DataValue, 5.875, -5.7632E-11, 4.1532E-06, 4.1532E-06, 5.7632E-11, 3.7311999999999991E-06
DataValue, 5.75, 3.98E-11, 3.7024000000000003E-06, 3.7024000000000003E-06, 3.98E-11, 3.5268E-06
DataValue, 5.625, 4.2724000000000004E-11, 3.2715000000000004E-06, 3.2715000000000004E-06, 4.2724000000000004E-11, 3.3424000000000004E-06
DataValue, 5.5, -5.7546E-11, 2.8668000000000002E-06, 2.8668000000000002E-06, 5.7546E-11, 3.136E-06
DataValue, 5.375, 1.9584E-11, 2.4875000000000003E-06, 2.4875000000000003E-06, 1.9584E-11, 2.9023999999999995E-06
DataValue, 5.25, 6.495E-11, 2.1412000000000004E-06, 2.1412000000000004E-06, 6.495E-11, 2.6476000000000007E-06
DataValue, 5.125, -4.024E-11, 1.8256000000000002E-06, 1.8256000000000002E-06, 4.024E-11, 2.4116000000000008E-06
DataValue, 5, -2.5500000000000002E-12, 1.5383000000000002E-06, 1.5383000000000002E-06, 2.5500000000000002E-12, 2.1396E-06
