
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
DataValue, 8.375, -1.8522000000000002E-11, 1.2589000000000001E-06, 1.2589000000000001E-06, 1.8522000000000002E-11, 2.7600000000000041E-07
DataValue, 8.5, -3.6126E-11, 1.2961000000000002E-06, 1.2961000000000002E-06, 3.6126E-11, 2.9159999999999988E-07
DataValue, 8.625, 6.2838000000000008E-11, 1.3318000000000001E-06, 1.3318000000000001E-06, 6.2838000000000008E-11, 2.7879999999999977E-07
DataValue, 8.75, -4.7000000000000006E-12, 1.3658000000000001E-06, 1.3658000000000001E-06, 4.7000000000000006E-12, 2.6719999999999975E-07
DataValue, 8.875, -5.5484000000000007E-11, 1.3986E-06, 1.3986E-06, 5.5484000000000007E-11, 2.7799999999999971E-07
DataValue, 9, 5.0808000000000006E-11, 1.4353E-06, 1.4353E-06, 5.0808000000000006E-11, 2.8760000000000043E-07
DataValue, 9.125, 1.1716E-11, 1.4705000000000002E-06, 1.4705000000000002E-06, 1.1716E-11, 2.8920000000000055E-07
DataValue, 9.25, -6.6380000000000008E-11, 1.5076000000000002E-06, 1.5076000000000002E-06, 6.6380000000000008E-11, 3.003999999999997E-07
DataValue, 9.375, 3.4026E-11, 1.5456E-06, 1.5456E-06, 3.4026E-11, 2.6240000000000023E-07
DataValue, 9.5, 3.2504E-11, 1.5732000000000002E-06, 1.5732000000000002E-06, 3.2504E-11, 2.6999999999999996E-07
DataValue, 9.625, -6.408E-11, 1.6131E-06, 1.6131E-06, 6.408E-11, 3.1640000000000005E-07
DataValue, 9.75, 1.4164000000000001E-11, 1.6523000000000003E-06, 1.6523000000000003E-06, 1.4164000000000001E-11, 3.0160000000000064E-07
DataValue, 9.875, 5.5006000000000004E-11, 1.6885000000000002E-06, 1.6885000000000002E-06, 5.5006000000000004E-11, 2.9159999999999988E-07
DataValue, 10, -5.0948000000000005E-11, 1.7252000000000002E-06, 1.7252000000000002E-06, 5.0948000000000005E-11, 2.8799999999999961E-07
DataValue, 10, 6.1958000000000007E-11, 1.7245000000000002E-06, 1.7245000000000002E-06, 6.1958000000000007E-11, 3.6240000000000012E-07
DataValue, 9.875, -1.6E-12, 1.6799000000000002E-06, 1.6799000000000002E-06, 1.6E-12, 3.5999999999999994E-07
DataValue, 9.75, -5.7774000000000006E-11, 1.6345000000000002E-06, 1.6345000000000002E-06, 5.7774000000000006E-11, 3.5520000000000043E-07
DataValue, 9.625, 4.6338E-11, 1.5911000000000001E-06, 1.5911000000000001E-06, 4.6338E-11, 3.6039999999999997E-07
DataValue, 9.5, 1.4882000000000002E-11, 1.5444000000000002E-06, 1.5444000000000002E-06, 1.4882000000000002E-11, 3.4439999999999962E-07
DataValue, 9.375, -6.9198E-11, 1.5050000000000002E-06, 1.5050000000000002E-06, 6.9198E-11, 3.2000000000000032E-07
DataValue, 9.25, 2.6976E-11, 1.4644000000000001E-06, 1.4644000000000001E-06, 2.6976E-11, 3.3280000000000044E-07
DataValue, 9.125, 3.5162E-11, 1.4218E-06, 1.4218E-06, 3.5162E-11, 3.3239999999999956E-07
DataValue, 9, -6.4328000000000008E-11, 1.3813000000000002E-06, 1.3813000000000002E-06, 6.4328000000000008E-11, 3.272E-07
DataValue, 8.875, 9.7680000000000012E-12, 1.34E-06, 1.34E-06, 9.7680000000000012E-12, 3.3200000000000038E-07
DataValue, 8.75, 5.6916000000000007E-11, 1.2983000000000001E-06, 1.2983000000000001E-06, 5.6916000000000007E-11, 3.2760000000000005E-07
DataValue, 8.625, -4.9936E-11, 1.2581E-06, 1.2581E-06, 4.9936E-11, 3.3080000000000029E-07
DataValue, 8.5, -8.522000000000001E-12, 1.2156E-06, 1.2156E-06, 8.522000000000001E-12, 3.3239999999999956E-07
DataValue, 8.375, 6.8984E-11, 1.1750000000000002E-06, 1.1750000000000002E-06, 6.8984E-11, 3.1199999999999972E-07
DataValue, 8.25, -2.8648E-11, 1.1376000000000001E-06, 1.1376000000000001E-06, 2.8648E-11, 3.1280000000000063E-07
DataValue, 8.125, -2.7028E-11, 1.0968E-06, 1.0968E-06, 2.7028E-11, 3.272E-07
DataValue, 8, 6.8306E-11, 1.0558000000000001E-06, 1.0558000000000001E-06, 6.8306E-11, 3.1519999999999996E-07
DataValue, 7.875, -1.2794E-11, 1.018E-06, 1.018E-06, 1.2794E-11, 3.0512000000000039E-07
DataValue, 7.75, -4.8588000000000006E-11, 9.7952E-07, 9.7952E-07, 4.8588000000000006E-11, 3.1112000000000042E-07
DataValue, 7.625, -4.96E-11, 9.4021999999999993E-07, 9.4021999999999993E-07, 4.96E-11, 3.1200000000000015E-07
DataValue, 7.5, -2.3788000000000002E-11, 9.0152E-07, 9.0152E-07, 2.3788000000000002E-11, 3.1047999999999969E-07
DataValue, 7.375, 5.9794E-11, 8.626E-07, 8.626E-07, 5.9794E-11, 3.1412000000000022E-07
DataValue, 7.25, 1.0764E-11, 8.2298999999999993E-07, 8.2298999999999993E-07, 1.0764E-11, 3.1448E-07
DataValue, 7.125, -6.7998000000000007E-11, 7.8398E-07, 7.8398E-07, 6.7998000000000007E-11, 3.0587999999999977E-07
DataValue, 7, 1.5400000000000001E-12, 7.4652E-07, 7.4652E-07, 1.5400000000000001E-12, 3.0760000000000024E-07
DataValue, 6.875, 6.9172000000000009E-11, 7.0708E-07, 7.0708E-07, 6.9172000000000009E-11, 3.069200000000001E-07
DataValue, 6.75, -9.344E-12, 6.6979E-07, 6.6979E-07, 9.344E-12, 3.0223999999999967E-07
DataValue, 6.625, -6.5596E-11, 6.3152E-07, 6.3152E-07, 6.5596E-11, 3.0448000000000009E-07
DataValue, 6.5, 1.8256E-11, 5.9366999999999994E-07, 5.9366999999999994E-07, 1.8256E-11, 3.0236E-07
DataValue, 6.375, 5.8096E-11, 5.5593E-07, 5.5593E-07, 5.8096E-11, 2.9891999999999993E-07
DataValue, 6.25, -3.0624E-11, 5.1894E-07, 5.1894E-07, 3.0624E-11, 2.9424000000000034E-07
DataValue, 6.125, -4.7166E-11, 4.8236999999999994E-07, 4.8236999999999994E-07, 4.7166E-11, 2.9467999999999978E-07
DataValue, 6, 4.174E-11, 4.4527E-07, 4.4527E-07, 4.174E-11, 2.9383999999999988E-07
DataValue, 5.875, 3.6324000000000006E-11, 4.0891E-07, 4.0891E-07, 3.6324000000000006E-11, 2.8616000000000007E-07
DataValue, 5.75, -5.2176000000000005E-11, 3.7373E-07, 3.7373E-07, 5.2176000000000005E-11, 2.8052E-07
DataValue, 5.625, -2.3112000000000002E-11, 3.3877999999999997E-07, 3.3877999999999997E-07, 2.3112000000000002E-11, 2.7612000000000012E-07
DataValue, 5.5, 5.892400000000001E-11, 3.0469999999999997E-07, 3.0469999999999997E-07, 5.892400000000001E-11, 2.7571999999999988E-07
DataValue, 5.375, 1.4048000000000002E-11, 2.6985E-07, 2.6985E-07, 1.4048000000000002E-11, 2.647199999999999E-07
DataValue, 5.25, -6.7982000000000011E-11, 2.3852E-07, 2.3852E-07, 6.7982000000000011E-11, 2.4632E-07
DataValue, 5.125, -8.66E-13, 2.0827E-07, 2.0827E-07, 8.66E-13, 2.3891999999999997E-07
DataValue, 5, 6.9898000000000008E-11, 1.7879E-07, 1.7879E-07, 6.9898000000000008E-11, 2.2376000000000004E-07
DataValue, 4.875, -1.037E-11, 1.5233E-07, 1.5233E-07, 1.037E-11, 2.0076E-07
DataValue, 4.75, -6.688E-11, 1.286E-07, 1.286E-07, 6.688E-11, 1.7719999999999997E-07
DataValue, 4.625, 1.9834000000000003E-11, 1.0803E-07, 1.0803E-07, 1.9834000000000003E-11, 1.5683400000000001E-07
DataValue, 4.5, 5.6376E-11, 8.93915E-08, 8.93915E-08, 5.6376E-11, 1.39136E-07
DataValue, 4.375, 2.0320000000000002E-12, 7.3245999999999993E-08, 7.3245999999999993E-08, 2.0320000000000002E-12, 1.2017040000000002E-07
DataValue, 4.25, 5.6644000000000006E-11, 5.9348899999999992E-08, 5.9348899999999992E-08, 5.6644000000000006E-11, 1.0173959999999999E-07
DataValue, 4.125, -4.0724000000000005E-11, 4.7811099999999996E-08, 4.7811099999999996E-08, 4.0724000000000005E-11, 8.5569199999999975E-08
DataValue, 4, -2.4158000000000003E-11, 3.79566E-08, 3.79566E-08, 2.4158000000000003E-11, 7.3259199999999992E-08
DataValue, 3.875, 6.8536000000000008E-11, 2.9496299999999998E-08, 2.9496299999999998E-08, 6.8536000000000008E-11, 6.06216E-08
DataValue, 3.75, -9.002E-12, 2.2801199999999998E-08, 2.2801199999999998E-08, 9.002E-12, 4.91304E-08
DataValue, 3.625, -5.5554000000000007E-11, 1.7213699999999998E-08, 1.7213699999999998E-08, 5.5554000000000007E-11, 4.0528E-08
DataValue, 3.5, 4.7168000000000006E-11, 1.2669199999999998E-08, 1.2669199999999998E-08, 4.7168000000000006E-11, 3.299847999999999E-08
DataValue, 3.375, 1.6648E-11, 8.96408E-09, 8.96408E-09, 1.6648E-11, 2.5307719999999994E-08
DataValue, 3.25, -7.1306E-11, 6.34227E-09, 6.34227E-09, 7.1306E-11, 1.9163960000000003E-08
DataValue, 3.125, 5.069E-11, 4.17309E-09, 4.17309E-09, 5.069E-11, 1.5493079999999998E-08
DataValue, 3, -2.1126E-11, 2.469E-09, 2.469E-09, 2.1126E-11, 1.070556E-08
DataValue, 2.875, -5.0760000000000006E-12, 1.4967E-09, 1.4967E-09, 5.0760000000000006E-12, 7.190884E-09
DataValue, 2.75, 3.5798000000000004E-11, 6.7127900000000008E-10, 6.7127900000000008E-10, 3.5798000000000004E-11, 4.254468E-09
DataValue, 2.625, -1.442E-11, 4.3308300000000004E-10, 4.3308300000000004E-10, 1.442E-11, 2.2715440000000002E-09
DataValue, 2.5, 5.2432000000000004E-11, 1.03393E-10, 1.03393E-10, 5.2432000000000004E-11, 1.551184E-09
DataValue, 2.375, -7.1E-11, 4.5287000000000006E-11, 4.5287000000000006E-11, 7.1E-11, 1.6362399999999998E-10
DataValue, 2.25, 3.8856E-11, 6.2487000000000009E-11, 6.2487000000000009E-11, 3.8856E-11, 5.1552800000000006E-10
DataValue, 2.125, -8.162E-12, -8.359500000000001E-11, 8.359500000000001E-11, 8.162E-12, -1.7559999999999989E-11
DataValue, 2, -2.6948000000000004E-11, 6.6877E-11, 6.6877E-11, 2.6948000000000004E-11, -2.45208E-10
DataValue, 1.875, 6.2388E-11, -2.2293E-11, 2.2293E-11, 6.2388E-11, 3.29024E-10
DataValue, 1.75, -6.3838E-11, -1.5379E-11, 1.5379E-11, 6.3838E-11, -3.44128E-10
DataValue, 1.625, 2.7050000000000003E-11, 6.3739000000000009E-11, 6.3739000000000009E-11, 2.7050000000000003E-11, 2.8374400000000003E-10
DataValue, 1.5, 2.276E-12, -8.6315E-11, 8.6315E-11, 2.276E-12, 4.1624000000000016E-11
DataValue, 1.375, -4.0522000000000004E-11, 5.3333000000000005E-11, 5.3333000000000005E-11, 4.0522000000000004E-11, -2.9672E-10
DataValue, 1.25, 6.6838000000000007E-11, -1.2135E-11, 1.2135E-11, 6.6838000000000007E-11, 3.25272E-10
DataValue, 1.125, -5.5714E-11, -2.7985E-11, 2.7985E-11, 5.5714E-11, -3.5196000000000004E-10
DataValue, 1, 1.5908000000000002E-11, 7.5855E-11, 7.5855E-11, 1.5908000000000002E-11, 2.0521600000000003E-10
DataValue, 0.875, 1.2024000000000001E-11, -7.9289000000000009E-11, 7.9289000000000009E-11, 1.2024000000000001E-11, 1.44848E-10
DataValue, 0.75, -5.2944E-11, 3.9643000000000005E-11, 3.9643000000000005E-11, 5.2944E-11, -3.1404800000000005E-10
DataValue, 0.625, 6.6842E-11, -7.77E-13, 7.77E-13, 6.6842E-11, 3.3492800000000003E-10
DataValue, 0.5, -4.4248000000000005E-11, -4.4089000000000004E-11, 4.4089000000000004E-11, 4.4248000000000005E-11, -3.31208E-10
DataValue, 0.375, 9.024E-12, 8.2025000000000009E-11, 8.2025000000000009E-11, 9.024E-12, 9.6040000000000012E-11
DataValue, 0.25, 2.3564000000000003E-11, -6.8099000000000007E-11, 6.8099000000000007E-11, 2.3564000000000003E-11, 2.29624E-10
DataValue, 0.125, -6.3936E-11, 2.4619000000000002E-11, 2.4619000000000002E-11, 6.3936E-11, -3.3833600000000006E-10
DataValue, 0, 6.040800000000001E-11, 1.6485000000000002E-11, 1.6485000000000002E-11, 6.040800000000001E-11, 6.5072E-11
DataValue, 0, -6.945E-11, -8.1847000000000007E-11, 8.1847000000000007E-11, 6.945E-11, 1.203216E-09
DataValue, 0.125, -2.6210000000000002E-11, 6.8555E-11, 6.8555E-11, 2.6210000000000002E-11, 2.3175200000000002E-10
DataValue, 0.25, 6.2748E-11, -2.3909000000000002E-11, 2.3909000000000002E-11, 6.2748E-11, -3.2603200000000003E-10
DataValue, 0.375, -6.422E-11, -1.2953000000000001E-11, 1.2953000000000001E-11, 6.422E-11, 3.34872E-10
DataValue, 0.5, 3.2334E-11, 5.9809E-11, 5.9809E-11, 3.2334E-11, -2.96856E-10
DataValue, 0.625, -7.3E-13, -8.7167000000000008E-11, 8.7167000000000008E-11, 7.3E-13, -1.1407999999999998E-11
DataValue, 0.75, -3.6166E-11, 5.6957E-11, 5.6957E-11, 3.6166E-11, 2.9325600000000005E-10
DataValue, 0.875, 6.8754E-11, -1.3853000000000001E-11, 1.3853000000000001E-11, 6.8754E-11, -3.29296E-10
DataValue, 1, -5.543E-11, -2.5367000000000002E-11, 2.5367000000000002E-11, 5.543E-11, 3.50568E-10
DataValue, 1.125, 2.1034000000000003E-11, 7.3789E-11, 7.3789E-11, 2.1034000000000003E-11, -2.1968800000000003E-10
DataValue, 1.25, 1.2046000000000001E-11, -8.0289E-11, 8.0289E-11, 1.2046000000000001E-11, -1.2944E-10
DataValue, 1.375, -4.8262E-11, 4.1429000000000004E-11, 4.1429000000000004E-11, 4.8262E-11, 3.09968E-10
DataValue, 1.5, 6.9864E-11, -2.7970000000000003E-12, 2.7970000000000003E-12, 6.9864E-11, -3.22648E-10
DataValue, 1.625, -4.5666000000000007E-11, -3.9233E-11, 3.9233E-11, 4.5666000000000007E-11, 3.3636800000000003E-10
DataValue, 1.75, 1.2268E-11, 8.1295E-11, 8.1295E-11, 1.2268E-11, -1.22536E-10
DataValue, 1.875, 2.3872000000000002E-11, -6.9867E-11, 6.9867E-11, 2.3872000000000002E-11, -2.02584E-10
DataValue, 2, -5.865E-11, 3.0649E-11, 3.0649E-11, 5.865E-11, 3.69576E-10
DataValue, 2.125, 6.6642E-11, 2.2527000000000002E-11, 2.2527000000000002E-11, 6.6642E-11, -2.5680000000000009E-11
DataValue, 2.25, -3.4678000000000006E-11, 2.4229E-11, 2.4229E-11, 3.4678000000000006E-11, 1.302528E-09
DataValue, 2.375, 6.7140000000000007E-12, 3.48159E-10, 3.48159E-10, 6.7140000000000007E-12, 2.425752E-09
DataValue, 2.5, 3.4432E-11, 6.30667E-10, 6.30667E-10, 3.4432E-11, 4.803484E-09
DataValue, 2.625, -5.0552000000000007E-11, 1.54903E-09, 1.54903E-09, 5.0552000000000007E-11, 1.2657412E-08
DataValue, 2.75, 2.2284E-11, 3.79502E-09, 3.79502E-09, 2.2284E-11, 2.175044E-08
DataValue, 2.875, 3.896E-12, 6.98664E-09, 6.98664E-09, 3.896E-12, 3.794472E-08
DataValue, 3, -3.2584E-11, 1.32812E-08, 1.32812E-08, 3.2584E-11, 6.386264E-08
DataValue, 3.125, 1.9272000000000003E-11, 2.29523E-08, 2.29523E-08, 1.9272000000000003E-11, 9.5970399999999987E-08
DataValue, 3.25, -6.9194E-11, 3.7273799999999996E-08, 3.7273799999999996E-08, 6.9194E-11, 1.411036E-07
DataValue, 3.375, 1.3938000000000001E-11, 5.8228199999999995E-08, 5.8228199999999995E-08, 1.3938000000000001E-11, 1.947204E-07
DataValue, 3.5, 5.1016000000000006E-11, 8.59539E-08, 8.59539E-08, 5.1016000000000006E-11, 2.5648720000000005E-07
DataValue, 3.625, -5.1650000000000004E-11, 1.2235E-07, 1.2235E-07, 5.1650000000000004E-11, 3.4478439999999997E-07
DataValue, 3.75, 3.7746000000000003E-11, 1.7215E-07, 1.7215E-07, 3.7746000000000003E-11, 4.496E-07
DataValue, 3.875, 4.0654000000000005E-11, 2.3475E-07, 2.3475E-07, 4.0654000000000005E-11, 5.6251999999999993E-07
DataValue, 4, -4.7512000000000004E-11, 3.1277999999999997E-07, 3.1277999999999997E-07, 4.7512000000000004E-11, 6.848E-07
DataValue, 4.125, -2.4502E-11, 4.0595E-07, 4.0595E-07, 2.4502E-11, 8.336400000000002E-07
DataValue, 4.25, 5.9028000000000011E-11, 5.2119E-07, 5.2119E-07, 5.9028000000000011E-11, 9.9875999999999982E-07
DataValue, 4.375, 1.6782E-11, 6.5564E-07, 6.5564E-07, 1.6782E-11, 1.1997599999999997E-06
DataValue, 4.5, -6.609400000000001E-11, 8.2112999999999994E-07, 8.2112999999999994E-07, 6.609400000000001E-11, 1.4186399999999997E-06
DataValue, 4.625, -1.22E-13, 1.0102999999999999E-06, 1.0102999999999999E-06, 1.22E-13, 1.6010800000000005E-06
DataValue, 4.75, 6.895E-11, 1.2214E-06, 1.2214E-06, 6.895E-11, 1.8876000000000012E-06
DataValue, 4.875, -4.578E-11, 1.4822000000000002E-06, 1.4822000000000002E-06, 4.578E-11, 2.188E-06
DataValue, 5, -1.0948E-11, 1.7684E-06, 1.7684E-06, 1.0948E-11, 2.4164000000000003E-06
DataValue, 5.125, 7.0664E-11, 2.0863000000000003E-06, 2.0863000000000003E-06, 7.0664E-11, 2.7044E-06
DataValue, 5.25, -2.8164E-11, 2.4445E-06, 2.4445E-06, 2.8164E-11, 3.0056000000000005E-06
DataValue, 5.375, -2.9086E-11, 2.8377000000000004E-06, 2.8377000000000004E-06, 2.9086E-11, 3.2508000000000011E-06
DataValue, 5.5, 6.8792000000000007E-11, 3.2572000000000003E-06, 3.2572000000000003E-06, 6.8792000000000007E-11, 3.5311999999999993E-06
DataValue, 5.625, -1.1082000000000001E-11, 3.7205E-06, 3.7205E-06, 1.1082000000000001E-11, 3.7951999999999988E-06
DataValue, 5.75, -4.7224E-11, 4.206E-06, 4.206E-06, 4.7224E-11, 3.9708000000000027E-06
DataValue, 5.875, 5.7892000000000004E-11, 4.7132000000000009E-06, 4.7132000000000009E-06, 5.7892000000000004E-11, 4.1932000000000025E-06
DataValue, 6, 1.934E-12, 5.2543000000000007E-06, 5.2543000000000007E-06, 1.934E-12, 4.4311999999999992E-06
DataValue, 6.125, -6.1752000000000011E-11, 5.8210000000000007E-06, 5.8210000000000007E-06, 6.1752000000000011E-11, 4.6204000000000007E-06
DataValue, 6.25, 3.872E-11, 6.4094000000000008E-06, 6.4094000000000008E-06, 3.872E-11, 4.7599999999999985E-06
DataValue, 6.375, 2.2272000000000002E-11, 7.011E-06, 7.011E-06, 2.2272000000000002E-11, 4.8799999999999973E-06
DataValue, 6.5, -6.8112E-11, 7.6294E-06, 7.6294E-06, 6.8112E-11, 5.0132000000000048E-06
DataValue, 6.625, 2.3004000000000003E-11, 8.2643000000000015E-06, 8.2643000000000015E-06, 2.3004000000000003E-11, 5.138000000000004E-06
DataValue, 6.75, 4.0284000000000004E-11, 8.9139000000000012E-06, 8.9139000000000012E-06, 4.0284000000000004E-11, 5.1783999999999977E-06
DataValue, 6.875, -6.1032E-11, 9.5589000000000009E-06, 9.5589000000000009E-06, 6.1032E-11, 5.1836000000000023E-06
DataValue, 7, 8.936E-12, 1.0209800000000002E-05, 1.0209800000000002E-05, 8.936E-12, 5.3604000000000038E-06
DataValue, 7.125, 5.9094000000000008E-11, 1.0899000000000002E-05, 1.0899000000000002E-05, 5.9094000000000008E-11, 5.5127999999999923E-06
DataValue, 7.25, -4.4644E-11, 1.1588E-05, 1.1588E-05, 4.4644E-11, 5.5239999999999966E-06
DataValue, 7.375, -4.2484E-11, 1.2280000000000001E-05, 1.2280000000000001E-05, 4.2484E-11, 5.6080000000000046E-06
DataValue, 7.5, -2.8948000000000003E-11, 1.2990000000000001E-05, 1.2990000000000001E-05, 2.8948000000000003E-11, 5.6719999999999958E-06
DataValue, 7.625, 5.5986E-11, 1.3698E-05, 1.3698E-05, 5.5986E-11, 5.6519999999999994E-06
DataValue, 7.75, 1.9486E-11, 1.4403E-05, 1.4403E-05, 1.9486E-11, 5.7199999999999994E-06
DataValue, 7.875, -6.2760000000000011E-11, 1.5128E-05, 1.5128E-05, 6.2760000000000011E-11, 5.7920000000000015E-06
DataValue, 8, -3.3160000000000004E-12, 1.5851E-05, 1.5851E-05, 3.3160000000000004E-12, 5.8760000000000027E-06
DataValue, 8.125, 7.099E-11, 1.6597E-05, 1.6597E-05, 7.099E-11, 5.8399999999999983E-06
DataValue, 8.25, -3.7380000000000004E-12, 1.7311E-05, 1.7311E-05, 3.7380000000000004E-12, 5.8040000000000007E-06
DataValue, 8.375, -6.6266E-11, 1.8048E-05, 1.8048E-05, 6.6266E-11, 5.9679999999999944E-06
DataValue, 8.5, 1.7452000000000003E-11, 1.8803E-05, 1.8803E-05, 1.7452000000000003E-11, 5.9160000000000023E-06
DataValue, 8.625, 6.2886000000000006E-11, 1.9527E-05, 1.9527E-05, 6.2886000000000006E-11, 6.02E-06
DataValue, 8.75, -2.4240000000000002E-11, 2.0308E-05, 2.0308E-05, 2.4240000000000002E-11, 6.1119999999999984E-06
DataValue, 8.875, -4.9908E-11, 2.1055E-05, 2.1055E-05, 4.9908E-11, 5.9800000000000071E-06
DataValue, 9, 4.0286E-11, 2.1803E-05, 2.1803E-05, 4.0286E-11, 6.0160000000000047E-06
DataValue, 9.125, 4.0762E-11, 2.2559000000000002E-05, 2.2559000000000002E-05, 4.0762E-11, 6.1440000000000008E-06
DataValue, 9.25, -4.7496E-11, 2.3339E-05, 2.3339E-05, 4.7496E-11, 6.1519999999999912E-06
DataValue, 9.375, -2.1674000000000003E-11, 2.4097E-05, 2.4097E-05, 2.1674000000000003E-11, 6.1919999999999976E-06
DataValue, 9.5, 6.176400000000001E-11, 2.4887E-05, 2.4887E-05, 6.176400000000001E-11, 6.2359999999999992E-06
DataValue, 9.625, 1.6514000000000002E-11, 2.5656E-05, 2.5656E-05, 1.6514000000000002E-11, 6.3519999999999961E-06
DataValue, 9.75, -6.4718E-11, 2.6475E-05, 2.6475E-05, 6.4718E-11, 6.2560000000000024E-06
DataValue, 9.875, 2.168E-12, 2.722E-05, 2.722E-05, 2.168E-12, 6.164000000000004E-06
DataValue, 10, 7.279E-11, 2.8016E-05, 2.8016E-05, 7.279E-11, 6.4480000000000169E-06
DataValue, 10, -6.7266000000000008E-11, 2.8026000000000002E-05, 2.8026000000000002E-05, 6.7266000000000008E-11, 6.9439999999999931E-06
DataValue, 9.875, 6.342E-12, 2.7148E-05, 2.7148E-05, 6.342E-12, 6.89600000000001E-06
DataValue, 9.75, 7.1904E-11, 2.6302E-05, 2.6302E-05, 7.1904E-11, 6.7119999999999994E-06
DataValue, 9.625, -6.534E-12, 2.5470000000000002E-05, 2.5470000000000002E-05, 6.534E-12, 6.611999999999997E-06
DataValue, 9.5, -6.6908E-11, 2.4649E-05, 2.4649E-05, 6.6908E-11, 6.5240000000000073E-06
DataValue, 9.375, 1.5972000000000002E-11, 2.3839E-05, 2.3839E-05, 1.5972000000000002E-11, 6.6919999999999962E-06
DataValue, 9.25, 6.4612E-11, 2.2976E-05, 2.2976E-05, 6.4612E-11, 6.6919999999999962E-06
DataValue, 9.125, -2.3130000000000002E-11, 2.2166E-05, 2.2166E-05, 2.3130000000000002E-11, 6.5879999999999986E-06
DataValue, 9, -5.1480000000000006E-11, 2.1329000000000002E-05, 2.1329000000000002E-05, 5.1480000000000006E-11, 6.4920000000000049E-06
DataValue, 8.875, 3.8788000000000005E-11, 2.0543E-05, 2.0543E-05, 3.8788000000000005E-11, 6.4080000000000105E-06
DataValue, 8.75, 3.9978E-11, 1.9727E-05, 1.9727E-05, 3.9978E-11, 6.3879999999999937E-06
DataValue, 8.625, -4.9934000000000004E-11, 1.8946E-05, 1.8946E-05, 4.9934000000000004E-11, 6.2279999999999953E-06
DataValue, 8.5, -2.3062000000000003E-11, 1.817E-05, 1.817E-05, 2.3062000000000003E-11, 6.1320000000000016E-06
DataValue, 8.375, 6.0840000000000007E-11, 1.7413E-05, 1.7413E-05, 6.0840000000000007E-11, 6.2080000000000056E-06
DataValue, 8.25, 1.3024000000000001E-11, 1.6618E-05, 1.6618E-05, 1.3024000000000001E-11, 6.2080000000000056E-06
DataValue, 8.125, -6.9072E-11, 1.5861E-05, 1.5861E-05, 6.9072E-11, 6.1159999999999936E-06
DataValue, 8, 1.2420000000000002E-12, 1.5089E-05, 1.5089E-05, 1.2420000000000002E-12, 6.1239999999999976E-06
DataValue, 7.875, 7.05E-11, 1.433E-05, 1.433E-05, 7.05E-11, 6.0680000000000036E-06
DataValue, 7.75, -9.744E-12, 1.3572E-05, 1.3572E-05, 9.744E-12, 6.0039999999999988E-06
DataValue, 7.625, -6.6332000000000009E-11, 1.2829E-05, 1.2829E-05, 6.6332000000000009E-11, 5.9079999999999983E-06
DataValue, 7.5, 1.8422E-11, 1.2095E-05, 1.2095E-05, 1.8422E-11, 5.8399999999999983E-06
DataValue, 7.375, 5.7774000000000006E-11, 1.1369E-05, 1.1369E-05, 5.7774000000000006E-11, 5.7279999999999967E-06
DataValue, 7.25, -3.2234000000000003E-11, 1.0663000000000001E-05, 1.0663000000000001E-05, 3.2234000000000003E-11, 5.708E-06
DataValue, 7.125, -4.491E-11, 9.942E-06, 9.942E-06, 4.491E-11, 5.7312000000000037E-06
DataValue, 7, -1.2348E-11, 9.2302E-06, 9.2302E-06, 1.2348E-11, 5.6519999999999994E-06
DataValue, 6.875, -5.0884000000000005E-11, 8.529E-06, 8.529E-06, 5.0884000000000005E-11, 5.445999999999995E-06
DataValue, 6.75, 5.3534000000000004E-11, 7.8687000000000014E-06, 7.8687000000000014E-06, 5.3534000000000004E-11, 5.2852000000000015E-06
DataValue, 6.625, 6.9540000000000005E-12, 7.2077000000000005E-06, 7.2077000000000005E-06, 6.9540000000000005E-12, 5.2516000000000024E-06
DataValue, 6.5, -6.7662E-11, 6.5558000000000008E-06, 6.5558000000000008E-06, 6.7662E-11, 5.1056000000000007E-06
DataValue, 6.375, 3.1684E-11, 5.9313E-06, 5.9313E-06, 3.1684E-11, 4.8548E-06
DataValue, 6.25, 2.4970000000000002E-11, 5.3421000000000009E-06, 5.3421000000000009E-06, 2.4970000000000002E-11, 4.6524E-06
DataValue, 6.125, -7.0204000000000009E-11, 4.7682E-06, 4.7682E-06, 7.0204000000000009E-11, 4.4596000000000005E-06
DataValue, 6, 1.73E-11, 4.2272000000000008E-06, 4.2272000000000008E-06, 1.73E-11, 4.2076E-06
DataValue, 5.875, 4.4502000000000006E-11, 3.7163000000000003E-06, 3.7163000000000003E-06, 4.4502000000000006E-11, 3.9800000000000026E-06
DataValue, 5.75, -5.801E-11, 3.2322E-06, 3.2322E-06, 5.801E-11, 3.7180000000000007E-06
DataValue, 5.625, 3.1220000000000002E-12, 2.7868E-06, 2.7868E-06, 3.1220000000000002E-12, 3.3772000000000005E-06
DataValue, 5.5, 6.097000000000001E-11, 2.3879E-06, 2.3879E-06, 6.097000000000001E-11, 3.0628000000000006E-06
DataValue, 5.375, -4.3472000000000004E-11, 2.0211E-06, 2.0211E-06, 4.3472000000000004E-11, 2.7759999999999993E-06
DataValue, 5.25, -1.4692E-11, 1.6939000000000002E-06, 1.6939000000000002E-06, 1.4692E-11, 2.4627999999999995E-06
DataValue, 5.125, 6.916000000000001E-11, 1.4054000000000001E-06, 1.4054000000000001E-06, 6.916000000000001E-11, 2.1624000000000007E-06
