
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
DataValue, 8.375, 7.665E-11, 7.5559E-07, 7.5559E-07, 7.665E-11, 1.6515999999999987E-07
DataValue, 8.5, -1.7878000000000003E-11, 7.7663999999999995E-07, 7.7663999999999995E-07, 1.7878000000000003E-11, 1.6872000000000031E-07
DataValue, 8.625, -6.3662000000000007E-11, 7.9777E-07, 7.9777E-07, 6.3662000000000007E-11, 1.7220000000000023E-07
DataValue, 8.75, 3.3928E-11, 8.1969E-07, 8.1969E-07, 3.3928E-11, 1.7067999999999978E-07
DataValue, 8.875, 5.7664000000000006E-11, 8.4044E-07, 8.4044E-07, 5.7664000000000006E-11, 1.700399999999999E-07
DataValue, 9, -4.1642E-11, 8.622E-07, 8.622E-07, 4.1642E-11, 1.7207999999999988E-07
DataValue, 9.125, -3.838E-11, 8.8345999999999994E-07, 8.8345999999999994E-07, 3.838E-11, 1.7299999999999987E-07
DataValue, 9.25, 5.6320000000000006E-11, 9.0544999999999995E-07, 9.0544999999999995E-07, 5.6320000000000006E-11, 1.7656000000000031E-07
DataValue, 9.375, 3.213E-11, 9.276E-07, 9.276E-07, 3.213E-11, 1.7340000000000032E-07
DataValue, 9.5, -6.094E-11, 9.488E-07, 9.488E-07, 6.094E-11, 1.7559999999999964E-07
DataValue, 9.625, -1.2938000000000002E-11, 9.715E-07, 9.715E-07, 1.2938000000000002E-11, 1.7907999999999956E-07
DataValue, 9.75, 7.6582E-11, 9.9357E-07, 9.9357E-07, 7.6582E-11, 1.7351999999999982E-07
DataValue, 9.875, 8.0440000000000009E-12, 1.0148799999999999E-06, 1.0148799999999999E-06, 8.0440000000000009E-12, 1.681600000000001E-07
DataValue, 10, -7.5626E-11, 1.03561E-06, 1.03561E-06, 7.5626E-11, 1.6688000000000034E-07
DataValue, 10, 7.7466000000000009E-11, 1.03574E-06, 1.03574E-06, 7.7466000000000009E-11, 2.0631999999999975E-07
DataValue, 9.875, 6.9140000000000006E-12, 1.00982E-06, 1.00982E-06, 6.9140000000000006E-12, 2.0599999999999938E-07
DataValue, 9.75, -7.67E-11, 9.8424E-07, 9.8424E-07, 7.67E-11, 2.0544000000000002E-07
DataValue, 9.625, 8.446E-12, 9.5846E-07, 9.5846E-07, 8.446E-12, 2.0920000000000047E-07
DataValue, 9.5, 8.004E-11, 9.3194E-07, 9.3194E-07, 8.004E-11, 2.0667999999999994E-07
DataValue, 9.375, -7.842E-12, 9.0679E-07, 9.0679E-07, 7.842E-12, 1.9751999999999993E-07
DataValue, 9.25, -7.2778E-11, 8.8256E-07, 8.8256E-07, 7.2778E-11, 1.9435999999999995E-07
DataValue, 9.125, 2.2108E-11, 8.582E-07, 8.582E-07, 2.2108E-11, 1.9363999999999998E-07
DataValue, 9, 6.4872000000000009E-11, 8.3415E-07, 8.3415E-07, 6.4872000000000009E-11, 1.9420000000000019E-07
DataValue, 8.875, -3.1432E-11, 8.0965E-07, 8.0965E-07, 3.1432E-11, 1.9392000000000009E-07
DataValue, 8.75, -5.3732E-11, 7.8567E-07, 7.8567E-07, 5.3732E-11, 1.8987999999999995E-07
DataValue, 8.625, 4.5730000000000006E-11, 7.6218E-07, 7.6218E-07, 4.5730000000000006E-11, 1.8991999999999978E-07
DataValue, 8.5, 4.2234E-11, 7.3819E-07, 7.3819E-07, 4.2234E-11, 1.875999999999997E-07
DataValue, 8.375, -5.2492E-11, 7.1528E-07, 7.1528E-07, 5.2492E-11, 1.8616000000000018E-07
DataValue, 8.25, -2.6492E-11, 6.9165E-07, 6.9165E-07, 2.6492E-11, 1.9012000000000022E-07
DataValue, 8.125, 7.9762000000000008E-11, 6.6775E-07, 6.6775E-07, 7.9762000000000008E-11, 1.8864000000000003E-07
DataValue, 8, -6.3940000000000004E-12, 6.4449E-07, 6.4449E-07, 6.3940000000000004E-12, 1.8471999999999982E-07
DataValue, 7.875, -7.6822E-11, 6.2157E-07, 6.2157E-07, 7.6822E-11, 1.8055999999999976E-07
DataValue, 7.75, 1.7882E-11, 5.9935E-07, 5.9935E-07, 1.7882E-11, 1.8091999999999996E-07
DataValue, 7.625, 6.7622E-11, 5.7634E-07, 5.7634E-07, 6.7622E-11, 1.8111999999999997E-07
DataValue, 7.5, -2.9026000000000003E-11, 5.5407E-07, 5.5407E-07, 2.9026000000000003E-11, 1.7864000000000012E-07
DataValue, 7.375, -5.839E-11, 5.3168E-07, 5.3168E-07, 5.839E-11, 1.7932000000000026E-07
DataValue, 7.25, 4.0332E-11, 5.0924E-07, 5.0924E-07, 4.0332E-11, 1.7796E-07
DataValue, 7.125, 4.603E-11, 4.8719E-07, 4.8719E-07, 4.603E-11, 1.7503999999999985E-07
DataValue, 7, -5.1064000000000005E-11, 4.6548E-07, 4.6548E-07, 5.1064000000000005E-11, 1.7392000000000006E-07
DataValue, 6.875, -3.3304E-11, 4.4371E-07, 4.4371E-07, 3.3304E-11, 1.7116000000000011E-07
DataValue, 6.75, 6.0780000000000009E-11, 4.2269E-07, 4.2269E-07, 6.0780000000000009E-11, 1.7092000000000005E-07
DataValue, 6.625, 1.7304E-11, 4.0098E-07, 4.0098E-07, 1.7304E-11, 1.7007999999999995E-07
DataValue, 6.5, -7.1844E-11, 3.8017E-07, 3.8017E-07, 7.1844E-11, 1.6756000000000005E-07
DataValue, 6.375, -7.616E-12, 3.5908999999999997E-07, 3.5908999999999997E-07, 7.616E-12, 1.6895999999999995E-07
DataValue, 6.25, 7.728E-11, 3.3793E-07, 3.3793E-07, 7.728E-11, 1.6811999999999984E-07
DataValue, 6.125, -2.732E-12, 3.1706E-07, 3.1706E-07, 2.732E-12, 1.6372000000000015E-07
DataValue, 6, -8.0238000000000008E-11, 2.9699999999999997E-07, 2.9699999999999997E-07, 8.0238000000000008E-11, 1.6136E-07
DataValue, 5.875, 1.2414000000000001E-11, 2.7672E-07, 2.7672E-07, 1.2414000000000001E-11, 1.621999999999999E-07
DataValue, 5.75, 7.2356E-11, 2.5645E-07, 2.5645E-07, 7.2356E-11, 1.606E-07
DataValue, 5.625, -2.2688E-11, 2.3657E-07, 2.3657E-07, 2.2688E-11, 1.5588000000000004E-07
DataValue, 5.5, -6.463E-11, 2.1747999999999999E-07, 2.1747999999999999E-07, 6.463E-11, 1.5296000000000001E-07
DataValue, 5.375, 3.3892E-11, 1.9833E-07, 1.9833E-07, 3.3892E-11, 1.5355999999999995E-07
DataValue, 5.25, 5.1190000000000006E-11, 1.7909E-07, 1.7909E-07, 5.1190000000000006E-11, 1.5184000000000002E-07
DataValue, 5.125, -4.7704E-11, 1.6037E-07, 1.6037E-07, 4.7704E-11, 1.4700000000000003E-07
DataValue, 5, -3.6656000000000004E-11, 1.4234E-07, 1.4234E-07, 3.6656000000000004E-11, 1.4216000000000005E-07
DataValue, 4.875, 5.7270000000000006E-11, 1.2483E-07, 1.2483E-07, 5.7270000000000006E-11, 1.3611999999999998E-07
DataValue, 4.75, 2.4226E-11, 1.0831E-07, 1.0831E-07, 2.4226E-11, 1.2775599999999997E-07
DataValue, 4.625, -6.8066000000000008E-11, 9.2891E-08, 9.2891E-08, 6.8066000000000008E-11, 1.1972600000000002E-07
DataValue, 4.5, -5.926600000000001E-11, 7.8378499999999989E-08, 7.8378499999999989E-08, 5.926600000000001E-11, 1.115948E-07
DataValue, 4.375, -1.4868000000000002E-11, 6.49923E-08, 6.49923E-08, 1.4868000000000002E-11, 1.0226959999999998E-07
DataValue, 4.25, 7.7240000000000009E-11, 5.2811099999999994E-08, 5.2811099999999994E-08, 7.7240000000000009E-11, 8.94496E-08
DataValue, 4.125, -2.0106E-11, 4.2629899999999993E-08, 4.2629899999999993E-08, 2.0106E-11, 7.65356E-08
DataValue, 4, -4.8576000000000006E-11, 3.3677199999999995E-08, 3.3677199999999995E-08, 4.8576000000000006E-11, 6.6397999999999984E-08
DataValue, 3.875, 6.3516000000000008E-11, 2.6030399999999997E-08, 2.6030399999999997E-08, 6.3516000000000008E-11, 5.5881599999999989E-08
DataValue, 3.75, 1.0558000000000001E-11, 1.9706799999999998E-08, 1.9706799999999998E-08, 1.0558000000000001E-11, 4.5542799999999995E-08
DataValue, 3.625, -7.596E-11, 1.4644699999999998E-08, 1.4644699999999998E-08, 7.596E-11, 3.76728E-08
DataValue, 3.5, 2.6158000000000002E-11, 1.0288599999999999E-08, 1.0288599999999999E-08, 2.6158000000000002E-11, 3.0404479999999993E-08
DataValue, 3.375, 4.1636E-11, 7.04358E-09, 7.04358E-09, 4.1636E-11, 2.1926239999999994E-08
DataValue, 3.25, -3.0468E-11, 4.80704E-09, 4.80704E-09, 3.0468E-11, 1.656436E-08
DataValue, 3.125, 6.5212E-11, 2.90249E-09, 2.90249E-09, 6.5212E-11, 1.231992E-08
DataValue, 3, -7.8658000000000012E-11, 1.72706E-09, 1.72706E-09, 7.8658000000000012E-11, 8.23774E-09
DataValue, 2.875, 5.0476E-11, 8.43055E-10, 8.43055E-10, 5.0476E-11, 4.836636E-09
DataValue, 2.75, 4.53E-12, 5.17901E-10, 5.17901E-10, 4.53E-12, 2.9884080000000002E-09
DataValue, 2.625, 3.522E-11, 9.5953E-11, 9.5953E-11, 3.522E-11, 1.806856E-09
DataValue, 2.5, -7.5832E-11, 6.6187E-11, 6.6187E-11, 7.5832E-11, 2.2737599999999999E-10
DataValue, 2.375, 6.1194E-11, 3.9109000000000006E-11, 3.9109000000000006E-11, 6.1194E-11, 5.83648E-10
DataValue, 2.25, -2.2606E-11, -7.9725E-11, 7.9725E-11, 2.2606E-11, -2.0106399999999998E-10
DataValue, 2.125, -1.1678000000000001E-11, 8.9375E-11, 8.9375E-11, 1.1678000000000001E-11, -1.3E-10
DataValue, 2, 5.3536E-11, -4.7225000000000004E-11, 4.7225000000000004E-11, 5.3536E-11, 3.39288E-10
DataValue, 1.875, -7.9796E-11, 4.5530000000000005E-12, 4.5530000000000005E-12, 7.9796E-11, -3.8187200000000006E-10
DataValue, 1.75, 4.6314E-11, 4.8243000000000006E-11, 4.8243000000000006E-11, 4.6314E-11, 3.92328E-10
DataValue, 1.625, -1.1414000000000001E-11, -9.3529E-11, 9.3529E-11, 1.1414000000000001E-11, -1.05024E-10
DataValue, 1.5, -2.8914000000000002E-11, 7.4499E-11, 7.4499E-11, 2.8914000000000002E-11, -2.69848E-10
DataValue, 1.375, 6.9406E-11, -2.6067000000000004E-11, 2.6067000000000004E-11, 6.9406E-11, 3.5220000000000003E-10
DataValue, 1.25, -7.1624E-11, -1.3551000000000002E-11, 1.3551000000000002E-11, 7.1624E-11, -3.9083200000000005E-10
DataValue, 1.125, 2.9566000000000005E-11, 7.1641E-11, 7.1641E-11, 2.9566000000000005E-11, 3.3202400000000004E-10
DataValue, 1, 1.354E-12, -9.6557000000000014E-11, 9.6557000000000014E-11, 1.354E-12, 5.7792000000000006E-11
DataValue, 0.875, -4.6148000000000006E-11, 5.7193000000000005E-11, 5.7193000000000005E-11, 4.6148000000000006E-11, -3.3971200000000008E-10
DataValue, 0.75, 7.642E-11, -1.1629E-11, 1.1629E-11, 7.642E-11, 3.6640800000000006E-10
DataValue, 0.625, -5.889E-11, -3.4409000000000005E-11, 3.4409000000000005E-11, 5.889E-11, -3.8646400000000006E-10
DataValue, 0.5, 1.6906E-11, 8.4987000000000009E-11, 8.4987000000000009E-11, 1.6906E-11, 2.0273599999999998E-10
DataValue, 0.375, 1.6512E-11, -8.5093E-11, 8.5093E-11, 1.6512E-11, 1.8922400000000003E-10
DataValue, 0.25, -6.3072E-11, 3.7681E-11, 3.7681E-11, 6.3072E-11, -3.59472E-10
DataValue, 0.125, 7.562200000000001E-11, 4.775E-12, 4.775E-12, 7.562200000000001E-11, 3.8867200000000003E-10
DataValue, 0, -4.156E-11, -5.9487E-11, 5.9487E-11, 4.156E-11, 5.1409600000000008E-10
DataValue, 0, -5.1024000000000004E-11, 8.4767000000000008E-11, 8.4767000000000008E-11, 5.1024000000000004E-11, -1.3216320000000001E-09
DataValue, 0.125, 2.1628000000000003E-11, -8.0437000000000009E-11, 8.0437000000000009E-11, 2.1628000000000003E-11, -2.13488E-10
DataValue, 0.25, -6.62E-11, 3.1395000000000005E-11, 3.1395000000000005E-11, 6.62E-11, 3.60672E-10
DataValue, 0.375, 7.462000000000001E-11, 9.731E-12, 9.731E-12, 7.462000000000001E-11, -3.79128E-10
DataValue, 0.5, -3.8632000000000004E-11, -6.3387E-11, 6.3387E-11, 3.8632000000000004E-11, 3.4780000000000003E-10
DataValue, 0.625, 3.5280000000000003E-12, 9.6681E-11, 9.6681E-11, 3.5280000000000003E-12, 2.1439999999999876E-12
DataValue, 0.75, 4.1212000000000003E-11, -6.2851E-11, 6.2851E-11, 4.1212000000000003E-11, -3.28288E-10
DataValue, 0.875, -7.635E-11, 1.4609E-11, 1.4609E-11, 7.635E-11, 3.6836000000000006E-10
DataValue, 1, 6.1242E-11, 2.9239000000000005E-11, 2.9239000000000005E-11, 6.1242E-11, -3.85696E-10
DataValue, 1.125, -2.1224E-11, -8.1815E-11, 8.1815E-11, 2.1224E-11, 2.3892000000000004E-10
DataValue, 1.25, -1.109E-11, 8.8969000000000008E-11, 8.8969000000000008E-11, 1.109E-11, 1.46704E-10
DataValue, 1.375, 5.7302E-11, -4.5139E-11, 4.5139E-11, 5.7302E-11, -3.40784E-10
DataValue, 1.5, -7.8604E-11, 3.773E-12, 3.773E-12, 7.8604E-11, 3.8637600000000003E-10
DataValue, 1.625, 4.6114000000000005E-11, 5.1455000000000005E-11, 5.1455000000000005E-11, 4.6114000000000005E-11, -3.9708000000000004E-10
DataValue, 1.75, -8.8940000000000015E-12, -9.5497E-11, 9.5497E-11, 8.8940000000000015E-12, 8.304E-11
DataValue, 1.875, -2.8930000000000004E-11, 7.2215E-11, 7.2215E-11, 2.8930000000000004E-11, 3.0624E-10
DataValue, 2, 7.24E-11, -1.8937E-11, 1.8937E-11, 7.24E-11, -2.422E-10
DataValue, 2.125, -6.849E-11, 1.1665000000000001E-11, 1.1665000000000001E-11, 6.849E-11, 8.50032E-10
DataValue, 2.25, 3.2952000000000004E-11, 1.9357100000000002E-10, 1.9357100000000002E-10, 3.2952000000000004E-11, 8.8100000000000006E-10
DataValue, 2.375, 3.1720000000000002E-12, 2.3191500000000002E-10, 2.3191500000000002E-10, 3.1720000000000002E-12, 2.9290640000000003E-09
DataValue, 2.5, -4.6200000000000006E-11, 9.2583700000000006E-10, 9.2583700000000006E-10, 4.6200000000000006E-11, 6.98418E-09
DataValue, 2.625, 5.7186E-11, 1.97796E-09, 1.97796E-09, 5.7186E-11, 1.1723092E-08
DataValue, 2.75, -1.4178E-11, 3.85661E-09, 3.85661E-09, 1.4178E-11, 2.259604E-08
DataValue, 2.875, -1.1868E-11, 7.62697E-09, 7.62697E-09, 1.1868E-11, 3.7323159999999994E-08
DataValue, 3, 5.1654000000000006E-11, 1.31874E-08, 1.31874E-08, 5.1654000000000006E-11, 5.5678119999999989E-08
DataValue, 3.125, -7.1580000000000008E-12, 2.1546499999999997E-08, 2.1546499999999997E-08, 7.1580000000000008E-12, 8.4649599999999985E-08
DataValue, 3.25, 7.4208E-11, 3.4349799999999996E-08, 3.4349799999999996E-08, 7.4208E-11, 1.2413559999999997E-07
DataValue, 3.375, -2.7268000000000002E-11, 5.2580399999999994E-08, 5.2580399999999994E-08, 2.7268000000000002E-11, 1.6871999999999997E-07
DataValue, 3.5, -3.8034000000000005E-11, 7.6529799999999987E-08, 7.6529799999999987E-08, 3.8034000000000005E-11, 2.2915039999999998E-07
DataValue, 3.625, 7.3696E-11, 1.0986799999999999E-07, 1.0986799999999999E-07, 7.3696E-11, 2.953608E-07
DataValue, 3.75, 4.38E-12, 1.5037E-07, 1.5037E-07, 4.38E-12, 3.74328E-07
DataValue, 3.875, 7.9552E-11, 2.0344999999999999E-07, 2.0344999999999999E-07, 7.9552E-11, 4.8444E-07
DataValue, 4, -9.5260000000000012E-12, 2.7148E-07, 2.7148E-07, 9.5260000000000012E-12, 5.9012E-07
DataValue, 4.125, -7.3172000000000008E-11, 3.5098E-07, 3.5098E-07, 7.3172000000000008E-11, 7.1463999999999995E-07
DataValue, 4.25, 2.1058000000000002E-11, 4.5014E-07, 4.5014E-07, 2.1058000000000002E-11, 8.4764E-07
DataValue, 4.375, 6.8224000000000007E-11, 5.6289E-07, 5.6289E-07, 6.8224000000000007E-11, 1.00044E-06
DataValue, 4.5, -3.03E-11, 7.0025E-07, 7.0025E-07, 3.03E-11, 1.1573599999999999E-06
DataValue, 4.625, -5.4138E-11, 8.5223E-07, 8.5223E-07, 5.4138E-11, 1.2992799999999999E-06
DataValue, 4.75, 4.3906000000000005E-11, 1.02507E-06, 1.02507E-06, 4.3906000000000005E-11, 1.4410800000000004E-06
DataValue, 4.875, 3.5242000000000004E-11, 1.2125E-06, 1.2125E-06, 3.5242000000000004E-11, 1.5993200000000006E-06
DataValue, 5, -7.3578E-11, 1.4249000000000001E-06, 1.4249000000000001E-06, 7.3578E-11, 1.7696000000000008E-06
DataValue, 5.125, 3.6836000000000003E-11, 1.6549000000000002E-06, 1.6549000000000002E-06, 3.6836000000000003E-11, 1.9220000000000004E-06
DataValue, 5.25, 3.2492E-11, 1.9054000000000002E-06, 1.9054000000000002E-06, 3.2492E-11, 2.0572000000000004E-06
DataValue, 5.375, -7.4064000000000009E-11, 2.1692000000000003E-06, 2.1692000000000003E-06, 7.4064000000000009E-11, 2.1676000000000002E-06
DataValue, 5.5, 1.4806E-11, 2.4473000000000003E-06, 2.4473000000000003E-06, 1.4806E-11, 2.2708000000000003E-06
DataValue, 5.625, 5.8158000000000005E-11, 2.7369000000000004E-06, 2.7369000000000004E-06, 5.8158000000000005E-11, 2.3812E-06
DataValue, 5.75, -5.5974000000000004E-11, 3.0426000000000003E-06, 3.0426000000000003E-06, 5.5974000000000004E-11, 2.5056E-06
DataValue, 5.875, -1.4760000000000002E-12, 3.3633000000000005E-06, 3.3633000000000005E-06, 1.4760000000000002E-12, 2.5912E-06
DataValue, 6, 7.5392E-11, 3.6904000000000003E-06, 3.6904000000000003E-06, 7.5392E-11, 2.6835999999999992E-06
DataValue, 6.125, -3.4352E-11, 4.0342E-06, 4.0342E-06, 3.4352E-11, 2.7468000000000022E-06
DataValue, 6.25, -2.6682000000000003E-11, 4.3771000000000008E-06, 4.3771000000000008E-06, 2.6682000000000003E-11, 2.7995999999999994E-06
DataValue, 6.375, 7.7946E-11, 4.7341E-06, 4.7341E-06, 7.7946E-11, 2.8651999999999976E-06
DataValue, 6.5, -1.0654E-11, 5.0934E-06, 5.0934E-06, 1.0654E-11, 2.9200000000000025E-06
DataValue, 6.625, -5.6288E-11, 5.4641000000000008E-06, 5.4641000000000008E-06, 5.6288E-11, 3.0016000000000019E-06
DataValue, 6.75, 5.6396000000000005E-11, 5.8438000000000007E-06, 5.8438000000000007E-06, 5.6396000000000005E-11, 3.0056000000000005E-06
DataValue, 6.875, 9.996E-12, 6.2155000000000009E-06, 6.2155000000000009E-06, 9.996E-12, 3.0424E-06
DataValue, 7, -7.4782E-11, 6.6044000000000007E-06, 6.6044000000000007E-06, 7.4782E-11, 3.1095999999999981E-06
DataValue, 7.125, 4.9482000000000004E-11, 6.9929E-06, 6.9929E-06, 4.9482000000000004E-11, 3.1391999999999987E-06
DataValue, 7.25, 2.2094E-11, 7.3892E-06, 7.3892E-06, 2.2094E-11, 3.1844000000000029E-06
DataValue, 7.375, -7.6258000000000012E-11, 7.7890000000000012E-06, 7.7890000000000012E-06, 7.6258000000000012E-11, 3.200800000000005E-06
DataValue, 7.5, 2.2862000000000003E-11, 8.1894000000000016E-06, 8.1894000000000016E-06, 2.2862000000000003E-11, 3.2551999999999955E-06
DataValue, 7.625, 4.9392E-11, 8.6028E-06, 8.6028E-06, 4.9392E-11, 3.2923999999999958E-06
DataValue, 7.75, -6.4250000000000011E-11, 9.0125E-06, 9.0125E-06, 6.4250000000000011E-11, 3.2792000000000007E-06
DataValue, 7.875, 2.5140000000000003E-11, 9.4226E-06, 9.4226E-06, 2.5140000000000003E-11, 3.3100000000000005E-06
DataValue, 8, 4.5672000000000007E-11, 9.84E-06, 9.84E-06, 4.5672000000000007E-11, 3.3664000000000022E-06
DataValue, 8.125, -6.8090000000000007E-11, 1.02642E-05, 1.02642E-05, 6.8090000000000007E-11, 3.3955999999999985E-06
DataValue, 8.25, 9.0420000000000013E-12, 1.06889E-05, 1.06889E-05, 9.0420000000000013E-12, 3.414399999999999E-06
DataValue, 8.375, 6.8414000000000008E-11, 1.11178E-05, 1.11178E-05, 6.8414000000000008E-11, 3.4203999999999986E-06
DataValue, 8.5, -4.8082E-11, 1.1544E-05, 1.1544E-05, 4.8082E-11, 3.4287999999999967E-06
DataValue, 8.625, -4.3360000000000006E-11, 1.1975E-05, 1.1975E-05, 4.3360000000000006E-11, 3.4760000000000053E-06
DataValue, 8.75, -3.4008E-11, 1.2413000000000001E-05, 1.2413000000000001E-05, 3.4008E-11, 3.5280000000000042E-06
DataValue, 8.875, 5.9876000000000009E-11, 1.2857E-05, 1.2857E-05, 5.9876000000000009E-11, 3.56E-06
DataValue, 9, 2.7474000000000002E-11, 1.3303000000000001E-05, 1.3303000000000001E-05, 2.7474000000000002E-11, 3.5559999999999978E-06
DataValue, 9.125, -6.4984E-11, 1.3746E-05, 1.3746E-05, 6.4984E-11, 3.5519999999999958E-06
DataValue, 9.25, -1.0154E-11, 1.4191E-05, 1.4191E-05, 1.0154E-11, 3.6040000000000014E-06
DataValue, 9.375, 7.5200000000000009E-11, 1.4647E-05, 1.4647E-05, 7.5200000000000009E-11, 3.628E-06
DataValue, 9.5, 6.0120000000000006E-12, 1.5098E-05, 1.5098E-05, 6.0120000000000006E-12, 3.5959999999999974E-06
DataValue, 9.625, -7.6174E-11, 1.5546E-05, 1.5546E-05, 7.6174E-11, 3.628E-06
DataValue, 9.75, 1.0972000000000001E-11, 1.6005E-05, 1.6005E-05, 1.0972000000000001E-11, 3.6639999999999974E-06
DataValue, 9.875, 7.7934E-11, 1.6462E-05, 1.6462E-05, 7.7934E-11, 3.6680000000000062E-06
DataValue, 10, -1.0164E-11, 1.6922E-05, 1.6922E-05, 1.0164E-11, 3.6720000000000014E-06
DataValue, 10, 1.1264E-11, 1.6921E-05, 1.6921E-05, 1.1264E-11, 4.0640000000000207E-06
DataValue, 9.875, 7.9474000000000006E-11, 1.6414E-05, 1.6414E-05, 7.9474000000000006E-11, 3.9959999999999936E-06
DataValue, 9.75, -1.3804E-11, 1.5922E-05, 1.5922E-05, 1.3804E-11, 3.9279999999999936E-06
DataValue, 9.625, -6.8386E-11, 1.5432E-05, 1.5432E-05, 6.8386E-11, 3.8680000000000043E-06
DataValue, 9.5, 2.7904E-11, 1.4955E-05, 1.4955E-05, 2.7904E-11, 3.8080000000000015E-06
DataValue, 9.375, 5.945E-11, 1.448E-05, 1.448E-05, 5.945E-11, 3.8359999999999951E-06
DataValue, 9.25, -3.8676E-11, 1.3996000000000001E-05, 1.3996000000000001E-05, 3.8676E-11, 3.7879999999999983E-06
DataValue, 9.125, -4.6296E-11, 1.3533E-05, 1.3533E-05, 4.6296E-11, 3.720000000000005E-06
DataValue, 9, 4.9456E-11, 1.3066E-05, 1.3066E-05, 4.9456E-11, 3.7000000000000018E-06
DataValue, 8.875, 3.4782000000000006E-11, 1.2608E-05, 1.2608E-05, 3.4782000000000006E-11, 3.6919999999999979E-06
DataValue, 8.75, -6.126E-11, 1.2143E-05, 1.2143E-05, 6.126E-11, 3.6679999999999994E-06
DataValue, 8.625, -1.8758E-11, 1.1691E-05, 1.1691E-05, 1.8758E-11, 3.6200000000000026E-06
DataValue, 8.5, 7.0326000000000009E-11, 1.1238E-05, 1.1238E-05, 7.0326000000000009E-11, 3.6160000000000006E-06
DataValue, 8.375, 9.45E-12, 1.0787E-05, 1.0787E-05, 9.45E-12, 3.56E-06
DataValue, 8.25, -7.753E-11, 1.0348E-05, 1.0348E-05, 7.753E-11, 3.5583999999999963E-06
DataValue, 8.125, 4.622E-12, 9.8974000000000012E-06, 9.8974000000000012E-06, 4.622E-12, 3.5647999999999968E-06
DataValue, 8, -5.8354E-11, 9.4568E-06, 9.4568E-06, 5.8354E-11, 3.4656000000000029E-06
DataValue, 7.875, -2.606E-12, 9.031E-06, 9.031E-06, 2.606E-12, 3.4148E-06
DataValue, 7.75, 7.4328000000000012E-11, 8.6031E-06, 8.6031E-06, 7.4328000000000012E-11, 3.4219999999999954E-06
DataValue, 7.625, -3.699E-11, 8.1755000000000016E-06, 8.1755000000000016E-06, 3.699E-11, 3.3752000000000012E-06
DataValue, 7.5, -2.5716E-11, 7.7593E-06, 7.7593E-06, 2.5716E-11, 3.3264000000000026E-06
DataValue, 7.375, 7.518E-11, 7.343900000000001E-06, 7.343900000000001E-06, 7.518E-11, 3.2935999999999984E-06
DataValue, 7.25, -1.679E-11, 6.9359000000000008E-06, 6.9359000000000008E-06, 1.679E-11, 3.2520000000000021E-06
DataValue, 7.125, -5.1150000000000006E-11, 6.5309000000000004E-06, 6.5309000000000004E-06, 5.1150000000000006E-11, 3.2320000000000023E-06
DataValue, 7, 6.2368000000000009E-11, 6.1279E-06, 6.1279E-06, 6.2368000000000009E-11, 3.1963999999999987E-06
DataValue, 6.875, -1.06E-13, 5.7318000000000008E-06, 5.7318000000000008E-06, 1.06E-13, 3.1555999999999974E-06
DataValue, 6.75, -7.2094E-11, 5.3390000000000009E-06, 5.3390000000000009E-06, 7.2094E-11, 3.082000000000002E-06
DataValue, 6.625, 4.3018000000000006E-11, 4.9613E-06, 4.9613E-06, 4.3018000000000006E-11, 3.0248000000000019E-06
DataValue, 6.5, 1.8636E-11, 4.5828E-06, 4.5828E-06, 1.8636E-11, 2.9732000000000006E-06
DataValue, 6.375, -7.9444000000000008E-11, 4.218E-06, 4.218E-06, 7.9444000000000008E-11, 2.9135999999999987E-06
DataValue, 6.25, 2.2728E-11, 3.8544000000000007E-06, 3.8544000000000007E-06, 2.2728E-11, 2.8599999999999997E-06
DataValue, 6.125, 4.1060000000000005E-11, 3.503E-06, 3.503E-06, 4.1060000000000005E-11, 2.7700000000000023E-06
DataValue, 6, -7.0218E-11, 3.1619E-06, 3.1619E-06, 7.0218E-11, 2.658799999999999E-06
DataValue, 5.875, 7.984E-12, 2.8383000000000004E-06, 2.8383000000000004E-06, 7.984E-12, 2.568E-06
DataValue, 5.75, 6.5138E-11, 2.5199000000000002E-06, 2.5199000000000002E-06, 6.5138E-11, 2.4312000000000014E-06
DataValue, 5.625, -5.0162E-11, 2.2305E-06, 2.2305E-06, 5.0162E-11, 2.286E-06
DataValue, 5.5, -1.2528000000000002E-11, 1.9484000000000003E-06, 1.9484000000000003E-06, 1.2528000000000002E-11, 2.174E-06
DataValue, 5.375, 7.667E-11, 1.6870000000000001E-06, 1.6870000000000001E-06, 7.667E-11, 2.0256000000000006E-06
DataValue, 5.25, -2.9206E-11, 1.4420000000000001E-06, 1.4420000000000001E-06, 2.9206E-11, 1.8712E-06
DataValue, 5.125, -3.6518E-11, 1.2192000000000001E-06, 1.2192000000000001E-06, 3.6518E-11, 1.7012E-06
DataValue, 5, 7.1604000000000012E-11, 1.0167000000000002E-06, 1.0167000000000002E-06, 7.1604000000000012E-11, 1.5247200000000005E-06
DataValue, 4.875, -1.137E-11, 8.3802E-07, 8.3802E-07, 1.137E-11, 1.3538800000000006E-06
DataValue, 4.75, 6.7504000000000008E-11, 6.7823E-07, 6.7823E-07, 6.7504000000000008E-11, 1.1839600000000002E-06
DataValue, 4.625, -2.8348000000000003E-11, 5.4202999999999994E-07, 5.4202999999999994E-07, 2.8348000000000003E-11, 1.01556E-06
