
SetupTitle, ID_Vd_CEC
PrimitiveTest, I/V Sweep
DataValue, 7, 8.5, -1.7382E-11, 1.987E-05, 1.987E-05, 1.7382E-11, 
DataValue, 6.875, 8.5, 5.2328000000000004E-11, 1.9859E-05, 1.9859E-05, 5.2328000000000004E-11, 
DataValue, 6.75, 8.5, -7.8530000000000012E-11, 1.9833E-05, 1.9833E-05, 7.8530000000000012E-11, 
DataValue, 6.625, 8.5, 5.8060000000000004E-11, 1.98E-05, 1.98E-05, 5.8060000000000004E-11, 
DataValue, 6.5, 8.5, 7.546E-12, 1.9796E-05, 1.9796E-05, 7.546E-12, 
DataValue, 6.375, 8.5, -3.3410000000000004E-11, 1.9771E-05, 1.9771E-05, 3.3410000000000004E-11, 
DataValue, 6.25, 8.5, 6.7522000000000007E-11, 1.9749E-05, 1.9749E-05, 6.7522000000000007E-11, 
DataValue, 6.125, 8.5, -5.983400000000001E-11, 1.9738E-05, 1.9738E-05, 5.983400000000001E-11, 
DataValue, 6, 8.5, 2.4718000000000002E-11, 1.9715E-05, 1.9715E-05, 2.4718000000000002E-11, 
DataValue, 5.875, 8.5, 2.5684E-11, 1.9684E-05, 1.9684E-05, 2.5684E-11, 
DataValue, 5.75, 8.5, -7.4402E-11, 1.9642E-05, 1.9642E-05, 7.4402E-11, 
DataValue, 5.625, 8.5, 5.5456000000000006E-11, 1.9618E-05, 1.9618E-05, 5.5456000000000006E-11, 
DataValue, 5.5, 8.5, 6.1120000000000006E-12, 1.9592E-05, 1.9592E-05, 6.1120000000000006E-12, 
DataValue, 5.375, 8.5, -5.1960000000000007E-11, 1.9541E-05, 1.9541E-05, 5.1960000000000007E-11, 
DataValue, 5.25, 8.5, 7.6610000000000007E-11, 1.9508E-05, 1.9508E-05, 7.6610000000000007E-11, 
DataValue, 5.125, 8.5, -2.1516000000000002E-11, 1.9462E-05, 1.9462E-05, 2.1516000000000002E-11, 
DataValue, 5, 8.5, -2.4102E-11, 1.9402E-05, 1.9402E-05, 2.4102E-11, 
DataValue, 4.875, 8.5, 7.6222E-11, 1.9343E-05, 1.9343E-05, 7.6222E-11, 
DataValue, 4.75, 8.5, -5.6130000000000004E-11, 1.9288000000000002E-05, 1.9288000000000002E-05, 5.6130000000000004E-11, 
DataValue, 4.625, 8.5, 2.942E-12, 1.92E-05, 1.92E-05, 2.942E-12, 
DataValue, 4.5, 8.5, 5.0878000000000005E-11, 1.9138000000000002E-05, 1.9138000000000002E-05, 5.0878000000000005E-11, 
DataValue, 4.375, 8.5, -7.7266E-11, 1.9058E-05, 1.9058E-05, 7.7266E-11, 
DataValue, 4.25, 8.5, 3.9596E-11, 1.8953E-05, 1.8953E-05, 3.9596E-11, 
DataValue, 4.125, 8.5, 2.4552000000000003E-11, 1.8834E-05, 1.8834E-05, 2.4552000000000003E-11, 
DataValue, 4, 8.5, -5.3416000000000006E-11, 1.8724000000000002E-05, 1.8724000000000002E-05, 5.3416000000000006E-11, 
DataValue, 3.875, 8.5, 8.0646E-11, 1.8601E-05, 1.8601E-05, 8.0646E-11, 
DataValue, 3.75, 8.5, -5.7510000000000004E-11, 1.8446E-05, 1.8446E-05, 5.7510000000000004E-11, 
DataValue, 3.625, 8.5, 2.6086000000000002E-11, 1.8283E-05, 1.8283E-05, 2.6086000000000002E-11, 
DataValue, 3.5, 8.5, 3.75E-11, 1.8099E-05, 1.8099E-05, 3.75E-11, 
DataValue, 3.375, 8.5, -6.6206E-11, 1.7932E-05, 1.7932E-05, 6.6206E-11, 
DataValue, 3.25, 8.5, 8.0096E-11, 1.7690000000000002E-05, 1.7690000000000002E-05, 8.0096E-11, 
DataValue, 3.125, 8.5, -2.5182E-11, 1.7467E-05, 1.7467E-05, 2.5182E-11, 
DataValue, 3, 8.5, -1.6600000000000002E-12, 1.7198E-05, 1.7198E-05, 1.6600000000000002E-12, 
DataValue, 2.875, 8.5, 6.4810000000000007E-11, 1.6938E-05, 1.6938E-05, 6.4810000000000007E-11, 
DataValue, 2.75, 8.5, -2.8408E-11, 1.6614E-05, 1.6614E-05, 2.8408E-11, 
DataValue, 2.625, 8.5, -1.9586E-11, 1.6297E-05, 1.6297E-05, 1.9586E-11, 
DataValue, 2.5, 8.5, 7.3612000000000009E-11, 1.5954E-05, 1.5954E-05, 7.3612000000000009E-11, 
DataValue, 2.375, 8.5, -5.6580000000000006E-11, 1.5527E-05, 1.5527E-05, 5.6580000000000006E-11, 
DataValue, 2.25, 8.5, 4.572E-12, 1.5064E-05, 1.5064E-05, 4.572E-12, 
DataValue, 2.125, 8.5, 4.8818E-11, 1.4686000000000001E-05, 1.4686000000000001E-05, 4.8818E-11, 
DataValue, 2, 8.5, -7.6626E-11, 1.4166000000000001E-05, 1.4166000000000001E-05, 7.6626E-11, 
DataValue, 1.875, 8.5, 3.51E-11, 1.3673000000000001E-05, 1.3673000000000001E-05, 3.51E-11, 
DataValue, 1.75, 8.5, 1.7634E-11, 1.3103E-05, 1.3103E-05, 1.7634E-11, 
DataValue, 1.625, 8.5, -7.4824E-11, 1.2475E-05, 1.2475E-05, 7.4824E-11, 
DataValue, 1.5, 8.5, 3.143E-11, 1.1817E-05, 1.1817E-05, 3.143E-11, 
DataValue, 1.375, 8.5, 2.238E-11, 1.1078E-05, 1.1078E-05, 2.238E-11, 
DataValue, 1.25, 8.5, -6.8758E-11, 1.0328E-05, 1.0328E-05, 6.8758E-11, 
DataValue, 1.125, 8.5, 4.4248000000000005E-11, 9.5546000000000017E-06, 9.5546000000000017E-06, 4.4248000000000005E-11, 
DataValue, 1, 8.5, 1.4286000000000001E-11, 8.6983000000000011E-06, 8.6983000000000011E-06, 1.4286000000000001E-11, 
DataValue, 0.875, 8.5, 6.5744E-11, 7.7604000000000011E-06, 7.7604000000000011E-06, 6.5744E-11, 
DataValue, 0.75, 8.5, -3.7284E-11, 6.8102000000000005E-06, 6.8102000000000005E-06, 3.7284E-11, 
DataValue, 0.625, 8.5, -3.9036000000000006E-11, 5.8076000000000009E-06, 5.8076000000000009E-06, 3.9036000000000006E-11, 
DataValue, 0.5, 8.5, 7.302000000000001E-11, 4.7580000000000009E-06, 4.7580000000000009E-06, 7.302000000000001E-11, 
DataValue, 0.375, 8.5, -7.692E-12, 3.6576000000000004E-06, 3.6576000000000004E-06, 7.692E-12, 
DataValue, 0.25, 8.5, -6.5050000000000011E-11, 2.4945000000000004E-06, 2.4945000000000004E-06, 6.5050000000000011E-11, 
DataValue, 0.125, 8.5, 3.5054E-11, 1.2777E-06, 1.2777E-06, 3.5054E-11, 
DataValue, 0, 8.5, 4.577E-11, 2.87435E-10, 2.87435E-10, 4.577E-11, 
DataValue, 0, 8, 4.3562E-11, 1.00509E-10, 1.00509E-10, 4.3562E-11, 
DataValue, 0.125, 8, 5.0500000000000005E-12, 1.01064E-06, 1.01064E-06, 5.0500000000000005E-12, 
DataValue, 0.25, 8, -6.2852E-11, 1.9556000000000004E-06, 1.9556000000000004E-06, 6.2852E-11, 
DataValue, 0.375, 8, -4.4962000000000003E-11, 2.8702000000000005E-06, 2.8702000000000005E-06, 4.4962000000000003E-11, 
DataValue, 0.5, 8, 5.9858000000000009E-11, 3.7163000000000003E-06, 3.7163000000000003E-06, 5.9858000000000009E-11, 
DataValue, 0.625, 8, 1.9186000000000002E-11, 4.5122000000000006E-06, 4.5122000000000006E-06, 1.9186000000000002E-11, 
DataValue, 0.75, 8, -7.9092000000000012E-11, 5.2858E-06, 5.2858E-06, 7.9092000000000012E-11, 
DataValue, 0.875, 8, 2.194E-12, 5.9929000000000007E-06, 5.9929000000000007E-06, 2.194E-12, 
DataValue, 1, 8, 6.9566E-11, 6.6465000000000007E-06, 6.6465000000000007E-06, 6.9566E-11, 
DataValue, 1.125, 8, -3.3628E-11, 7.2657000000000006E-06, 7.2657000000000006E-06, 3.3628E-11, 
DataValue, 1.25, 8, -5.1274E-11, 7.8392000000000011E-06, 7.8392000000000011E-06, 5.1274E-11, 
DataValue, 1.375, 8, 5.6032000000000004E-11, 8.3594000000000017E-06, 8.3594000000000017E-06, 5.6032000000000004E-11, 
DataValue, 1.5, 8, 2.1844E-11, 8.8436000000000012E-06, 8.8436000000000012E-06, 2.1844E-11, 
DataValue, 1.625, 8, -5.2812000000000007E-11, 9.2885000000000009E-06, 9.2885000000000009E-06, 5.2812000000000007E-11, 
DataValue, 1.75, 8, -2.54E-11, 9.6739E-06, 9.6739E-06, 2.54E-11, 
DataValue, 1.875, 8, 7.6836000000000007E-11, 1.01165E-05, 1.01165E-05, 7.6836000000000007E-11, 
DataValue, 2, 8, 9.28E-13, 1.04612E-05, 1.04612E-05, 9.28E-13, 
DataValue, 2.125, 8, -7.7486E-11, 1.07399E-05, 1.07399E-05, 7.7486E-11, 
DataValue, 2.25, 8, 2.2858E-11, 1.1047800000000001E-05, 1.1047800000000001E-05, 2.2858E-11, 
DataValue, 2.375, 8, 5.0948000000000005E-11, 1.1305000000000001E-05, 1.1305000000000001E-05, 5.0948000000000005E-11, 
DataValue, 2.5, 8, -7.6720000000000008E-11, 1.1542E-05, 1.1542E-05, 7.6720000000000008E-11, 
DataValue, 2.625, 8, 7.7388000000000012E-11, 1.1748E-05, 1.1748E-05, 7.7388000000000012E-11, 
DataValue, 2.75, 8, -6.904E-11, 1.1926E-05, 1.1926E-05, 6.904E-11, 
DataValue, 2.875, 8, -8.9800000000000011E-13, 1.2094E-05, 1.2094E-05, 8.9800000000000011E-13, 
DataValue, 3, 8, 3.1586E-11, 1.2247E-05, 1.2247E-05, 3.1586E-11, 
DataValue, 3.125, 8, -6.6064000000000011E-11, 1.236E-05, 1.236E-05, 6.6064000000000011E-11, 
DataValue, 3.25, 8, 6.7026E-11, 1.249E-05, 1.249E-05, 6.7026E-11, 
DataValue, 3.375, 8, -3.4962000000000006E-11, 1.2613000000000001E-05, 1.2613000000000001E-05, 3.4962000000000006E-11, 
DataValue, 3.5, 8, 1.084E-12, 1.2691000000000001E-05, 1.2691000000000001E-05, 1.084E-12, 
DataValue, 3.625, 8, 6.1282E-11, 1.2786000000000001E-05, 1.2786000000000001E-05, 6.1282E-11, 
DataValue, 3.75, 8, -8.125E-11, 1.2865E-05, 1.2865E-05, 8.125E-11, 
DataValue, 3.875, 8, 8.254000000000001E-12, 1.2944E-05, 1.2944E-05, 8.254000000000001E-12, 
DataValue, 4, 8, 4.2010000000000005E-11, 1.3011000000000001E-05, 1.3011000000000001E-05, 4.2010000000000005E-11, 
DataValue, 4.125, 8, -8.139E-11, 1.305E-05, 1.305E-05, 8.139E-11, 
DataValue, 4.25, 8, 3.6572E-11, 1.3105E-05, 1.3105E-05, 3.6572E-11, 
DataValue, 4.375, 8, 1.608E-11, 1.3147E-05, 1.3147E-05, 1.608E-11, 
DataValue, 4.5, 8, -6.7422E-11, 1.3185E-05, 1.3185E-05, 6.7422E-11, 
DataValue, 4.625, 8, 4.0162000000000004E-11, 1.324E-05, 1.324E-05, 4.0162000000000004E-11, 
DataValue, 4.75, 8, 1.2908000000000001E-11, 1.3247E-05, 1.3247E-05, 1.2908000000000001E-11, 
DataValue, 4.875, 8, -6.5054E-11, 1.3296000000000001E-05, 1.3296000000000001E-05, 6.5054E-11, 
DataValue, 5, 8, 6.7260000000000009E-11, 1.3316000000000001E-05, 1.3316000000000001E-05, 6.7260000000000009E-11, 
DataValue, 5.125, 8, -1.4488E-11, 1.3341E-05, 1.3341E-05, 1.4488E-11, 
DataValue, 5.25, 8, -3.7404000000000003E-11, 1.3369E-05, 1.3369E-05, 3.7404000000000003E-11, 
DataValue, 5.375, 8, 7.9316000000000008E-11, 1.34E-05, 1.34E-05, 7.9316000000000008E-11, 
DataValue, 5.5, 8, -1.9306E-11, 1.3417E-05, 1.3417E-05, 1.9306E-11, 
DataValue, 5.625, 8, -2.9098000000000004E-11, 1.342E-05, 1.342E-05, 2.9098000000000004E-11, 
DataValue, 5.75, 8, 7.4728E-11, 1.3438E-05, 1.3438E-05, 7.4728E-11, 
DataValue, 5.875, 8, -5.1254000000000006E-11, 1.3456000000000001E-05, 1.3456000000000001E-05, 5.1254000000000006E-11, 
DataValue, 6, 8, -3.0812E-11, 1.3482E-05, 1.3482E-05, 3.0812E-11, 
DataValue, 6.125, 8, 7.6052E-11, 1.3495E-05, 1.3495E-05, 7.6052E-11, 
DataValue, 6.25, 8, -5.2832000000000004E-11, 1.3507000000000001E-05, 1.3507000000000001E-05, 5.2832000000000004E-11, 
DataValue, 6.375, 8, -3.3374000000000005E-11, 1.3520000000000001E-05, 1.3520000000000001E-05, 3.3374000000000005E-11, 
DataValue, 6.5, 8, 7.8402E-11, 1.3541000000000001E-05, 1.3541000000000001E-05, 7.8402E-11, 
DataValue, 6.625, 8, -7.2526000000000011E-11, 1.3553E-05, 1.3553E-05, 7.2526000000000011E-11, 
DataValue, 6.75, 8, 1.372E-11, 1.357E-05, 1.357E-05, 1.372E-11, 
DataValue, 6.875, 8, 1.3128000000000001E-11, 1.3584E-05, 1.3584E-05, 1.3128000000000001E-11, 
DataValue, 7, 8, -5.5106E-11, 1.358E-05, 1.358E-05, 5.5106E-11, 
DataValue, 7.125, 8, 6.419E-11, 1.3606E-05, 1.3606E-05, 6.419E-11, 
DataValue, 7.25, 8, -3.3340000000000005E-11, 1.3611E-05, 1.3611E-05, 3.3340000000000005E-11, 
DataValue, 7.375, 8, -2.6562E-11, 1.3623E-05, 1.3623E-05, 2.6562E-11, 
DataValue, 7.5, 8, 7.9752E-11, 1.3627E-05, 1.3627E-05, 7.9752E-11, 
DataValue, 7.625, 8, -6.6762E-11, 1.365E-05, 1.365E-05, 6.6762E-11, 
DataValue, 7.75, 8, -5.7670000000000006E-11, 1.3638E-05, 1.3638E-05, 5.7670000000000006E-11, 
DataValue, 7.875, 8, 7.3874000000000008E-11, 1.3654E-05, 1.3654E-05, 7.3874000000000008E-11, 
DataValue, 8, 8, -1.8804E-11, 1.3681E-05, 1.3681E-05, 1.8804E-11, 
DataValue, 8.125, 8, -3.0938E-11, 1.3685E-05, 1.3685E-05, 3.0938E-11, 
DataValue, 8.25, 8, 7.6186E-11, 1.3703E-05, 1.3703E-05, 7.6186E-11, 
DataValue, 8.375, 8, -5.2156E-11, 1.3713E-05, 1.3713E-05, 5.2156E-11, 
DataValue, 8.5, 8, -6.0020000000000005E-12, 1.3718E-05, 1.3718E-05, 6.0020000000000005E-12, 
DataValue, 8.625, 8, 5.3080000000000006E-11, 1.3734000000000001E-05, 1.3734000000000001E-05, 5.3080000000000006E-11, 
DataValue, 8.75, 8, -7.8946E-11, 1.373E-05, 1.373E-05, 7.8946E-11, 
DataValue, 8.875, 8, 3.2068E-11, 1.3727000000000001E-05, 1.3727000000000001E-05, 3.2068E-11, 
DataValue, 9, 8, 5.2422E-11, 1.3744000000000001E-05, 1.3744000000000001E-05, 5.2422E-11, 
DataValue, 9.125, 8, -7.1108000000000009E-11, 1.3751000000000001E-05, 1.3751000000000001E-05, 7.1108000000000009E-11, 
DataValue, 9.25, 8, 3.8902E-11, 1.3764E-05, 1.3764E-05, 3.8902E-11, 
DataValue, 9.375, 8, 6.7900000000000008E-12, 1.377E-05, 1.377E-05, 6.7900000000000008E-12, 
DataValue, 9.5, 8, -6.8208000000000011E-11, 1.3781E-05, 1.3781E-05, 6.8208000000000011E-11, 
DataValue, 9.625, 8, 7.8942E-11, 1.3795000000000001E-05, 1.3795000000000001E-05, 7.8942E-11, 
DataValue, 9.75, 8, -4.8098E-11, 1.3803E-05, 1.3803E-05, 4.8098E-11, 
DataValue, 9.875, 8, -1.9686E-11, 1.3804E-05, 1.3804E-05, 1.9686E-11, 
DataValue, 10, 8, 5.1258E-11, 1.3822E-05, 1.3822E-05, 5.1258E-11, 
DataValue, 10, 8, -3.2498E-11, 1.3832E-05, 1.3832E-05, 3.2498E-11, 
DataValue, 9.875, 8, 6.7364000000000009E-11, 1.3824E-05, 1.3824E-05, 6.7364000000000009E-11, 
DataValue, 9.75, 8, -5.0026000000000005E-11, 1.3811E-05, 1.3811E-05, 5.0026000000000005E-11, 
DataValue, 9.625, 8, -5.1260000000000006E-12, 1.382E-05, 1.382E-05, 5.1260000000000006E-12, 
DataValue, 9.5, 8, 5.6972E-11, 1.3825E-05, 1.3825E-05, 5.6972E-11, 
DataValue, 9.375, 8, -7.273E-11, 1.3818E-05, 1.3818E-05, 7.273E-11, 
DataValue, 9.25, 8, 2.1184E-11, 1.3815E-05, 1.3815E-05, 2.1184E-11, 
DataValue, 9.125, 8, 2.722E-11, 1.3824E-05, 1.3824E-05, 2.722E-11, 
DataValue, 9, 8, -7.0606000000000007E-11, 1.3811E-05, 1.3811E-05, 7.0606000000000007E-11, 
DataValue, 8.875, 8, 3.2958000000000004E-11, 1.3815E-05, 1.3815E-05, 3.2958000000000004E-11, 
DataValue, 8.75, 8, 1.8164E-11, 1.3817E-05, 1.3817E-05, 1.8164E-11, 
DataValue, 8.625, 8, -6.918E-11, 1.3809000000000001E-05, 1.3809000000000001E-05, 6.918E-11, 
DataValue, 8.5, 8, 6.5050000000000011E-11, 1.3786E-05, 1.3786E-05, 6.5050000000000011E-11, 
DataValue, 8.375, 8, 1.9294E-11, 1.3792000000000001E-05, 1.3792000000000001E-05, 1.9294E-11, 
DataValue, 8.25, 8, -6.7818E-11, 1.3791E-05, 1.3791E-05, 6.7818E-11, 
DataValue, 8.125, 8, 4.491E-11, 1.3776E-05, 1.3776E-05, 4.491E-11, 
DataValue, 8, 8, 1.2064E-11, 1.3811E-05, 1.3811E-05, 1.2064E-11, 
DataValue, 7.875, 8, -6.2378E-11, 1.3776E-05, 1.3776E-05, 6.2378E-11, 
DataValue, 7.75, 8, 6.9768E-11, 1.3786E-05, 1.3786E-05, 6.9768E-11, 
DataValue, 7.625, 8, -7.466E-12, 1.3798E-05, 1.3798E-05, 7.466E-12, 
DataValue, 7.5, 8, -3.6768E-11, 1.3787E-05, 1.3787E-05, 3.6768E-11, 
DataValue, 7.375, 8, 8.0082E-11, 1.3768000000000001E-05, 1.3768000000000001E-05, 8.0082E-11, 
DataValue, 7.25, 8, -1.5286E-11, 1.3756E-05, 1.3756E-05, 1.5286E-11, 
DataValue, 7.125, 8, -3.6474E-11, 1.3767E-05, 1.3767E-05, 3.6474E-11, 
DataValue, 7, 8, 8.0358E-11, 1.375E-05, 1.375E-05, 8.0358E-11, 
DataValue, 6.875, 8, -3.8278000000000005E-11, 1.3735E-05, 1.3735E-05, 3.8278000000000005E-11, 
DataValue, 6.75, 8, -9.8480000000000008E-12, 1.3727000000000001E-05, 1.3727000000000001E-05, 9.8480000000000008E-12, 
DataValue, 6.625, 8, 6.346E-11, 1.3737E-05, 1.3737E-05, 6.346E-11, 
DataValue, 6.5, 8, -6.2646E-11, 1.3737E-05, 1.3737E-05, 6.2646E-11, 
DataValue, 6.375, 8, 9.0100000000000014E-12, 1.3719E-05, 1.3719E-05, 9.0100000000000014E-12, 
DataValue, 6.25, 8, 4.1320000000000006E-11, 1.3717000000000001E-05, 1.3717000000000001E-05, 4.1320000000000006E-11, 
DataValue, 6.125, 8, -7.8434E-11, 1.3690000000000001E-05, 1.3690000000000001E-05, 7.8434E-11, 
DataValue, 6, 8, 4.0062000000000006E-11, 1.3692E-05, 1.3692E-05, 4.0062000000000006E-11, 
DataValue, 5.875, 8, 1.2954000000000002E-11, 1.3672E-05, 1.3672E-05, 1.2954000000000002E-11, 
DataValue, 5.75, 8, -3.9858E-11, 1.3680000000000001E-05, 1.3680000000000001E-05, 3.9858E-11, 
DataValue, 5.625, 8, 7.5658000000000009E-11, 1.3654E-05, 1.3654E-05, 7.5658000000000009E-11, 
DataValue, 5.5, 8, -3.8404E-11, 1.3648E-05, 1.3648E-05, 3.8404E-11, 
DataValue, 5.375, 8, 9.934E-12, 1.3627E-05, 1.3627E-05, 9.934E-12, 
DataValue, 5.25, 8, 2.3298000000000002E-11, 1.3604E-05, 1.3604E-05, 2.3298000000000002E-11, 
DataValue, 5.125, 8, -5.2900000000000006E-11, 1.3602000000000001E-05, 1.3602000000000001E-05, 5.2900000000000006E-11, 
DataValue, 5, 8, 7.143800000000001E-11, 1.3568000000000001E-05, 1.3568000000000001E-05, 7.143800000000001E-11, 
DataValue, 4.875, 8, -3.4368E-11, 1.3557E-05, 1.3557E-05, 3.4368E-11, 
DataValue, 4.75, 8, 4.788E-12, 1.3518E-05, 1.3518E-05, 4.788E-12, 
DataValue, 4.625, 8, 6.2738E-11, 1.3478E-05, 1.3478E-05, 6.2738E-11, 
DataValue, 4.5, 8, -7.7976E-11, 1.3436E-05, 1.3436E-05, 7.7976E-11, 
DataValue, 4.375, 8, 2.6626E-11, 1.3411000000000001E-05, 1.3411000000000001E-05, 2.6626E-11, 
DataValue, 4.25, 8, 1.0914000000000001E-11, 1.3371000000000001E-05, 1.3371000000000001E-05, 1.0914000000000001E-11, 
DataValue, 4.125, 8, -3.2144E-11, 1.33E-05, 1.33E-05, 3.2144E-11, 
DataValue, 4, 8, 7.8726E-11, 1.3258E-05, 1.3258E-05, 7.8726E-11, 
DataValue, 3.875, 8, -6.7112E-11, 1.3201000000000001E-05, 1.3201000000000001E-05, 6.7112E-11, 
DataValue, 3.75, 8, 3.121E-11, 1.3152E-05, 1.3152E-05, 3.121E-11, 
DataValue, 3.625, 8, 6.2780000000000005E-12, 1.3063E-05, 1.3063E-05, 6.2780000000000005E-12, 
DataValue, 3.5, 8, -2.9352000000000005E-11, 1.2992E-05, 1.2992E-05, 2.9352000000000005E-11, 
DataValue, 3.375, 8, 7.9348000000000011E-11, 1.288E-05, 1.288E-05, 7.9348000000000011E-11, 
DataValue, 3.25, 8, -5.3362E-11, 1.2748E-05, 1.2748E-05, 5.3362E-11, 
DataValue, 3.125, 8, 2.1968000000000002E-11, 1.2623000000000001E-05, 1.2623000000000001E-05, 2.1968000000000002E-11, 
DataValue, 3, 8, 3.4404E-11, 1.2493E-05, 1.2493E-05, 3.4404E-11, 
DataValue, 2.875, 8, -6.2058E-11, 1.233E-05, 1.233E-05, 6.2058E-11, 
DataValue, 2.75, 8, -3.2212E-11, 1.2161000000000001E-05, 1.2161000000000001E-05, 3.2212E-11, 
DataValue, 2.625, 8, 8.1066E-11, 1.1949E-05, 1.1949E-05, 8.1066E-11, 
DataValue, 2.5, 8, -4.3078000000000004E-11, 1.1776E-05, 1.1776E-05, 4.3078000000000004E-11, 
DataValue, 2.375, 8, -6.1560000000000008E-12, 1.1537E-05, 1.1537E-05, 6.1560000000000008E-12, 
DataValue, 2.25, 8, 6.1872E-11, 1.1284E-05, 1.1284E-05, 6.1872E-11, 
DataValue, 2.125, 8, -7.1466E-11, 1.0994E-05, 1.0994E-05, 7.1466E-11, 
DataValue, 2, 8, 2.6170000000000002E-11, 1.0686E-05, 1.0686E-05, 2.6170000000000002E-11, 
DataValue, 1.875, 8, 2.5842000000000002E-11, 1.0316E-05, 1.0316E-05, 2.5842000000000002E-11, 
DataValue, 1.75, 8, -7.3804E-11, 9.912800000000001E-06, 9.912800000000001E-06, 7.3804E-11, 
DataValue, 1.625, 8, -1.7676000000000002E-11, 9.4575E-06, 9.4575E-06, 1.7676000000000002E-11, 
DataValue, 1.5, 8, -5.6398E-11, 8.9891000000000017E-06, 8.9891000000000017E-06, 5.6398E-11, 
DataValue, 1.375, 8, 5.3510000000000004E-11, 8.4591E-06, 8.4591E-06, 5.3510000000000004E-11, 
DataValue, 1.25, 8, 3.1112E-11, 8.0025E-06, 8.0025E-06, 3.1112E-11, 
DataValue, 1.125, 8, -7.5448E-11, 7.3596000000000007E-06, 7.3596000000000007E-06, 7.5448E-11, 
DataValue, 1, 8, 1.0200000000000001E-13, 6.7276000000000006E-06, 6.7276000000000006E-06, 1.0200000000000001E-13, 
DataValue, 0.875, 8, 7.588E-11, 6.056000000000001E-06, 6.056000000000001E-06, 7.588E-11, 
DataValue, 0.75, 8, -2.1910000000000002E-11, 5.3477000000000005E-06, 5.3477000000000005E-06, 2.1910000000000002E-11, 
DataValue, 0.625, 8, -5.2140000000000007E-11, 4.5659000000000006E-06, 4.5659000000000006E-06, 5.2140000000000007E-11, 
DataValue, 0.5, 8, 5.7514000000000006E-11, 3.7472000000000003E-06, 3.7472000000000003E-06, 5.7514000000000006E-11, 
DataValue, 0.375, 8, 2.5968E-11, 2.8544E-06, 2.8544E-06, 2.5968E-11, 
DataValue, 0.25, 8, -4.6832000000000006E-11, 1.9119000000000003E-06, 1.9119000000000003E-06, 4.6832000000000006E-11, 
DataValue, 0.125, 8, -2.4962E-11, 9.9776E-07, 9.9776E-07, 2.4962E-11, 
DataValue, 0, 8, -7.8332000000000007E-11, 2.2904E-10, 2.2904E-10, 7.8332000000000007E-11, 
DataValue, 0, 7.5, 4.327E-11, 1.7065300000000003E-10, 1.7065300000000003E-10, 4.327E-11, 
DataValue, 0.125, 7.5, -4.6442E-11, 7.9282999999999993E-07, 7.9282999999999993E-07, 4.6442E-11, 
DataValue, 0.25, 7.5, -7.3536E-11, 1.5170000000000003E-06, 1.5170000000000003E-06, 7.3536E-11, 
DataValue, 0.375, 7.5, -1.6680000000000002E-12, 2.2093E-06, 2.2093E-06, 1.6680000000000002E-12, 
DataValue, 0.5, 7.5, 7.296E-11, 2.8507E-06, 2.8507E-06, 7.296E-11, 
DataValue, 0.625, 7.5, -2.7532000000000002E-11, 3.4341000000000003E-06, 3.4341000000000003E-06, 2.7532000000000002E-11, 
DataValue, 0.75, 7.5, -4.7218E-11, 3.9614000000000007E-06, 3.9614000000000007E-06, 4.7218E-11, 
DataValue, 0.875, 7.5, 6.1360000000000008E-11, 4.4631000000000005E-06, 4.4631000000000005E-06, 6.1360000000000008E-11, 
DataValue, 1, 7.5, 1.7032000000000003E-11, 4.9196E-06, 4.9196E-06, 1.7032000000000003E-11, 
DataValue, 1.125, 7.5, -7.9156E-11, 5.3317E-06, 5.3317E-06, 7.9156E-11, 
DataValue, 1.25, 7.5, 5.6200000000000007E-12, 5.713E-06, 5.713E-06, 5.6200000000000007E-12, 
DataValue, 1.375, 7.5, 6.3768E-11, 6.0509000000000008E-06, 6.0509000000000008E-06, 6.3768E-11, 
DataValue, 1.5, 7.5, -6.1918E-11, 6.3258000000000005E-06, 6.3258000000000005E-06, 6.1918E-11, 
DataValue, 1.625, 7.5, -1.9780000000000002E-11, 6.5996E-06, 6.5996E-06, 1.9780000000000002E-11, 
DataValue, 1.75, 7.5, 7.7396E-11, 6.8423000000000005E-06, 6.8423000000000005E-06, 7.7396E-11, 
DataValue, 1.875, 7.5, -7.814E-12, 7.0585000000000011E-06, 7.0585000000000011E-06, 7.814E-12, 
DataValue, 2, 7.5, -7.4932000000000011E-11, 7.2534000000000007E-06, 7.2534000000000007E-06, 7.4932000000000011E-11, 
DataValue, 2.125, 7.5, 2.853E-11, 7.4008E-06, 7.4008E-06, 2.853E-11, 
DataValue, 2.25, 7.5, 4.559E-11, 7.5510000000000011E-06, 7.5510000000000011E-06, 4.559E-11, 
DataValue, 2.375, 7.5, -6.2752000000000007E-11, 7.6815000000000009E-06, 7.6815000000000009E-06, 6.2752000000000007E-11, 
DataValue, 2.5, 7.5, -1.7818000000000002E-11, 7.7914000000000013E-06, 7.7914000000000013E-06, 1.7818000000000002E-11, 
DataValue, 2.625, 7.5, 7.8336E-11, 7.8992E-06, 7.8992E-06, 7.8336E-11, 
DataValue, 2.75, 7.5, -9.076E-12, 7.9938000000000013E-06, 7.9938000000000013E-06, 9.076E-12, 
DataValue, 2.875, 7.5, -6.6532E-11, 8.0715E-06, 8.0715E-06, 6.6532E-11, 
DataValue, 3, 7.5, 2.7546000000000002E-11, 8.1530000000000014E-06, 8.1530000000000014E-06, 2.7546000000000002E-11, 
