
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
DataValue, 8.375, 6.8460000000000005E-12, 7.1273E-07, 7.1273E-07, 6.8460000000000005E-12, 1.8063999999999985E-07
DataValue, 8.5, -7.5334000000000008E-11, 7.3537E-07, 7.3537E-07, 7.5334000000000008E-11, 1.8088000000000012E-07
DataValue, 8.625, 5.6760000000000005E-12, 7.5795E-07, 7.5795E-07, 5.6760000000000005E-12, 1.8023999999999982E-07
DataValue, 8.75, 8.0222000000000013E-11, 7.8043E-07, 7.8043E-07, 8.0222000000000013E-11, 1.8192000000000003E-07
DataValue, 8.875, -7.324E-12, 8.0343E-07, 8.0343E-07, 7.324E-12, 1.8352000000000015E-07
DataValue, 9, -7.2668E-11, 8.2631E-07, 8.2631E-07, 7.2668E-11, 1.8347999999999989E-07
DataValue, 9.125, 2.152E-11, 8.493E-07, 8.493E-07, 2.152E-11, 1.8295999999999994E-07
DataValue, 9.25, 6.7274E-11, 8.7205E-07, 8.7205E-07, 6.7274E-11, 1.8280000000000018E-07
DataValue, 9.375, -2.7282000000000003E-11, 8.95E-07, 8.95E-07, 2.7282000000000003E-11, 1.8623999999999985E-07
DataValue, 9.5, -5.153E-11, 9.1860999999999994E-07, 9.1860999999999994E-07, 5.153E-11, 1.8667999999999971E-07
DataValue, 9.625, 4.6786000000000005E-11, 9.4166999999999993E-07, 9.4166999999999993E-07, 4.6786000000000005E-11, 1.8588000000000007E-07
DataValue, 9.75, 4.268E-11, 9.6508E-07, 9.6508E-07, 4.268E-11, 1.8812000000000007E-07
DataValue, 9.875, -5.3096000000000007E-11, 9.887E-07, 9.887E-07, 5.3096000000000007E-11, 1.8803999999999998E-07
DataValue, 10, -2.1128E-11, 1.01209E-06, 1.01209E-06, 2.1128E-11, 1.8248000000000067E-07
DataValue, 10, 3.7388E-11, 1.01151E-06, 1.01151E-06, 3.7388E-11, 2.1343999999999977E-07
DataValue, 9.875, -5.7204E-11, 9.8541E-07, 9.8541E-07, 5.7204E-11, 2.0644000000000052E-07
DataValue, 9.75, -1.7146E-11, 9.599E-07, 9.599E-07, 1.7146E-11, 2.0480000000000014E-07
DataValue, 9.625, 7.073600000000001E-11, 9.3420999999999995E-07, 9.3420999999999995E-07, 7.073600000000001E-11, 2.0351999999999954E-07
DataValue, 9.5, 1.2060000000000002E-11, 9.0902E-07, 9.0902E-07, 1.2060000000000002E-11, 1.9912000000000005E-07
DataValue, 9.375, -7.4972E-11, 8.8442999999999993E-07, 8.8442999999999993E-07, 7.4972E-11, 1.9896000000000029E-07
DataValue, 9.25, 3.644E-12, 8.5928E-07, 8.5928E-07, 3.644E-12, 2.0031999999999972E-07
DataValue, 9.125, 7.8012E-11, 8.3435E-07, 8.3435E-07, 7.8012E-11, 1.9671999999999987E-07
DataValue, 9, -1.0514000000000001E-11, 8.101E-07, 8.101E-07, 1.0514000000000001E-11, 1.9455999999999996E-07
DataValue, 8.875, -7.1390000000000011E-11, 7.8571E-07, 7.8571E-07, 7.1390000000000011E-11, 1.9392000000000009E-07
DataValue, 8.75, 2.1458000000000002E-11, 7.6162E-07, 7.6162E-07, 2.1458000000000002E-11, 1.9312000000000003E-07
DataValue, 8.625, 6.4218000000000008E-11, 7.3743E-07, 7.3743E-07, 6.4218000000000008E-11, 1.9220000000000004E-07
DataValue, 8.5, -3.2314000000000005E-11, 7.1357E-07, 7.1357E-07, 3.2314000000000005E-11, 1.8956E-07
DataValue, 8.375, -5.3508000000000007E-11, 6.9004E-07, 6.9004E-07, 5.3508000000000007E-11, 1.878799999999998E-07
DataValue, 8.25, 4.4062000000000005E-11, 6.666E-07, 6.666E-07, 4.4062000000000005E-11, 1.8940000000000025E-07
DataValue, 8.125, 4.0376000000000005E-11, 6.4268999999999994E-07, 6.4268999999999994E-07, 4.0376000000000005E-11, 1.8775999999999988E-07
DataValue, 8, -5.6478000000000004E-11, 6.1966E-07, 6.1966E-07, 5.6478000000000004E-11, 1.833999999999998E-07
DataValue, 7.875, -2.4592000000000003E-11, 5.9684E-07, 5.9684E-07, 2.4592000000000003E-11, 1.832800000000003E-07
DataValue, 7.75, 6.6304E-11, 5.7384E-07, 5.7384E-07, 6.6304E-11, 1.830000000000002E-07
DataValue, 7.625, 1.259E-11, 5.5108999999999994E-07, 5.5108999999999994E-07, 1.259E-11, 1.8067999999999968E-07
DataValue, 7.5, -7.5234E-11, 5.2867E-07, 5.2867E-07, 7.5234E-11, 1.7963999999999977E-07
DataValue, 7.375, -1.3E-13, 5.0618E-07, 5.0618E-07, 1.3E-13, 1.8068000000000011E-07
DataValue, 7.25, 7.7566E-11, 4.835E-07, 4.835E-07, 7.7566E-11, 1.8004000000000002E-07
DataValue, 7.125, -6.9080000000000009E-12, 4.6117E-07, 4.6117E-07, 6.9080000000000009E-12, 1.7676000000000011E-07
DataValue, 7, -7.6628000000000007E-11, 4.3931E-07, 4.3931E-07, 7.6628000000000007E-11, 1.7500000000000002E-07
DataValue, 6.875, 1.7288E-11, 4.1742E-07, 4.1742E-07, 1.7288E-11, 1.7375999999999988E-07
DataValue, 6.75, 6.7696E-11, 3.9587E-07, 3.9587E-07, 6.7696E-11, 1.7383999999999997E-07
DataValue, 6.625, -2.6556E-11, 3.7396E-07, 3.7396E-07, 2.6556E-11, 1.7228000000000011E-07
DataValue, 6.5, -5.7536000000000007E-11, 3.528E-07, 3.528E-07, 5.7536000000000007E-11, 1.6895999999999995E-07
DataValue, 6.375, 3.8540000000000003E-11, 3.3172E-07, 3.3172E-07, 3.8540000000000003E-11, 1.6956E-07
DataValue, 6.25, 4.5836000000000005E-11, 3.1041E-07, 3.1041E-07, 4.5836000000000005E-11, 1.6848000000000004E-07
DataValue, 6.125, -4.9768E-11, 2.896E-07, 2.896E-07, 4.9768E-11, 1.6627999999999987E-07
DataValue, 6, -3.3412E-11, 2.6884E-07, 2.6884E-07, 3.3412E-11, 1.6496000000000007E-07
DataValue, 5.875, 5.7958E-11, 2.4836E-07, 2.4836E-07, 5.7958E-11, 1.6336000000000006E-07
DataValue, 5.75, 1.9746E-11, 2.28E-07, 2.28E-07, 1.9746E-11, 1.6007999999999994E-07
DataValue, 5.625, -6.9494E-11, 2.0834E-07, 2.0834E-07, 6.9494E-11, 1.5784000000000004E-07
DataValue, 5.5, -9.214E-12, 1.8854E-07, 1.8854E-07, 9.214E-12, 1.5916000000000006E-07
DataValue, 5.375, 7.2676E-11, 1.6854999999999998E-07, 1.6854999999999998E-07, 7.2676E-11, 1.5515999999999997E-07
DataValue, 5.25, 2.762E-12, 1.4975E-07, 1.4975E-07, 2.762E-12, 1.4955999999999997E-07
DataValue, 5.125, -7.9330000000000012E-11, 1.3116E-07, 1.3116E-07, 7.9330000000000012E-11, 1.4548E-07
DataValue, 5, 7.6060000000000013E-12, 1.1338E-07, 1.1338E-07, 7.6060000000000013E-12, 1.3674360000000003E-07
DataValue, 4.875, 7.5382000000000007E-11, 9.6974099999999984E-08, 9.6974099999999984E-08, 7.5382000000000007E-11, 1.2822320000000003E-07
DataValue, 4.75, 9.554E-12, 8.1324199999999992E-08, 8.1324199999999992E-08, 9.554E-12, 1.1830879999999994E-07
DataValue, 4.625, 7.4698000000000007E-11, 6.73969E-08, 6.73969E-08, 7.4698000000000007E-11, 1.0660399999999999E-07
DataValue, 4.5, -5.466E-12, 5.4673199999999994E-08, 5.4673199999999994E-08, 5.466E-12, 9.5306400000000015E-08
DataValue, 4.375, -6.1614E-11, 4.3570299999999995E-08, 4.3570299999999995E-08, 6.1614E-11, 8.3539999999999992E-08
DataValue, 4.25, 5.0388E-11, 3.3788199999999995E-08, 3.3788199999999995E-08, 5.0388E-11, 7.1446399999999985E-08
DataValue, 4.125, 2.1138000000000003E-11, 2.57087E-08, 2.57087E-08, 2.1138000000000003E-11, 5.8132799999999984E-08
DataValue, 4, -7.9624E-11, 1.9255E-08, 1.9255E-08, 7.9624E-11, 4.74564E-08
DataValue, 3.875, 1.2422E-11, 1.3844599999999999E-08, 1.3844599999999999E-08, 1.2422E-11, 3.9727039999999995E-08
DataValue, 3.75, 5.3276000000000007E-11, 9.32324E-09, 9.32324E-09, 5.3276000000000007E-11, 2.9779679999999997E-08
DataValue, 3.625, -5.601E-11, 6.39968E-09, 6.39968E-09, 5.601E-11, 2.1796440000000003E-08
DataValue, 3.5, 7.642800000000001E-11, 3.87413E-09, 3.87413E-09, 7.642800000000001E-11, 1.672032E-08
DataValue, 3.375, -6.0258E-11, 2.2196E-09, 2.2196E-09, 6.0258E-11, 1.035168E-08
DataValue, 3.25, 2.5540000000000003E-11, 1.28621E-09, 1.28621E-09, 2.5540000000000003E-11, 6.74654E-09
DataValue, 3.125, -1.1000000000000002E-12, 5.32965E-10, 5.32965E-10, 1.1000000000000002E-12, 3.854084E-09
DataValue, 3, 1.7428E-11, 3.2268900000000004E-10, 3.2268900000000004E-10, 1.7428E-11, 2.23152E-09
DataValue, 2.875, 1.3048000000000002E-11, -2.4915000000000002E-11, 2.4915000000000002E-11, 1.3048000000000002E-11, 1.0608640000000002E-09
DataValue, 2.75, -5.8134000000000006E-11, 5.7473E-11, 5.7473E-11, 5.8134000000000006E-11, -1.16656E-10
DataValue, 2.625, 7.5062E-11, 4.249E-12, 4.249E-12, 7.5062E-11, 4.32032E-10
DataValue, 2.5, -4.5610000000000005E-11, -5.0535E-11, 5.0535E-11, 4.5610000000000005E-11, -3.60488E-10
DataValue, 2.375, 7.872E-12, 9.4371E-11, 9.4371E-11, 7.872E-12, 8.1576000000000034E-11
DataValue, 2.25, 3.0144E-11, -7.0929000000000012E-11, 7.0929000000000012E-11, 3.0144E-11, 2.85272E-10
DataValue, 2.125, -7.2908E-11, 2.3053E-11, 2.3053E-11, 7.2908E-11, -3.4896000000000005E-10
DataValue, 2, 6.6812E-11, 1.6311000000000002E-11, 1.6311000000000002E-11, 6.6812E-11, 3.7984E-10
DataValue, 1.875, -3.1102000000000005E-11, -7.1907E-11, 7.1907E-11, 3.1102000000000005E-11, -3.11688E-10
DataValue, 1.75, -3.5200000000000003E-12, 9.4233000000000007E-11, 9.4233000000000007E-11, 3.5200000000000003E-12, -6.7487999999999974E-11
DataValue, 1.625, 4.5758E-11, -5.5035000000000007E-11, 5.5035000000000007E-11, 4.5758E-11, 3.33232E-10
DataValue, 1.5, -8.015E-11, 1.0925E-11, 1.0925E-11, 8.015E-11, -3.6938400000000006E-10
DataValue, 1.375, 5.3728000000000007E-11, 3.7311E-11, 3.7311E-11, 5.3728000000000007E-11, 3.94872E-10
DataValue, 1.25, -1.823E-11, -8.7793E-11, 8.7793E-11, 1.823E-11, -1.75496E-10
DataValue, 1.125, -2.063E-11, 8.1185E-11, 8.1185E-11, 2.063E-11, -2.12592E-10
DataValue, 1, 6.3696E-11, -3.4645E-11, 3.4645E-11, 6.3696E-11, 3.54984E-10
DataValue, 0.875, -7.5228E-11, -7.561E-12, 7.561E-12, 7.5228E-11, -3.9092000000000003E-10
DataValue, 0.75, 3.4886E-11, 6.3085000000000008E-11, 6.3085000000000008E-11, 3.4886E-11, 3.55048E-10
DataValue, 0.625, -1.854E-12, -9.632300000000001E-11, 9.632300000000001E-11, 1.854E-12, 1.2680000000000002E-11
DataValue, 0.5, -4.3334E-11, 5.9915000000000007E-11, 5.9915000000000007E-11, 4.3334E-11, -3.3662400000000006E-10
DataValue, 0.375, 7.4914000000000011E-11, -1.2167E-11, 1.2167E-11, 7.4914000000000011E-11, 3.7539200000000005E-10
DataValue, 0.25, -5.8790000000000011E-11, -3.3933000000000006E-11, 3.3933000000000006E-11, 5.8790000000000011E-11, -3.8906400000000003E-10
DataValue, 0.125, 1.6322000000000003E-11, 8.5099000000000013E-11, 8.5099000000000013E-11, 1.6322000000000003E-11, 1.97128E-10
DataValue, 0, 1.5712E-11, -8.3215000000000007E-11, 8.3215000000000007E-11, 1.5712E-11, 1.3465120000000002E-09
DataValue, 0, 8.898E-12, -4.6833E-11, 4.6833E-11, 8.898E-12, 1.12744E-09
DataValue, 0.125, 7.186E-12, 9.4097E-11, 9.4097E-11, 7.186E-12, -9.131200000000001E-11
DataValue, 0.25, 3.2854000000000004E-11, -6.9661E-11, 6.9661E-11, 3.2854000000000004E-11, -2.8631200000000003E-10
DataValue, 0.375, -7.153600000000001E-11, 2.2519E-11, 2.2519E-11, 7.153600000000001E-11, 2.58272E-10
DataValue, 0.5, 7.7650000000000011E-11, -5.093E-12, 5.093E-12, 7.7650000000000011E-11, -2.5514400000000004E-10
DataValue, 0.625, -5.1724000000000005E-11, -4.1267000000000003E-11, 4.1267000000000003E-11, 5.1724000000000005E-11, 3.7687200000000003E-10
DataValue, 0.75, 1.4814E-11, 8.9125E-11, 8.9125E-11, 1.4814E-11, -1.5448000000000002E-10
DataValue, 0.875, 2.1328E-11, -7.9887000000000008E-11, 7.9887000000000008E-11, 2.1328E-11, -2.27576E-10
DataValue, 1, -6.506E-11, 3.2231000000000004E-11, 3.2231000000000004E-11, 6.506E-11, 3.5996E-10
DataValue, 1.125, 7.293E-11, 1.0103000000000001E-11, 1.0103000000000001E-11, 7.293E-11, -3.94304E-10
DataValue, 1.25, -3.5122E-11, -6.6345E-11, 6.6345E-11, 3.5122E-11, 3.3808000000000004E-10
DataValue, 1.375, 2.5460000000000003E-12, 9.4623E-11, 9.4623E-11, 2.5460000000000003E-12, 3.5295999999999989E-11
DataValue, 1.5, 4.3824000000000006E-11, -5.7521000000000007E-11, 5.7521000000000007E-11, 4.3824000000000006E-11, -3.2244800000000004E-10
DataValue, 1.625, -7.6218E-11, 1.4011E-11, 1.4011E-11, 7.6218E-11, 3.5896800000000004E-10
DataValue, 1.75, 5.8712E-11, 3.2221E-11, 3.2221E-11, 5.8712E-11, -3.9616E-10
DataValue, 1.875, -1.7538E-11, -8.5029000000000007E-11, 8.5029000000000007E-11, 1.7538E-11, 2.1936E-10
DataValue, 2, -1.2068E-11, 8.7061E-11, 8.7061E-11, 1.2068E-11, 1.82728E-10
DataValue, 2.125, 6.126E-11, -3.9347000000000005E-11, 3.9347000000000005E-11, 6.126E-11, -3.0988800000000004E-10
DataValue, 2.25, -7.7606000000000008E-11, 9.589E-12, 9.589E-12, 7.7606000000000008E-11, 5.36E-10
DataValue, 2.375, 4.4754E-11, 9.4653E-11, 9.4653E-11, 4.4754E-11, 1.2846400000000002E-10
DataValue, 2.5, -6.492E-12, 4.1705000000000006E-11, 4.1705000000000006E-11, 6.492E-12, 1.4780400000000002E-09
DataValue, 2.625, -2.8522000000000003E-11, 4.6416300000000005E-10, 4.6416300000000005E-10, 2.8522000000000003E-11, 3.18902E-09
DataValue, 2.75, -5.1222E-11, 8.3896E-10, 8.3896E-10, 5.1222E-11, 6.7397479999999994E-09
DataValue, 2.875, -5.6328E-11, 2.1491E-09, 2.1491E-09, 5.6328E-11, 1.290244E-08
DataValue, 3, 7.8744E-11, 4.06457E-09, 4.06457E-09, 7.8744E-11, 2.100956E-08
DataValue, 3.125, -5.8036000000000005E-11, 7.40149E-09, 7.40149E-09, 5.8036000000000005E-11, 3.329652E-08
DataValue, 3.25, 2.4300000000000003E-11, 1.23887E-08, 1.23887E-08, 2.4300000000000003E-11, 5.4469639999999995E-08
DataValue, 3.375, 7.7532000000000007E-11, 2.10189E-08, 2.10189E-08, 7.7532000000000007E-11, 8.4005999999999978E-08
DataValue, 3.5, -2.4252E-11, 3.3390199999999994E-08, 3.3390199999999994E-08, 2.4252E-11, 1.2283199999999997E-07
DataValue, 3.625, -3.9486E-11, 5.1726899999999992E-08, 5.1726899999999992E-08, 3.9486E-11, 1.686832E-07
DataValue, 3.75, 6.9632E-11, 7.5561E-08, 7.5561E-08, 6.9632E-11, 2.336084E-07
DataValue, 3.875, 9.2100000000000013E-12, 1.1012899999999999E-07, 1.1012899999999999E-07, 9.2100000000000013E-12, 3.0231599999999997E-07
DataValue, 4, -7.1156000000000007E-11, 1.5114E-07, 1.5114E-07, 7.1156000000000007E-11, 3.9416400000000003E-07
DataValue, 4.125, -2.264E-12, 2.0867E-07, 2.0867E-07, 2.264E-12, 5.1188000000000011E-07
DataValue, 4.25, 7.9244000000000011E-11, 2.7911E-07, 2.7911E-07, 7.9244000000000011E-11, 6.2812E-07
DataValue, 4.375, -4.6180000000000007E-12, 3.657E-07, 3.657E-07, 4.6180000000000007E-12, 7.6447999999999992E-07
DataValue, 4.5, -7.562800000000001E-11, 4.7023E-07, 4.7023E-07, 7.562800000000001E-11, 9.1568000000000006E-07
DataValue, 4.625, 1.635E-11, 5.9462E-07, 5.9462E-07, 1.635E-11, 1.0536799999999998E-06
DataValue, 4.75, 7.1298000000000011E-11, 7.3365E-07, 7.3365E-07, 7.1298000000000011E-11, 1.2256799999999998E-06
DataValue, 4.875, -2.4252E-11, 9.0104E-07, 9.0104E-07, 2.4252E-11, 1.3988E-06
DataValue, 5, -5.6296000000000006E-11, 1.08335E-06, 1.08335E-06, 5.6296000000000006E-11, 1.5166400000000003E-06
DataValue, 5.125, 4.1882000000000006E-11, 1.2802E-06, 1.2802E-06, 4.1882000000000006E-11, 1.7090000000000009E-06
DataValue, 5.25, -2.5960000000000002E-12, 1.5106000000000002E-06, 1.5106000000000002E-06, 2.5960000000000002E-12, 1.8892000000000005E-06
DataValue, 5.375, -6.5446000000000009E-11, 1.7525000000000002E-06, 1.7525000000000002E-06, 6.5446000000000009E-11, 2.0408E-06
DataValue, 5.5, 4.7732000000000004E-11, 2.0208E-06, 2.0208E-06, 4.7732000000000004E-11, 2.1839999999999998E-06
DataValue, 5.625, 1.908E-11, 2.2985E-06, 2.2985E-06, 1.908E-11, 2.291200000000001E-06
DataValue, 5.75, -7.6904000000000009E-11, 2.5936000000000005E-06, 2.5936000000000005E-06, 7.6904000000000009E-11, 2.4236E-06
DataValue, 5.875, 2.6892E-11, 2.9044E-06, 2.9044E-06, 2.6892E-11, 2.5272E-06
DataValue, 6, 4.2182E-11, 3.2254000000000005E-06, 3.2254000000000005E-06, 4.2182E-11, 2.628800000000001E-06
DataValue, 6.125, -6.8014E-11, 3.5616000000000003E-06, 3.5616000000000003E-06, 6.8014E-11, 2.7000000000000013E-06
DataValue, 6.25, 1.0198000000000002E-11, 3.9004000000000008E-06, 3.9004000000000008E-06, 1.0198000000000002E-11, 2.7520000000000018E-06
DataValue, 6.375, 6.6184E-11, 4.2496000000000008E-06, 4.2496000000000008E-06, 6.6184E-11, 2.8479999999999971E-06
DataValue, 6.5, -4.8356000000000006E-11, 4.6124E-06, 4.6124E-06, 4.8356000000000006E-11, 2.9167999999999989E-06
DataValue, 6.625, -1.0366E-11, 4.9788000000000005E-06, 4.9788000000000005E-06, 1.0366E-11, 2.9640000000000008E-06
DataValue, 6.75, 7.937200000000001E-11, 5.3534E-06, 5.3534E-06, 7.937200000000001E-11, 3.0368000000000011E-06
DataValue, 6.875, -2.4574E-11, 5.7380000000000008E-06, 5.7380000000000008E-06, 2.4574E-11, 3.0776000000000025E-06
DataValue, 7, -3.5270000000000005E-11, 6.1228000000000009E-06, 6.1228000000000009E-06, 3.5270000000000005E-11, 3.1235999999999984E-06
DataValue, 7.125, 7.2778E-11, 6.5189E-06, 6.5189E-06, 7.2778E-11, 3.1751999999999997E-06
DataValue, 7.25, -5.8440000000000005E-12, 6.9166000000000008E-06, 6.9166000000000008E-06, 5.8440000000000005E-12, 3.171600000000002E-06
DataValue, 7.375, -6.2086000000000007E-11, 7.3118000000000009E-06, 7.3118000000000009E-06, 6.2086000000000007E-11, 3.2180000000000021E-06
DataValue, 7.5, 5.3190000000000006E-11, 7.7211000000000013E-06, 7.7211000000000013E-06, 5.3190000000000006E-11, 3.284400000000002E-06
DataValue, 7.625, 1.3322000000000002E-11, 8.1329000000000014E-06, 8.1329000000000014E-06, 1.3322000000000002E-11, 3.2871999999999979E-06
DataValue, 7.75, -7.5006000000000012E-11, 8.5429E-06, 8.5429E-06, 7.5006000000000012E-11, 3.3363999999999974E-06
DataValue, 7.875, 3.1398000000000005E-11, 8.967E-06, 8.967E-06, 3.1398000000000005E-11, 3.3592E-06
DataValue, 8, 3.6926E-11, 9.3827E-06, 9.3827E-06, 3.6926E-11, 3.3932E-06
DataValue, 8.125, -7.1750000000000011E-11, 9.8153E-06, 9.8153E-06, 7.1750000000000011E-11, 3.4492000000000008E-06
DataValue, 8.25, 1.4472E-11, 1.0245000000000001E-05, 1.0245000000000001E-05, 1.4472E-11, 3.4488E-06
DataValue, 8.375, 6.0228E-11, 1.06775E-05, 1.06775E-05, 6.0228E-11, 3.4832000000000008E-06
DataValue, 8.5, -5.6102E-11, 1.1115800000000001E-05, 1.1115800000000001E-05, 5.6102E-11, 3.486E-06
DataValue, 8.625, -2.8980000000000004E-12, 1.1549E-05, 1.1549E-05, 2.8980000000000004E-12, 3.5168E-06
DataValue, 8.75, -6.1600000000000004E-12, 1.1995000000000001E-05, 1.1995000000000001E-05, 6.1600000000000004E-12, 3.5399999999999966E-06
DataValue, 8.875, 7.8296000000000008E-11, 1.2434E-05, 1.2434E-05, 7.8296000000000008E-11, 3.5479999999999938E-06
DataValue, 9, -1.4496000000000001E-11, 1.2882E-05, 1.2882E-05, 1.4496000000000001E-11, 3.5960000000000042E-06
DataValue, 9.125, -6.4708000000000011E-11, 1.3333000000000001E-05, 1.3333000000000001E-05, 6.4708000000000011E-11, 3.6040000000000014E-06
DataValue, 9.25, 3.2238000000000005E-11, 1.3783E-05, 1.3783E-05, 3.2238000000000005E-11, 3.631999999999995E-06
DataValue, 9.375, 5.7416000000000005E-11, 1.4241E-05, 1.4241E-05, 5.7416000000000005E-11, 3.6720000000000014E-06
DataValue, 9.5, -4.0152E-11, 1.4701E-05, 1.4701E-05, 4.0152E-11, 3.6280000000000066E-06
DataValue, 9.625, -3.9188000000000005E-11, 1.5148000000000001E-05, 1.5148000000000001E-05, 3.9188000000000005E-11, 3.6680000000000062E-06
DataValue, 9.75, 5.685E-11, 1.5618000000000002E-05, 1.5618000000000002E-05, 5.685E-11, 3.6840000000000006E-06
DataValue, 9.875, 2.8890000000000003E-11, 1.6069E-05, 1.6069E-05, 2.8890000000000003E-11, 3.6879999999999959E-06
DataValue, 10, -6.1698E-11, 1.654E-05, 1.654E-05, 6.1698E-11, 3.7039999999999903E-06
DataValue, 10, 5.9566E-11, 1.6532E-05, 1.6532E-05, 5.9566E-11, 4.104E-06
DataValue, 9.875, 2.6862000000000002E-11, 1.6027E-05, 1.6027E-05, 2.6862000000000002E-11, 3.9880000000000032E-06
DataValue, 9.75, -6.7648E-11, 1.5535E-05, 1.5535E-05, 6.7648E-11, 3.9160000000000011E-06
DataValue, 9.625, -8.5260000000000014E-12, 1.5048E-05, 1.5048E-05, 8.5260000000000014E-12, 3.8799999999999967E-06
DataValue, 9.5, 7.8208E-11, 1.4565E-05, 1.4565E-05, 7.8208E-11, 3.8480000000000011E-06
DataValue, 9.375, 4.96E-13, 1.4086E-05, 1.4086E-05, 4.96E-13, 3.8080000000000015E-06
DataValue, 9.25, -7.7532000000000007E-11, 1.3613E-05, 1.3613E-05, 7.7532000000000007E-11, 3.7839999999999963E-06
DataValue, 9.125, 1.2364E-11, 1.3140000000000001E-05, 1.3140000000000001E-05, 1.2364E-11, 3.7520000000000007E-06
DataValue, 9, 7.4226E-11, 1.2675E-05, 1.2675E-05, 7.4226E-11, 3.7080000000000058E-06
DataValue, 8.875, -2.005E-11, 1.2213E-05, 1.2213E-05, 2.005E-11, 3.6879999999999959E-06
DataValue, 8.75, -6.1934000000000008E-11, 1.1753E-05, 1.1753E-05, 6.1934000000000008E-11, 3.6719999999999947E-06
DataValue, 8.625, 3.4142E-11, 1.1295000000000001E-05, 1.1295000000000001E-05, 3.4142E-11, 3.628E-06
DataValue, 8.5, 5.0968E-11, 1.0846000000000001E-05, 1.0846000000000001E-05, 5.0968E-11, 3.5960000000000042E-06
DataValue, 8.375, -4.4402E-11, 1.0396E-05, 1.0396E-05, 4.4402E-11, 3.5999999999999994E-06
DataValue, 8.25, -3.7020000000000005E-11, 9.946000000000001E-06, 9.946000000000001E-06, 3.7020000000000005E-11, 3.5519999999999958E-06
DataValue, 8.125, -2.0164E-11, 9.5080000000000011E-06, 9.5080000000000011E-06, 2.0164E-11, 3.4943999999999983E-06
DataValue, 8, -4.3724E-11, 9.0724000000000014E-06, 9.0724000000000014E-06, 4.3724E-11, 3.4791999999999988E-06
DataValue, 7.875, 6.4276E-11, 8.6382000000000014E-06, 8.6382000000000014E-06, 6.4276E-11, 3.4412000000000036E-06
DataValue, 7.75, -3.0940000000000003E-12, 8.2121E-06, 8.2121E-06, 3.0940000000000003E-12, 3.4120000000000005E-06
DataValue, 7.625, -6.8994000000000008E-11, 7.7852000000000013E-06, 7.7852000000000013E-06, 6.8994000000000008E-11, 3.3971999999999986E-06
DataValue, 7.5, 4.312E-11, 7.3628000000000009E-06, 7.3628000000000009E-06, 4.312E-11, 3.3700000000000033E-06
DataValue, 7.375, 2.0440000000000003E-11, 6.9427000000000005E-06, 6.9427000000000005E-06, 2.0440000000000003E-11, 3.3144E-06
DataValue, 7.25, -7.822E-11, 6.5342000000000009E-06, 6.5342000000000009E-06, 7.822E-11, 3.242399999999998E-06
DataValue, 7.125, 2.0116000000000002E-11, 6.132100000000001E-06, 6.132100000000001E-06, 2.0116000000000002E-11, 3.2128000000000008E-06
DataValue, 7, 4.6272E-11, 5.7310000000000007E-06, 5.7310000000000007E-06, 4.6272E-11, 3.1996000000000024E-06
DataValue, 6.875, -6.5768E-11, 5.3322E-06, 5.3322E-06, 6.5768E-11, 3.1452000000000017E-06
DataValue, 6.75, 3.534E-12, 4.9447E-06, 4.9447E-06, 3.534E-12, 3.0888E-06
DataValue, 6.625, 6.8552E-11, 4.56E-06, 4.56E-06, 6.8552E-11, 3.0275999999999979E-06
DataValue, 6.5, -4.4036E-11, 4.1878000000000008E-06, 4.1878000000000008E-06, 4.4036E-11, 2.967200000000001E-06
DataValue, 6.375, -1.8398E-11, 3.8182E-06, 3.8182E-06, 1.8398E-11, 2.8712000000000023E-06
DataValue, 6.25, 7.6718E-11, 3.4700000000000002E-06, 3.4700000000000002E-06, 7.6718E-11, 2.7787999999999996E-06
DataValue, 6.125, -2.504E-11, 3.1235000000000002E-06, 3.1235000000000002E-06, 2.504E-11, 2.7107999999999995E-06
DataValue, 6, -4.1642E-11, 2.7923000000000004E-06, 2.7923000000000004E-06, 4.1642E-11, 2.5895999999999997E-06
DataValue, 5.875, 7.018000000000001E-11, 2.4761000000000003E-06, 2.4761000000000003E-06, 7.018000000000001E-11, 2.4916E-06
DataValue, 5.75, -6.408E-12, 2.1694000000000004E-06, 2.1694000000000004E-06, 6.408E-12, 2.3500000000000004E-06
DataValue, 5.625, -6.807E-11, 1.8886000000000002E-06, 1.8886000000000002E-06, 6.807E-11, 2.1712000000000005E-06
DataValue, 5.5, 4.7644000000000005E-11, 1.6266000000000002E-06, 1.6266000000000002E-06, 4.7644000000000005E-11, 2.0228000000000004E-06
DataValue, 5.375, 1.5668E-11, 1.3829000000000001E-06, 1.3829000000000001E-06, 1.5668E-11, 1.8640000000000003E-06
DataValue, 5.25, -8.0044000000000011E-11, 1.1606000000000002E-06, 1.1606000000000002E-06, 8.0044000000000011E-11, 1.6747200000000008E-06
DataValue, 5.125, 2.3426E-11, 9.6422E-07, 9.6422E-07, 2.3426E-11, 1.5022800000000007E-06
DataValue, 5, -3.2830000000000005E-11, 7.8503E-07, 7.8503E-07, 3.2830000000000005E-11, 1.33224E-06
DataValue, 4.875, 5.9658E-11, 6.3115999999999994E-07, 6.3115999999999994E-07, 5.9658E-11, 1.1405599999999999E-06
DataValue, 4.75, 1.8278000000000003E-11, 4.9989E-07, 4.9989E-07, 1.8278000000000003E-11, 9.8016E-07
