
SetupTitle, ID_Vd_CEC
PrimitiveTest, I/V Sweep
DataValue, 2, 8.5, -7.0112000000000008E-11, 6.8607000000000011E-06, 6.8607000000000011E-06, 7.0112000000000008E-11, 
DataValue, 2.125, 8.5, 1.8592E-11, 7.1260000000000009E-06, 7.1260000000000009E-06, 1.8592E-11, 
DataValue, 2.25, 8.5, 4.3502E-11, 7.370200000000001E-06, 7.370200000000001E-06, 4.3502E-11, 
DataValue, 2.375, 8.5, -6.8254E-11, 7.5979000000000006E-06, 7.5979000000000006E-06, 6.8254E-11, 
DataValue, 2.5, 8.5, 1.7620000000000002E-12, 7.814E-06, 7.814E-06, 1.7620000000000002E-12, 
DataValue, 2.625, 8.5, 6.0616000000000011E-11, 8.0135E-06, 8.0135E-06, 6.0616000000000011E-11, 
DataValue, 2.75, 8.5, -5.4436000000000006E-11, 8.2001000000000013E-06, 8.2001000000000013E-06, 5.4436000000000006E-11, 
DataValue, 2.875, 8.5, -1.5366000000000002E-11, 8.3673E-06, 8.3673E-06, 1.5366000000000002E-11, 
DataValue, 3, 8.5, 6.7454E-11, 8.5300000000000013E-06, 8.5300000000000013E-06, 6.7454E-11, 
DataValue, 3.125, 8.5, 2.138E-12, 8.6788E-06, 8.6788E-06, 2.138E-12, 
DataValue, 3.25, 8.5, -6.9228000000000012E-11, 8.818800000000001E-06, 8.818800000000001E-06, 6.9228000000000012E-11, 
DataValue, 3.375, 8.5, 1.8276000000000002E-11, 8.9454E-06, 8.9454E-06, 1.8276000000000002E-11, 
DataValue, 3.5, 8.5, 5.0958000000000006E-11, 9.0578000000000016E-06, 9.0578000000000016E-06, 5.0958000000000006E-11, 
DataValue, 3.625, 8.5, -4.5758E-11, 9.1691000000000017E-06, 9.1691000000000017E-06, 4.5758E-11, 
DataValue, 3.75, 8.5, -2.6114000000000003E-11, 9.2739000000000011E-06, 9.2739000000000011E-06, 2.6114000000000003E-11, 
DataValue, 3.875, 8.5, 6.5952000000000007E-11, 9.3594E-06, 9.3594E-06, 6.5952000000000007E-11, 
DataValue, 4, 8.5, 4.948E-12, 9.4411E-06, 9.4411E-06, 4.948E-12, 
DataValue, 4.125, 8.5, -6.779200000000001E-11, 9.5208E-06, 9.5208E-06, 6.779200000000001E-11, 
DataValue, 4.25, 8.5, -5.5940000000000006E-12, 9.5932000000000016E-06, 9.5932000000000016E-06, 5.5940000000000006E-12, 
DataValue, 4.375, 8.5, 6.8744000000000008E-11, 9.6583E-06, 9.6583E-06, 6.8744000000000008E-11, 
DataValue, 4.5, 8.5, -2.0678000000000002E-11, 9.7246000000000017E-06, 9.7246000000000017E-06, 2.0678000000000002E-11, 
DataValue, 4.625, 8.5, -7.0338000000000008E-11, 9.7719E-06, 9.7719E-06, 7.0338000000000008E-11, 
DataValue, 4.75, 8.5, 1.6768000000000003E-11, 9.8178000000000011E-06, 9.8178000000000011E-06, 1.6768000000000003E-11, 
DataValue, 4.875, 8.5, 5.2208E-11, 9.8713000000000015E-06, 9.8713000000000015E-06, 5.2208E-11, 
DataValue, 5, 8.5, -4.4946E-11, 9.9061000000000016E-06, 9.9061000000000016E-06, 4.4946E-11, 
DataValue, 5.125, 8.5, -2.2614000000000002E-11, 9.948E-06, 9.948E-06, 2.2614000000000002E-11, 
DataValue, 5.25, 8.5, 6.1412E-11, 9.986E-06, 9.986E-06, 6.1412E-11, 
DataValue, 5.375, 8.5, -3.988E-12, 1.0018700000000001E-05, 1.0018700000000001E-05, 3.988E-12, 
DataValue, 5.5, 8.5, -4.5314000000000005E-11, 1.00517E-05, 1.00517E-05, 4.5314000000000005E-11, 
DataValue, 5.625, 8.5, 5.4650000000000006E-11, 1.00694E-05, 1.00694E-05, 5.4650000000000006E-11, 
DataValue, 5.75, 8.5, 2E-12, 1.0105400000000002E-05, 1.0105400000000002E-05, 2E-12, 
DataValue, 5.875, 8.5, -5.0766E-11, 1.01251E-05, 1.01251E-05, 5.0766E-11, 
DataValue, 6, 8.5, 3.708E-11, 1.01581E-05, 1.01581E-05, 3.708E-11, 
DataValue, 6.125, 8.5, 2.5934000000000003E-11, 1.0175700000000002E-05, 1.0175700000000002E-05, 2.5934000000000003E-11, 
DataValue, 6.25, 8.5, -7.0818E-11, 1.01885E-05, 1.01885E-05, 7.0818E-11, 
DataValue, 6.375, 8.5, 1.8726E-11, 1.0203600000000002E-05, 1.0203600000000002E-05, 1.8726E-11, 
DataValue, 6.5, 8.5, 6.5476000000000007E-11, 1.02316E-05, 1.02316E-05, 6.5476000000000007E-11, 
DataValue, 6.625, 8.5, -2.3588000000000002E-11, 1.0246900000000002E-05, 1.0246900000000002E-05, 2.3588000000000002E-11, 
DataValue, 6.75, 8.5, -4.6526000000000004E-11, 1.0253100000000002E-05, 1.0253100000000002E-05, 4.6526000000000004E-11, 
DataValue, 6.875, 8.5, 5.1094000000000003E-11, 1.0272200000000001E-05, 1.0272200000000001E-05, 5.1094000000000003E-11, 
DataValue, 7, 8.5, 1.8754000000000002E-11, 1.0287100000000002E-05, 1.0287100000000002E-05, 1.8754000000000002E-11, 
DataValue, 7.125, 8.5, -7.063200000000001E-11, 1.03027E-05, 1.03027E-05, 7.063200000000001E-11, 
DataValue, 7.25, 8.5, 2.992E-12, 1.03112E-05, 1.03112E-05, 2.992E-12, 
DataValue, 7.375, 8.5, 6.2552000000000011E-11, 1.03282E-05, 1.03282E-05, 6.2552000000000011E-11, 
DataValue, 7.5, 8.5, -2.7756E-11, 1.0336300000000001E-05, 1.0336300000000001E-05, 2.7756E-11, 
DataValue, 7.625, 8.5, -4.0410000000000006E-11, 1.03414E-05, 1.03414E-05, 4.0410000000000006E-11, 
DataValue, 7.75, 8.5, 5.7562000000000004E-11, 1.03545E-05, 1.03545E-05, 5.7562000000000004E-11, 
DataValue, 7.875, 8.5, -9.3E-13, 1.0368900000000002E-05, 1.0368900000000002E-05, 9.3E-13, 
DataValue, 8, 8.5, -6.413E-11, 1.0379000000000002E-05, 1.0379000000000002E-05, 6.413E-11, 
DataValue, 8.125, 8.5, 2.7638000000000003E-11, 1.0398300000000002E-05, 1.0398300000000002E-05, 2.7638000000000003E-11, 
DataValue, 8.25, 8.5, 3.9902000000000003E-11, 1.04015E-05, 1.04015E-05, 3.9902000000000003E-11, 
DataValue, 8.375, 8.5, -6.0106E-11, 1.0410600000000002E-05, 1.0410600000000002E-05, 6.0106E-11, 
DataValue, 8.5, 8.5, -6.9540000000000005E-12, 1.0425400000000002E-05, 1.0425400000000002E-05, 6.9540000000000005E-12, 
DataValue, 8.625, 8.5, 6.9034E-11, 1.0428100000000001E-05, 1.0428100000000001E-05, 6.9034E-11, 
DataValue, 8.75, 8.5, -2.0524000000000003E-11, 1.0440600000000001E-05, 1.0440600000000001E-05, 2.0524000000000003E-11, 
DataValue, 8.875, 8.5, -4.8078000000000006E-11, 1.0455400000000002E-05, 1.0455400000000002E-05, 4.8078000000000006E-11, 
DataValue, 9, 8.5, 4.7054000000000004E-11, 1.0455100000000001E-05, 1.0455100000000001E-05, 4.7054000000000004E-11, 
DataValue, 9.125, 8.5, 2.2196000000000003E-11, 1.0471000000000002E-05, 1.0471000000000002E-05, 2.2196000000000003E-11, 
DataValue, 9.25, 8.5, -6.777E-11, 1.0477800000000002E-05, 1.0477800000000002E-05, 6.777E-11, 
DataValue, 9.375, 8.5, -2.0120000000000003E-12, 1.04897E-05, 1.04897E-05, 2.0120000000000003E-12, 
DataValue, 9.5, 8.5, 6.5688E-11, 1.0497700000000001E-05, 1.0497700000000001E-05, 6.5688E-11, 
DataValue, 9.625, 8.5, -5.69E-12, 1.0511000000000002E-05, 1.0511000000000002E-05, 5.69E-12, 
DataValue, 9.75, 8.5, -6.871400000000001E-11, 1.0519500000000002E-05, 1.0519500000000002E-05, 6.871400000000001E-11, 
DataValue, 9.875, 8.5, 3.3224000000000005E-11, 1.05282E-05, 1.05282E-05, 3.3224000000000005E-11, 
DataValue, 10, 8.5, 3.5572000000000004E-11, 1.0541300000000002E-05, 1.0541300000000002E-05, 3.5572000000000004E-11, 
DataValue, 10, 8.5, -4.4532000000000005E-11, 1.0536600000000002E-05, 1.0536600000000002E-05, 4.4532000000000005E-11, 
DataValue, 9.875, 8.5, 5.4616000000000006E-11, 1.0532800000000002E-05, 1.0532800000000002E-05, 5.4616000000000006E-11, 
DataValue, 9.75, 8.5, 2.4182000000000002E-11, 1.0544400000000002E-05, 1.0544400000000002E-05, 2.4182000000000002E-11, 
DataValue, 9.625, 8.5, -6.699800000000001E-11, 1.0535800000000002E-05, 1.0535800000000002E-05, 6.699800000000001E-11, 
DataValue, 9.5, 8.5, 3.54E-13, 1.0521700000000001E-05, 1.0521700000000001E-05, 3.54E-13, 
DataValue, 9.375, 8.5, 6.6944E-11, 1.0531800000000001E-05, 1.0531800000000001E-05, 6.6944E-11, 
DataValue, 9.25, 8.5, -1.9484000000000002E-11, 1.0524900000000002E-05, 1.0524900000000002E-05, 1.9484000000000002E-11, 
DataValue, 9.125, 8.5, -4.4270000000000006E-11, 1.0516500000000002E-05, 1.0516500000000002E-05, 4.4270000000000006E-11, 
DataValue, 9, 8.5, 5.1584000000000006E-11, 1.05191E-05, 1.05191E-05, 5.1584000000000006E-11, 
DataValue, 8.875, 8.5, 3.4602E-11, 1.05058E-05, 1.05058E-05, 3.4602E-11, 
DataValue, 8.75, 8.5, -6.2974E-11, 1.05005E-05, 1.05005E-05, 6.2974E-11, 
DataValue, 8.625, 8.5, -9.75E-12, 1.0495600000000002E-05, 1.0495600000000002E-05, 9.75E-12, 
DataValue, 8.5, 8.5, 7.0478000000000007E-11, 1.0492300000000001E-05, 1.0492300000000001E-05, 7.0478000000000007E-11, 
DataValue, 8.375, 8.5, -9.74E-12, 1.0491700000000002E-05, 1.0491700000000002E-05, 9.74E-12, 
DataValue, 8.25, 8.5, -5.3976E-11, 1.0486800000000001E-05, 1.0486800000000001E-05, 5.3976E-11, 
DataValue, 8.125, 8.5, 3.9478000000000004E-11, 1.04767E-05, 1.04767E-05, 3.9478000000000004E-11, 
DataValue, 8, 8.5, 3.2814E-11, 1.0466100000000001E-05, 1.0466100000000001E-05, 3.2814E-11, 
DataValue, 7.875, 8.5, -6.0586E-11, 1.0459800000000001E-05, 1.0459800000000001E-05, 6.0586E-11, 
DataValue, 7.75, 8.5, -6.9460000000000005E-12, 1.04558E-05, 1.04558E-05, 6.9460000000000005E-12, 
DataValue, 7.625, 8.5, 6.9568000000000007E-11, 1.0445400000000002E-05, 1.0445400000000002E-05, 6.9568000000000007E-11, 
DataValue, 7.5, 8.5, -3.8578E-11, 1.04348E-05, 1.04348E-05, 3.8578E-11, 
DataValue, 7.375, 8.5, -3.2E-11, 1.0426500000000001E-05, 1.0426500000000001E-05, 3.2E-11, 
DataValue, 7.25, 8.5, 7.096800000000001E-11, 1.0416100000000002E-05, 1.0416100000000002E-05, 7.096800000000001E-11, 
DataValue, 7.125, 8.5, -4.3560000000000004E-12, 1.0406500000000001E-05, 1.0406500000000001E-05, 4.3560000000000004E-12, 
DataValue, 7, 8.5, -4.2182E-11, 1.03955E-05, 1.03955E-05, 4.2182E-11, 
DataValue, 6.875, 8.5, 6.767600000000001E-11, 1.0385700000000001E-05, 1.0385700000000001E-05, 6.767600000000001E-11, 
DataValue, 6.75, 8.5, -5E-14, 1.0381700000000001E-05, 1.0381700000000001E-05, 5E-14, 
DataValue, 6.625, 8.5, -6.8544000000000012E-11, 1.03652E-05, 1.03652E-05, 6.8544000000000012E-11, 
DataValue, 6.5, 8.5, 2.1574E-11, 1.0343500000000002E-05, 1.0343500000000002E-05, 2.1574E-11, 
DataValue, 6.375, 8.5, 2.7992000000000003E-11, 1.0323800000000001E-05, 1.0323800000000001E-05, 2.7992000000000003E-11, 
DataValue, 6.25, 8.5, -6.4284E-11, 1.03129E-05, 1.03129E-05, 6.4284E-11, 
DataValue, 6.125, 8.5, -1.0444E-11, 1.03059E-05, 1.03059E-05, 1.0444E-11, 
DataValue, 6, 8.5, 7.1174000000000007E-11, 1.0280100000000002E-05, 1.0280100000000002E-05, 7.1174000000000007E-11, 
DataValue, 5.875, 8.5, -3.1472E-11, 1.0266900000000002E-05, 1.0266900000000002E-05, 3.1472E-11, 
DataValue, 5.75, 8.5, -3.5856000000000004E-11, 1.0237E-05, 1.0237E-05, 3.5856000000000004E-11, 
DataValue, 5.625, 8.5, 5.3580000000000004E-11, 1.0214200000000001E-05, 1.0214200000000001E-05, 5.3580000000000004E-11, 
DataValue, 5.5, 8.5, 1.8956000000000003E-11, 1.0190500000000002E-05, 1.0190500000000002E-05, 1.8956000000000003E-11, 
DataValue, 5.375, 8.5, -6.494600000000001E-11, 1.01583E-05, 1.01583E-05, 6.494600000000001E-11, 
DataValue, 5.25, 8.5, 2.4364000000000002E-11, 1.0128400000000001E-05, 1.0128400000000001E-05, 2.4364000000000002E-11, 
DataValue, 5.125, 8.5, 5.5846000000000004E-11, 1.0089900000000001E-05, 1.0089900000000001E-05, 5.5846000000000004E-11, 
DataValue, 5, 8.5, -3.9416E-11, 1.0054400000000002E-05, 1.0054400000000002E-05, 3.9416E-11, 
DataValue, 4.875, 8.5, -9.7880000000000015E-12, 1.00075E-05, 1.00075E-05, 9.7880000000000015E-12, 
DataValue, 4.75, 8.5, 7.2412E-11, 9.9604E-06, 9.9604E-06, 7.2412E-11, 
DataValue, 4.625, 8.5, 3.984E-12, 9.9132E-06, 9.9132E-06, 3.984E-12, 
DataValue, 4.5, 8.5, -6.0644E-11, 9.857E-06, 9.857E-06, 6.0644E-11, 
DataValue, 4.375, 8.5, 5.2502000000000004E-11, 9.8005E-06, 9.8005E-06, 5.2502000000000004E-11, 
DataValue, 4.25, 8.5, 2.0556000000000002E-11, 9.7338000000000016E-06, 9.7338000000000016E-06, 2.0556000000000002E-11, 
DataValue, 4.125, 8.5, -6.4798000000000007E-11, 9.6585E-06, 9.6585E-06, 6.4798000000000007E-11, 
DataValue, 4, 8.5, -2.2420000000000003E-12, 9.5779E-06, 9.5779E-06, 2.2420000000000003E-12, 
DataValue, 3.875, 8.5, 5.3800000000000004E-11, 9.4980000000000012E-06, 9.4980000000000012E-06, 5.3800000000000004E-11, 
DataValue, 3.75, 8.5, 7.0216000000000009E-11, 9.4068000000000011E-06, 9.4068000000000011E-06, 7.0216000000000009E-11, 
DataValue, 3.625, 8.5, -1.4868000000000002E-11, 9.309E-06, 9.309E-06, 1.4868000000000002E-11, 
DataValue, 3.5, 8.5, -4.9510000000000005E-11, 9.1903E-06, 9.1903E-06, 4.9510000000000005E-11, 
DataValue, 3.375, 8.5, 4.6646000000000006E-11, 9.0817000000000015E-06, 9.0817000000000015E-06, 4.6646000000000006E-11, 
DataValue, 3.25, 8.5, 2.7380000000000003E-11, 8.9464000000000013E-06, 8.9464000000000013E-06, 2.7380000000000003E-11, 
DataValue, 3.125, 8.5, -6.4418E-11, 8.8052000000000017E-06, 8.8052000000000017E-06, 6.4418E-11, 
DataValue, 3, 8.5, 8.42E-13, 8.6536000000000013E-06, 8.6536000000000013E-06, 8.42E-13, 
DataValue, 2.875, 8.5, 6.699800000000001E-11, 8.4846E-06, 8.4846E-06, 6.699800000000001E-11, 
DataValue, 2.75, 8.5, -3.8626000000000004E-11, 8.3085E-06, 8.3085E-06, 3.8626000000000004E-11, 
DataValue, 2.625, 8.5, -1.0332000000000001E-11, 8.117E-06, 8.117E-06, 1.0332000000000001E-11, 
DataValue, 2.5, 8.5, 7.138E-11, 7.9199E-06, 7.9199E-06, 7.138E-11, 
DataValue, 2.375, 8.5, -6.392E-12, 7.6994000000000012E-06, 7.6994000000000012E-06, 6.392E-12, 
DataValue, 2.25, 8.5, -5.8204000000000005E-11, 7.4686000000000008E-06, 7.4686000000000008E-06, 5.8204000000000005E-11, 
DataValue, 2.125, 8.5, 3.5956E-11, 7.2117000000000008E-06, 7.2117000000000008E-06, 3.5956E-11, 
DataValue, 2, 8.5, 3.6976E-11, 6.9514000000000009E-06, 6.9514000000000009E-06, 3.6976E-11, 
DataValue, 1.875, 8.5, -4.1252000000000004E-11, 6.668E-06, 6.668E-06, 4.1252000000000004E-11, 
DataValue, 1.75, 8.5, -2.5562E-11, 6.3660000000000005E-06, 6.3660000000000005E-06, 2.5562E-11, 
DataValue, 1.625, 8.5, 6.6538E-11, 6.0438000000000005E-06, 6.0438000000000005E-06, 6.6538E-11, 
DataValue, 1.5, 8.5, 8.404E-12, 5.7074000000000006E-06, 5.7074000000000006E-06, 8.404E-12, 
DataValue, 1.375, 8.5, -6.5952000000000007E-11, 5.3455000000000007E-06, 5.3455000000000007E-06, 6.5952000000000007E-11, 
DataValue, 1.25, 8.5, 1.812E-11, 4.9719000000000006E-06, 4.9719000000000006E-06, 1.812E-11, 
DataValue, 1.125, 8.5, 5.9814000000000007E-11, 4.5739E-06, 4.5739E-06, 5.9814000000000007E-11, 
DataValue, 1, 8.5, -3.0478E-11, 4.1547E-06, 4.1547E-06, 3.0478E-11, 
DataValue, 0.875, 8.5, -3.3706000000000004E-11, 3.7144000000000004E-06, 3.7144000000000004E-06, 3.3706000000000004E-11, 
DataValue, 0.75, 8.5, 5.0090000000000005E-11, 3.2517E-06, 3.2517E-06, 5.0090000000000005E-11, 
DataValue, 0.625, 8.5, 2.4938000000000002E-11, 2.7677E-06, 2.7677E-06, 2.4938000000000002E-11, 
DataValue, 0.5, 8.5, -6.5168E-11, 2.2597E-06, 2.2597E-06, 6.5168E-11, 
DataValue, 0.375, 8.5, -1.7460000000000002E-12, 1.7310000000000002E-06, 1.7310000000000002E-06, 1.7460000000000002E-12, 
DataValue, 0.25, 8.5, 6.5122000000000008E-11, 1.1775000000000002E-06, 1.1775000000000002E-06, 6.5122000000000008E-11, 
DataValue, 0.125, 8.5, 1.0684000000000001E-11, 6.0023E-07, 6.0023E-07, 1.0684000000000001E-11, 
DataValue, 0, 8.5, 6.6378E-11, 9.744700000000001E-11, 9.744700000000001E-11, 6.6378E-11, 
DataValue, 0, 8, -6.916000000000001E-11, 1.73709E-10, 1.73709E-10, 6.916000000000001E-11, 
DataValue, 0.125, 8, -4.891E-11, 5.022E-07, 5.022E-07, 4.891E-11, 
DataValue, 0.25, 8, -5.9520000000000005E-12, 9.8053E-07, 9.8053E-07, 5.9520000000000005E-12, 
DataValue, 0.375, 8, 5.23E-11, 1.4364000000000001E-06, 1.4364000000000001E-06, 5.23E-11, 
DataValue, 0.5, 8, 4.5034E-11, 1.8670000000000003E-06, 1.8670000000000003E-06, 4.5034E-11, 
DataValue, 0.625, 8, -4.9392E-11, 2.2752000000000003E-06, 2.2752000000000003E-06, 4.9392E-11, 
DataValue, 0.75, 8, -2.1790000000000003E-11, 2.6644000000000003E-06, 2.6644000000000003E-06, 2.1790000000000003E-11, 
DataValue, 0.875, 8, 6.6364E-11, 3.0288E-06, 3.0288E-06, 6.6364E-11, 
DataValue, 1, 8, 2.0320000000000002E-12, 3.3756000000000003E-06, 3.3756000000000003E-06, 2.0320000000000002E-12, 
DataValue, 1.125, 8, -6.5648000000000009E-11, 3.6983000000000002E-06, 3.6983000000000002E-06, 6.5648000000000009E-11, 
DataValue, 1.25, 8, 2.4362E-11, 3.9999000000000004E-06, 3.9999000000000004E-06, 2.4362E-11, 
DataValue, 1.375, 8, 4.0148E-11, 4.2846000000000004E-06, 4.2846000000000004E-06, 4.0148E-11, 
DataValue, 1.5, 8, -1.653E-11, 4.5529E-06, 4.5529E-06, 1.653E-11, 
DataValue, 1.625, 8, -4.9998000000000004E-11, 4.8030000000000004E-06, 4.8030000000000004E-06, 4.9998000000000004E-11, 
DataValue, 1.75, 8, 4.5470000000000006E-11, 5.032E-06, 5.032E-06, 4.5470000000000006E-11, 
DataValue, 1.875, 8, 2.3410000000000003E-11, 5.2477000000000006E-06, 5.2477000000000006E-06, 2.3410000000000003E-11, 
DataValue, 2, 8, -6.9426E-11, 5.4373000000000004E-06, 5.4373000000000004E-06, 6.9426E-11, 
DataValue, 2.125, 8, -1.5722000000000003E-11, 5.6255000000000006E-06, 5.6255000000000006E-06, 1.5722000000000003E-11, 
DataValue, 2.25, 8, 6.9966000000000009E-11, 5.7947000000000006E-06, 5.7947000000000006E-06, 6.9966000000000009E-11, 
DataValue, 2.375, 8, -8.804E-12, 5.9487E-06, 5.9487E-06, 8.804E-12, 
DataValue, 2.5, 8, -5.7582000000000007E-11, 6.0926000000000008E-06, 6.0926000000000008E-06, 5.7582000000000007E-11, 
DataValue, 2.625, 8, 5.9E-13, 6.2276E-06, 6.2276E-06, 5.9E-13, 
DataValue, 2.75, 8, 6.4796E-11, 6.349600000000001E-06, 6.349600000000001E-06, 6.4796E-11, 
DataValue, 2.875, 8, -2.578E-11, 6.4541000000000006E-06, 6.4541000000000006E-06, 2.578E-11, 
DataValue, 3, 8, -3.9188000000000005E-11, 6.5573000000000007E-06, 6.5573000000000007E-06, 3.9188000000000005E-11, 
DataValue, 3.125, 8, 4.9052000000000005E-11, 6.6447000000000009E-06, 6.6447000000000009E-06, 4.9052000000000005E-11, 
DataValue, 3.25, 8, 2.2404E-11, 6.7312000000000009E-06, 6.7312000000000009E-06, 2.2404E-11, 
DataValue, 3.375, 8, -6.869000000000001E-11, 6.802E-06, 6.802E-06, 6.869000000000001E-11, 
DataValue, 3.5, 8, -2.9720000000000003E-12, 6.8713000000000006E-06, 6.8713000000000006E-06, 2.9720000000000003E-12, 
DataValue, 3.625, 8, 6.7282E-11, 6.9408000000000005E-06, 6.9408000000000005E-06, 6.7282E-11, 
DataValue, 3.75, 8, -1.8654E-11, 6.9899000000000006E-06, 6.9899000000000006E-06, 1.8654E-11, 
DataValue, 3.875, 8, -5.0724E-11, 7.0475000000000007E-06, 7.0475000000000007E-06, 5.0724E-11, 
DataValue, 4, 8, 1.444E-11, 7.0906E-06, 7.0906E-06, 1.444E-11, 
DataValue, 4.125, 8, 5.2906000000000006E-11, 7.135300000000001E-06, 7.135300000000001E-06, 5.2906000000000006E-11, 
DataValue, 4.25, 8, -4.1084000000000004E-11, 7.1631000000000009E-06, 7.1631000000000009E-06, 4.1084000000000004E-11, 
DataValue, 4.375, 8, -5.6256000000000006E-11, 7.1997000000000007E-06, 7.1997000000000007E-06, 5.6256000000000006E-11, 
DataValue, 4.5, 8, 3.9136000000000004E-11, 7.2361000000000009E-06, 7.2361000000000009E-06, 3.9136000000000004E-11, 
DataValue, 4.625, 8, 2.5652E-11, 7.2623000000000008E-06, 7.2623000000000008E-06, 2.5652E-11, 
DataValue, 4.75, 8, -7.0490000000000007E-11, 7.2861000000000004E-06, 7.2861000000000004E-06, 7.0490000000000007E-11, 
DataValue, 4.875, 8, 2.5378000000000003E-11, 7.3144000000000006E-06, 7.3144000000000006E-06, 2.5378000000000003E-11, 
DataValue, 5, 8, 3.5574E-11, 7.3357000000000008E-06, 7.3357000000000008E-06, 3.5574E-11, 
DataValue, 5.125, 8, -7.2538000000000011E-11, 7.3475E-06, 7.3475E-06, 7.2538000000000011E-11, 
DataValue, 5.25, 8, 1.1482000000000001E-11, 7.3695E-06, 7.3695E-06, 1.1482000000000001E-11, 
DataValue, 5.375, 8, 5.4112000000000005E-11, 7.3839000000000006E-06, 7.3839000000000006E-06, 5.4112000000000005E-11, 
DataValue, 5.5, 8, -5.9590000000000011E-11, 7.4001000000000005E-06, 7.4001000000000005E-06, 5.9590000000000011E-11, 
DataValue, 5.625, 8, -5.992E-12, 7.409200000000001E-06, 7.409200000000001E-06, 5.992E-12, 
DataValue, 5.75, 8, 6.9646E-11, 7.4249000000000007E-06, 7.4249000000000007E-06, 6.9646E-11, 
DataValue, 5.875, 8, -1.0086E-11, 7.4360000000000005E-06, 7.4360000000000005E-06, 1.0086E-11, 
DataValue, 6, 8, -3.9384000000000006E-11, 7.4497000000000009E-06, 7.4497000000000009E-06, 3.9384000000000006E-11, 
DataValue, 6.125, 8, 5.901E-11, 7.4499000000000004E-06, 7.4499000000000004E-06, 5.901E-11, 
DataValue, 6.25, 8, 2.3954E-11, 7.4709000000000008E-06, 7.4709000000000008E-06, 2.3954E-11, 
DataValue, 6.375, 8, -6.5418E-11, 7.474100000000001E-06, 7.474100000000001E-06, 6.5418E-11, 
DataValue, 6.5, 8, 1.1332E-11, 7.474100000000001E-06, 7.474100000000001E-06, 1.1332E-11, 
DataValue, 6.625, 8, 5.5738E-11, 7.4868000000000009E-06, 7.4868000000000009E-06, 5.5738E-11, 
DataValue, 6.75, 8, -2.8540000000000002E-11, 7.5010000000000007E-06, 7.5010000000000007E-06, 2.8540000000000002E-11, 
DataValue, 6.875, 8, -3.9128E-11, 7.5134000000000008E-06, 7.5134000000000008E-06, 3.9128E-11, 
DataValue, 7, 8, 6.9494E-11, 7.5141000000000006E-06, 7.5141000000000006E-06, 6.9494E-11, 
DataValue, 7.125, 8, 5.8042000000000005E-11, 7.528200000000001E-06, 7.528200000000001E-06, 5.8042000000000005E-11, 
DataValue, 7.25, 8, -3.4504000000000006E-11, 7.5322000000000005E-06, 7.5322000000000005E-06, 3.4504000000000006E-11, 
DataValue, 7.375, 8, -3.6250000000000004E-11, 7.5388000000000006E-06, 7.5388000000000006E-06, 3.6250000000000004E-11, 
DataValue, 7.5, 8, 5.8056E-11, 7.5472E-06, 7.5472E-06, 5.8056E-11, 
DataValue, 7.625, 8, 1.2054E-11, 7.5538E-06, 7.5538E-06, 1.2054E-11, 
DataValue, 7.75, 8, -7.0448000000000008E-11, 7.5566000000000006E-06, 7.5566000000000006E-06, 7.0448000000000008E-11, 
DataValue, 7.875, 8, -9.240000000000001E-13, 7.5657000000000011E-06, 7.5657000000000011E-06, 9.240000000000001E-13, 
DataValue, 8, 8, 6.5096E-11, 7.569500000000001E-06, 7.569500000000001E-06, 6.5096E-11, 
DataValue, 8.125, 8, -2.4732000000000002E-11, 7.5790000000000006E-06, 7.5790000000000006E-06, 2.4732000000000002E-11, 
DataValue, 8.25, 8, -4.2214000000000004E-11, 7.583800000000001E-06, 7.583800000000001E-06, 4.2214000000000004E-11, 
DataValue, 8.375, 8, 3.478E-11, 7.5889000000000012E-06, 7.5889000000000012E-06, 3.478E-11, 
DataValue, 8.5, 8, 5.7744000000000008E-11, 7.597700000000001E-06, 7.597700000000001E-06, 5.7744000000000008E-11, 
DataValue, 8.625, 8, -2.3076E-11, 7.6013E-06, 7.6013E-06, 2.3076E-11, 
DataValue, 8.75, 8, -2.5146000000000003E-11, 7.6137000000000005E-06, 7.6137000000000005E-06, 2.5146000000000003E-11, 
DataValue, 8.875, 8, 6.4752E-11, 7.6058000000000009E-06, 7.6058000000000009E-06, 6.4752E-11, 
DataValue, 9, 8, 1.0978000000000001E-11, 7.6185000000000008E-06, 7.6185000000000008E-06, 1.0978000000000001E-11, 
DataValue, 9.125, 8, -7.200600000000001E-11, 7.629000000000001E-06, 7.629000000000001E-06, 7.200600000000001E-11, 
DataValue, 9.25, 8, -4.222E-12, 7.6296E-06, 7.6296E-06, 4.222E-12, 
DataValue, 9.375, 8, 6.852E-11, 7.6401000000000016E-06, 7.6401000000000016E-06, 6.852E-11, 
DataValue, 9.5, 8, -1.8556000000000003E-11, 7.642900000000001E-06, 7.642900000000001E-06, 1.8556000000000003E-11, 
DataValue, 9.625, 8, -4.9808E-11, 7.6482E-06, 7.6482E-06, 4.9808E-11, 
DataValue, 9.75, 8, 4.5748000000000006E-11, 7.6617000000000015E-06, 7.6617000000000015E-06, 4.5748000000000006E-11, 
DataValue, 9.875, 8, 2.398E-11, 7.6657E-06, 7.6657E-06, 2.398E-11, 
DataValue, 10, 8, -6.6246000000000008E-11, 7.6664E-06, 7.6664E-06, 6.6246000000000008E-11, 
DataValue, 10, 8, 5.9980000000000009E-11, 7.6672E-06, 7.6672E-06, 5.9980000000000009E-11, 
