
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
DataValue, 8.25, 6.2312000000000007E-11, 5.2422E-07, 5.2422E-07, 6.2312000000000007E-11, 1.3260000000000022E-07
DataValue, 8.375, -3.0102E-11, 5.4084E-07, 5.4084E-07, 3.0102E-11, 1.3207999999999984E-07
DataValue, 8.5, -4.5602E-11, 5.5724E-07, 5.5724E-07, 4.5602E-11, 1.3291999999999974E-07
DataValue, 8.625, 4.4536000000000007E-11, 5.7407E-07, 5.7407E-07, 4.4536000000000007E-11, 1.3367999999999996E-07
DataValue, 8.75, 3.8824000000000003E-11, 5.9066E-07, 5.9066E-07, 3.8824000000000003E-11, 1.2556000000000029E-07
DataValue, 8.875, -5.2768000000000005E-11, 6.0546E-07, 6.0546E-07, 5.2768000000000005E-11, 1.2471999999999997E-07
DataValue, 9, -2.0462E-11, 6.2184E-07, 6.2184E-07, 2.0462E-11, 1.3043999999999989E-07
DataValue, 9.125, 6.5622E-11, 6.3807E-07, 6.3807E-07, 6.5622E-11, 1.4232000000000002E-07
DataValue, 9.25, 1.2436E-11, 6.5742E-07, 6.5742E-07, 1.2436E-11, 1.433200000000001E-07
DataValue, 9.375, -6.87E-11, 6.739E-07, 6.739E-07, 6.87E-11, 1.3292000000000016E-07
DataValue, 9.5, 7.592E-12, 6.9065E-07, 6.9065E-07, 7.592E-12, 1.3167999999999981E-07
DataValue, 9.625, 7.142600000000001E-11, 7.0682E-07, 7.0682E-07, 7.142600000000001E-11, 1.325999999999998E-07
DataValue, 9.75, -1.2936E-11, 7.238E-07, 7.238E-07, 1.2936E-11, 1.339999999999999E-07
DataValue, 9.875, -5.9696E-11, 7.4032E-07, 7.4032E-07, 5.9696E-11, 1.3056000000000024E-07
DataValue, 10, 2.7474000000000002E-11, 7.5644E-07, 7.5644E-07, 2.7474000000000002E-11, 1.3887999999999993E-07
DataValue, 10, -1.6614E-11, 7.5767999999999994E-07, 7.5767999999999994E-07, 1.6614E-11, 1.3359999999999987E-07
DataValue, 9.875, -5.7556000000000004E-11, 7.3974E-07, 7.3974E-07, 5.7556000000000004E-11, 1.5003999999999967E-07
DataValue, 9.75, 3.0892E-11, 7.2017E-07, 7.2017E-07, 3.0892E-11, 1.4408000000000032E-07
DataValue, 9.625, 4.9658E-11, 7.0372E-07, 7.0372E-07, 4.9658E-11, 1.4680000000000002E-07
DataValue, 9.5, -4.2398000000000006E-11, 6.8347E-07, 6.8347E-07, 4.2398000000000006E-11, 1.518399999999998E-07
DataValue, 9.375, -3.31E-11, 6.6576E-07, 6.6576E-07, 3.31E-11, 1.4148000000000013E-07
DataValue, 9.25, 5.5078000000000007E-11, 6.481E-07, 6.481E-07, 5.5078000000000007E-11, 1.4467999999999994E-07
DataValue, 9.125, 2.5248000000000002E-11, 6.2959E-07, 6.2959E-07, 2.5248000000000002E-11, 1.4487999999999996E-07
DataValue, 9, -6.2384E-11, 6.1188E-07, 6.1188E-07, 6.2384E-11, 1.433200000000001E-07
DataValue, 8.875, -1.2346000000000001E-11, 5.9376E-07, 5.9376E-07, 1.2346000000000001E-11, 1.3695999999999987E-07
DataValue, 8.75, 6.9666000000000008E-11, 5.7764E-07, 5.7764E-07, 6.9666000000000008E-11, 1.3827999999999989E-07
DataValue, 8.625, 2.52E-12, 5.5919E-07, 5.5919E-07, 2.52E-12, 1.4168000000000014E-07
DataValue, 8.5, -7.1248000000000008E-11, 5.4222E-07, 5.4222E-07, 7.1248000000000008E-11, 1.391200000000002E-07
DataValue, 8.375, 9.004E-12, 5.2441E-07, 5.2441E-07, 9.004E-12, 1.4867999999999982E-07
DataValue, 8.25, 6.9164E-11, 5.0505E-07, 5.0505E-07, 6.9164E-11, 1.4240000000000011E-07
DataValue, 8.125, -1.5302000000000002E-11, 4.8880999999999994E-07, 4.8880999999999994E-07, 1.5302000000000002E-11, 1.3392000000000024E-07
DataValue, 8, -6.1728E-11, 4.7157E-07, 4.7157E-07, 6.1728E-11, 1.373599999999999E-07
DataValue, 7.875, 2.7974000000000003E-11, 4.5446999999999997E-07, 4.5446999999999997E-07, 2.7974000000000003E-11, 1.3804000000000004E-07
DataValue, 7.75, 5.0628000000000006E-11, 4.3705999999999997E-07, 4.3705999999999997E-07, 5.0628000000000006E-11, 1.3919999999999987E-07
DataValue, 7.625, -4.2726E-11, 4.1967E-07, 4.1967E-07, 4.2726E-11, 1.3727999999999981E-07
DataValue, 7.5, -3.755E-11, 4.0274E-07, 4.0274E-07, 3.755E-11, 1.3860000000000004E-07
DataValue, 7.375, 5.3714E-11, 3.8502E-07, 3.8502E-07, 5.3714E-11, 1.4032000000000008E-07
DataValue, 7.25, 2.4408000000000002E-11, 3.6766E-07, 3.6766E-07, 2.4408000000000002E-11, 1.356799999999999E-07
DataValue, 7.125, -6.1388E-11, 3.511E-07, 3.511E-07, 6.1388E-11, 1.3363999999999992E-07
DataValue, 7, -1.3446E-11, 3.3425E-07, 3.3425E-07, 1.3446E-11, 1.3452000000000007E-07
DataValue, 6.875, 6.8648E-11, 3.1747E-07, 3.1747E-07, 6.8648E-11, 1.3452000000000007E-07
DataValue, 6.75, 2.03E-12, 3.0062E-07, 3.0062E-07, 2.03E-12, 1.3347999999999995E-07
DataValue, 6.625, -7.1546E-11, 2.841E-07, 2.841E-07, 7.1546E-11, 1.3188000000000004E-07
DataValue, 6.5, 7.0420000000000009E-12, 2.6765E-07, 2.6765E-07, 7.0420000000000009E-12, 1.3087999999999997E-07
DataValue, 6.375, 6.99E-11, 2.5138E-07, 2.5138E-07, 6.99E-11, 1.3067999999999995E-07
DataValue, 6.25, -1.5058E-11, 2.3498E-07, 2.3498E-07, 1.5058E-11, 1.301600000000001E-07
DataValue, 6.125, -6.5326E-11, 2.1884E-07, 2.1884E-07, 6.5326E-11, 1.2784E-07
DataValue, 6, 2.4626E-11, 2.0302E-07, 2.0302E-07, 2.4626E-11, 1.2832000000000003E-07
DataValue, 5.875, 5.1626000000000005E-11, 1.8675999999999999E-07, 1.8675999999999999E-07, 5.1626000000000005E-11, 1.2888000000000003E-07
DataValue, 5.75, -3.8944000000000005E-11, 1.708E-07, 1.708E-07, 3.8944000000000005E-11, 1.2671999999999991E-07
DataValue, 5.625, -4.0324000000000005E-11, 1.5508E-07, 1.5508E-07, 4.0324000000000005E-11, 1.2372E-07
DataValue, 5.5, 5.2884000000000004E-11, 1.3987E-07, 1.3987E-07, 5.2884000000000004E-11, 1.2324000000000009E-07
DataValue, 5.375, 2.8822E-11, 1.2427E-07, 1.2427E-07, 2.8822E-11, 1.2012E-07
DataValue, 5.25, -6.1334E-11, 1.0984E-07, 1.0984E-07, 6.1334E-11, 1.1527559999999998E-07
DataValue, 5.125, -1.6014E-11, 9.5451099999999991E-08, 9.5451099999999991E-08, 1.6014E-11, 1.116692E-07
DataValue, 5, 3.3118E-11, 8.19227E-08, 8.19227E-08, 3.3118E-11, 1.050832E-07
DataValue, 4.875, -6.655200000000001E-11, 6.9180299999999991E-08, 6.9180299999999991E-08, 6.655200000000001E-11, 9.75784E-08
DataValue, 4.75, -3.2640000000000002E-12, 5.7528099999999996E-08, 5.7528099999999996E-08, 3.2640000000000002E-12, 9.0518399999999986E-08
DataValue, 4.625, 6.3856E-11, 4.6550699999999995E-08, 4.6550699999999995E-08, 6.3856E-11, 7.9570800000000007E-08
DataValue, 4.5, -3.467E-11, 3.7635399999999994E-08, 3.7635399999999994E-08, 3.467E-11, 6.7861199999999986E-08
DataValue, 4.375, -3.0864E-11, 2.95854E-08, 2.95854E-08, 3.0864E-11, 6.0144399999999981E-08
DataValue, 4.25, 6.6444E-11, 2.25993E-08, 2.25993E-08, 6.6444E-11, 4.97888E-08
DataValue, 4.125, 8.6200000000000006E-13, 1.71382E-08, 1.71382E-08, 8.6200000000000006E-13, 3.9664000000000004E-08
DataValue, 4, -6.2968E-11, 1.2683299999999998E-08, 1.2683299999999998E-08, 6.2968E-11, 3.3577119999999995E-08
DataValue, 3.875, 3.4202E-11, 8.74392E-09, 8.74392E-09, 3.4202E-11, 2.6261079999999992E-08
DataValue, 3.75, 2.9238E-11, 6.11803E-09, 6.11803E-09, 2.9238E-11, 2.006236E-08
DataValue, 3.625, -4.662E-12, 3.72833E-09, 3.72833E-09, 4.662E-12, 1.438724E-08
DataValue, 3.5, -2.6208E-11, 2.52122E-09, 2.52122E-09, 2.6208E-11, 9.132599999999998E-09
DataValue, 3.375, 5.7186E-11, 1.44518E-09, 1.44518E-09, 5.7186E-11, 6.1062400000000006E-09
DataValue, 3.25, -7.187200000000001E-11, 9.9466E-10, 9.9466E-10, 7.187200000000001E-11, 3.654412E-09
DataValue, 3.125, -3.2400000000000003E-12, 5.31577E-10, 5.31577E-10, 3.2400000000000003E-12, 2.3299239999999998E-09
DataValue, 3, 1.056E-11, 4.12179E-10, 4.12179E-10, 1.056E-11, 1.8101920000000002E-09
DataValue, 2.875, 2.3792E-11, 7.9029E-11, 7.9029E-11, 2.3792E-11, 1.258888E-09
DataValue, 2.75, -6.4898E-11, 9.7457E-11, 9.7457E-11, 6.4898E-11, 1.40632E-10
DataValue, 2.625, 6.585600000000001E-11, 4.3871E-11, 4.3871E-11, 6.585600000000001E-11, 5.93208E-10
DataValue, 2.5, -3.5920000000000004E-11, -5.0845000000000006E-11, 5.0845000000000006E-11, 3.5920000000000004E-11, -1.83872E-10
DataValue, 2.375, 6.2600000000000006E-13, 8.9839E-11, 8.9839E-11, 6.2600000000000006E-13, 2.595199999999999E-11
DataValue, 2.25, 4.027E-11, -5.7333000000000004E-11, 5.7333000000000004E-11, 4.027E-11, 3.0521599999999997E-10
DataValue, 2.125, -7.234200000000001E-11, 1.3535000000000002E-11, 1.3535000000000002E-11, 7.234200000000001E-11, -3.5213600000000005E-10
DataValue, 2, 5.4814000000000005E-11, 3.0701000000000003E-11, 3.0701000000000003E-11, 5.4814000000000005E-11, 3.6279200000000006E-10
DataValue, 1.875, -2.0890000000000002E-11, -7.7163000000000008E-11, 7.7163000000000008E-11, 2.0890000000000002E-11, -2.0261600000000004E-10
DataValue, 1.75, -1.46E-11, 8.1355000000000013E-11, 8.1355000000000013E-11, 1.46E-11, -1.5064E-10
DataValue, 1.625, 5.3958E-11, -3.9503000000000006E-11, 3.9503000000000006E-11, 5.3958E-11, 3.1909600000000003E-10
DataValue, 1.5, -7.2896E-11, 1.581E-12, 1.581E-12, 7.2896E-11, -3.5305600000000004E-10
DataValue, 1.375, 4.1572E-11, 4.8761000000000004E-11, 4.8761000000000004E-11, 4.1572E-11, 3.5120800000000006E-10
DataValue, 1.25, -8.83E-12, -8.6221000000000009E-11, 8.6221000000000009E-11, 8.83E-12, -8.7384E-11
DataValue, 1.125, -2.6728000000000003E-11, 7.0607E-11, 7.0607E-11, 2.6728000000000003E-11, -2.3454400000000003E-10
DataValue, 1, 6.188000000000001E-11, -2.7585E-11, 2.7585E-11, 6.188000000000001E-11, 3.27736E-10
DataValue, 0.875, -6.9128000000000007E-11, -1.1327000000000001E-11, 1.1327000000000001E-11, 6.9128000000000007E-11, -3.46152E-10
DataValue, 0.75, 3.4024000000000004E-11, 5.8953E-11, 5.8953E-11, 3.4024000000000004E-11, 3.10832E-10
DataValue, 0.625, -3.7220000000000005E-12, -8.9035E-11, 8.9035E-11, 3.7220000000000005E-12, -1.4952000000000002E-11
DataValue, 0.5, -3.5082E-11, 6.2691E-11, 6.2691E-11, 3.5082E-11, -2.91176E-10
DataValue, 0.375, 6.802E-11, -1.6241000000000002E-11, 1.6241000000000002E-11, 6.802E-11, 3.55288E-10
DataValue, 0.25, -5.9654E-11, -2.6131000000000003E-11, 2.6131000000000003E-11, 5.9654E-11, -3.68584E-10
DataValue, 0.125, 2.0418E-11, 7.5905000000000008E-11, 7.5905000000000008E-11, 2.0418E-11, 2.3116800000000002E-10
DataValue, 0, 1.3894E-11, -8.3923E-11, 8.3923E-11, 1.3894E-11, 1.2786240000000001E-09
DataValue, 0, 9.0420000000000013E-12, -6.9897E-11, 6.9897E-11, 9.0420000000000013E-12, 7.3496E-10
DataValue, 0.125, -6.6886E-11, 2.1973000000000003E-11, 2.1973000000000003E-11, 6.6886E-11, 3.53656E-10
DataValue, 0.25, 6.3826E-11, 1.8517E-11, 1.8517E-11, 6.3826E-11, -3.41104E-10
DataValue, 0.375, -3.0386E-11, -6.3303E-11, 6.3303E-11, 3.0386E-11, 2.7576E-10
DataValue, 0.5, -1.5660000000000002E-12, 8.7457E-11, 8.7457E-11, 1.5660000000000002E-12, 3.3192000000000008E-11
DataValue, 0.625, 4.3398E-11, -5.5005E-11, 5.5005E-11, 4.3398E-11, -3.08792E-10
DataValue, 0.75, -7.164600000000001E-11, 1.0259000000000001E-11, 1.0259000000000001E-11, 7.164600000000001E-11, 3.64208E-10
DataValue, 0.875, 5.313E-11, 3.6047E-11, 3.6047E-11, 5.313E-11, -3.6024000000000004E-10
DataValue, 1, -1.6242E-11, -7.9801000000000007E-11, 7.9801000000000007E-11, 1.6242E-11, 1.7265600000000005E-10
DataValue, 1.125, -1.682E-11, 7.9211000000000012E-11, 7.9211000000000012E-11, 1.682E-11, 1.6987200000000002E-10
DataValue, 1.25, 5.6706E-11, -3.7333E-11, 3.7333E-11, 5.6706E-11, -3.1412800000000007E-10
DataValue, 1.375, -7.0714E-11, 6.79E-13, 6.79E-13, 7.0714E-11, 3.39776E-10
DataValue, 1.5, 4.4486000000000004E-11, 4.7611000000000006E-11, 4.7611000000000006E-11, 4.4486000000000004E-11, -3.50128E-10
DataValue, 1.625, -6.318E-12, -8.6853E-11, 8.6853E-11, 6.318E-12, 8.6592E-11
DataValue, 1.75, -2.646E-11, 6.9259E-11, 6.9259E-11, 2.646E-11, 2.4975999999999997E-10
DataValue, 1.875, 6.5162E-11, -2.4413000000000003E-11, 2.4413000000000003E-11, 6.5162E-11, -3.31648E-10
DataValue, 2, -6.5866E-11, -1.3653000000000001E-11, 1.3653000000000001E-11, 6.5866E-11, 3.4842400000000006E-10
DataValue, 2.125, 3.3508000000000005E-11, 6.2693E-11, 6.2693E-11, 3.3508000000000005E-11, -2.8864000000000005E-10
DataValue, 2.25, 1.16E-13, -8.5813000000000012E-11, 8.5813000000000012E-11, 1.16E-13, 6.5920000000000016E-11
DataValue, 2.375, -3.6652E-11, 7.9173000000000009E-11, 7.9173000000000009E-11, 3.6652E-11, 5.8726400000000013E-10
DataValue, 2.5, 7.0588000000000007E-11, 6.1003000000000009E-11, 6.1003000000000009E-11, 7.0588000000000007E-11, 5.5975999999999994E-10
DataValue, 2.625, -5.8702E-11, 2.19113E-10, 2.19113E-10, 5.8702E-11, 2.1692880000000003E-09
DataValue, 2.75, 2.1826000000000002E-11, 6.0332500000000009E-10, 6.0332500000000009E-10, 2.1826000000000002E-11, 2.953348E-09
DataValue, 2.875, -3.6220000000000005E-11, 9.5745E-10, 9.5745E-10, 3.6220000000000005E-11, 5.78438E-09
DataValue, 3, -6.2232E-11, 2.04942E-09, 2.04942E-09, 6.2232E-11, 1.1856399999999999E-08
DataValue, 3.125, 7.1104E-11, 3.92155E-09, 3.92155E-09, 7.1104E-11, 1.9370359999999996E-08
DataValue, 3.25, -4.3834E-11, 6.89201E-09, 6.89201E-09, 4.3834E-11, 3.1011799999999989E-08
DataValue, 3.375, 1.5128000000000003E-11, 1.1674499999999998E-08, 1.1674499999999998E-08, 1.5128000000000003E-11, 5.067476E-08
DataValue, 3.5, 6.4544E-11, 1.95607E-08, 1.95607E-08, 6.4544E-11, 7.68652E-08
DataValue, 3.625, -3.2634000000000003E-11, 3.08908E-08, 3.08908E-08, 3.2634000000000003E-11, 1.1082559999999998E-07
DataValue, 3.75, -2.9688000000000005E-11, 4.7267099999999994E-08, 4.7267099999999994E-08, 2.9688000000000005E-11, 1.4980599999999999E-07
DataValue, 3.875, 6.9456E-11, 6.83423E-08, 6.83423E-08, 6.9456E-11, 2.020664E-07
DataValue, 4, -1.604E-12, 9.77837E-08, 9.77837E-08, 1.604E-12, 2.671508E-07
DataValue, 4.125, -5.8782000000000007E-11, 1.3513E-07, 1.3513E-07, 5.8782000000000007E-11, 3.409852E-07
DataValue, 4.25, -1.3926000000000002E-11, 1.8303E-07, 1.8303E-07, 1.3926000000000002E-11, 4.3703999999999995E-07
DataValue, 4.375, 6.7192000000000007E-11, 2.4439E-07, 2.4439E-07, 6.7192000000000007E-11, 5.309200000000001E-07
DataValue, 4.5, 9.298E-12, 3.1576E-07, 3.1576E-07, 9.298E-12, 6.4080000000000007E-07
DataValue, 4.625, -6.9678000000000007E-11, 4.0459E-07, 4.0459E-07, 6.9678000000000007E-11, 7.6351999999999989E-07
DataValue, 4.75, 5.14E-12, 5.0664E-07, 5.0664E-07, 5.14E-12, 8.7484000000000012E-07
DataValue, 4.875, 7.073600000000001E-11, 6.233E-07, 6.233E-07, 7.073600000000001E-11, 9.9288000000000014E-07
DataValue, 5, -1.3592000000000001E-11, 7.5486E-07, 7.5486E-07, 1.3592000000000001E-11, 1.13576E-06
DataValue, 5.125, -6.1982E-11, 9.0724E-07, 9.0724E-07, 6.1982E-11, 1.2856399999999999E-06
DataValue, 5.25, 2.4978000000000003E-11, 1.07627E-06, 1.07627E-06, 2.4978000000000003E-11, 1.3546400000000008E-06
DataValue, 5.375, 4.8796000000000007E-11, 1.2459000000000002E-06, 1.2459000000000002E-06, 4.8796000000000007E-11, 1.4869200000000007E-06
DataValue, 5.5, -7.0618E-11, 1.4480000000000002E-06, 1.4480000000000002E-06, 7.0618E-11, 1.6352E-06
DataValue, 5.625, 1.9086E-11, 1.6547000000000002E-06, 1.6547000000000002E-06, 1.9086E-11, 1.7292000000000003E-06
DataValue, 5.75, 4.5168000000000006E-11, 1.8803000000000002E-06, 1.8803000000000002E-06, 4.5168000000000006E-11, 1.8348000000000006E-06
DataValue, 5.875, -6.0678E-11, 2.1134000000000004E-06, 2.1134000000000004E-06, 6.0678E-11, 1.8920000000000007E-06
DataValue, 6, 5.424E-12, 2.3533000000000004E-06, 2.3533000000000004E-06, 5.424E-12, 1.9624E-06
DataValue, 6.125, 6.3674000000000007E-11, 2.6040000000000004E-06, 2.6040000000000004E-06, 6.3674000000000007E-11, 2.0599999999999989E-06
DataValue, 6.25, -4.5946000000000005E-11, 2.8683E-06, 2.8683E-06, 4.5946000000000005E-11, 2.1491999999999997E-06
DataValue, 6.375, -1.2286000000000002E-11, 3.1413000000000003E-06, 3.1413000000000003E-06, 1.2286000000000002E-11, 2.2156000000000013E-06
DataValue, 6.5, 7.2948E-11, 3.4222000000000005E-06, 3.4222000000000005E-06, 7.2948E-11, 2.2416000000000007E-06
DataValue, 6.625, -2.1122E-11, 3.7017000000000005E-06, 3.7017000000000005E-06, 2.1122E-11, 2.2588000000000011E-06
DataValue, 6.75, -3.6076000000000004E-11, 3.9869000000000007E-06, 3.9869000000000007E-06, 3.6076000000000004E-11, 2.3116E-06
DataValue, 6.875, 6.8340000000000006E-11, 4.2796000000000005E-06, 4.2796000000000005E-06, 6.8340000000000006E-11, 2.3467999999999993E-06
DataValue, 7, -5.848E-12, 4.5736000000000006E-06, 4.5736000000000006E-06, 5.848E-12, 2.388399999999999E-06
DataValue, 7.125, -5.5582E-11, 4.8767E-06, 4.8767E-06, 5.5582E-11, 2.4127999999999983E-06
DataValue, 7.25, 5.3376000000000005E-11, 5.1768E-06, 5.1768E-06, 5.3376000000000005E-11, 2.4060000000000003E-06
DataValue, 7.375, 1.3676000000000001E-11, 5.4782E-06, 5.4782E-06, 1.3676000000000001E-11, 2.4492E-06
DataValue, 7.5, -6.8938E-11, 5.7891E-06, 5.7891E-06, 6.8938E-11, 2.4764000000000022E-06
DataValue, 7.625, 3.3578000000000004E-11, 6.0973000000000009E-06, 6.0973000000000009E-06, 3.3578000000000004E-11, 2.5088000000000021E-06
DataValue, 7.75, 3.0238E-11, 6.4163000000000007E-06, 6.4163000000000007E-06, 3.0238E-11, 2.5423999999999979E-06
DataValue, 7.875, -6.929E-11, 6.7329E-06, 6.7329E-06, 6.929E-11, 2.5436000000000005E-06
DataValue, 8, 1.7824E-11, 7.0522000000000009E-06, 7.0522000000000009E-06, 1.7824E-11, 2.5676000000000023E-06
DataValue, 8.125, 4.9414E-11, 7.3748000000000009E-06, 7.3748000000000009E-06, 4.9414E-11, 2.5580000000000016E-06
DataValue, 8.25, -5.7732E-11, 7.6917000000000013E-06, 7.6917000000000013E-06, 5.7732E-11, 2.5908000000000024E-06
DataValue, 8.375, 3.3560000000000002E-12, 8.0225000000000015E-06, 8.0225000000000015E-06, 3.3560000000000002E-12, 2.5851999999999969E-06
DataValue, 8.5, 6.6952E-11, 8.338E-06, 8.338E-06, 6.6952E-11, 2.4931999999999984E-06
DataValue, 8.625, -4.0028000000000005E-11, 8.6458000000000011E-06, 8.6458000000000011E-06, 4.0028000000000005E-11, 2.5504000000000019E-06
DataValue, 8.75, -1.6940000000000002E-11, 8.9756000000000009E-06, 8.9756000000000009E-06, 1.6940000000000002E-11, 2.7155999999999982E-06
DataValue, 8.875, 7.3784000000000011E-11, 9.3247E-06, 9.3247E-06, 7.3784000000000011E-11, 2.7747999999999993E-06
DataValue, 9, -1.7282000000000002E-11, 9.6693E-06, 9.6693E-06, 1.7282000000000002E-11, 2.7820000000000015E-06
DataValue, 9.125, -4.1718E-11, 1.0020200000000001E-05, 1.0020200000000001E-05, 4.1718E-11, 2.7044000000000007E-06
DataValue, 9.25, 6.415800000000001E-11, 1.0345400000000001E-05, 1.0345400000000001E-05, 6.415800000000001E-11, 2.6263999999999991E-06
DataValue, 9.375, -4.64E-13, 1.06768E-05, 1.06768E-05, 4.64E-13, 2.690799999999998E-06
DataValue, 9.5, -6.0148E-11, 1.10181E-05, 1.10181E-05, 6.0148E-11, 2.8348000000000021E-06
DataValue, 9.625, 4.8742E-11, 1.1385500000000001E-05, 1.1385500000000001E-05, 4.8742E-11, 2.6676000000000014E-06
DataValue, 9.75, 1.7572E-11, 1.1685E-05, 1.1685E-05, 1.7572E-11, 2.469999999999995E-06
DataValue, 9.875, 2.0086000000000003E-11, 1.2003E-05, 1.2003E-05, 2.0086000000000003E-11, 2.647999999999999E-06
DataValue, 10, -6.3948E-11, 1.2347E-05, 1.2347E-05, 6.3948E-11, 2.6960000000000026E-06
DataValue, 10, 6.3388000000000009E-11, 1.234E-05, 1.234E-05, 6.3388000000000009E-11, 3.0320000000000076E-06
DataValue, 9.875, 1.7490000000000002E-11, 1.1968E-05, 1.1968E-05, 1.7490000000000002E-11, 2.8759999999999975E-06
DataValue, 9.75, -6.626E-11, 1.1621000000000001E-05, 1.1621000000000001E-05, 6.626E-11, 2.7999999999999935E-06
DataValue, 9.625, -4.36E-13, 1.1268000000000001E-05, 1.1268000000000001E-05, 4.36E-13, 2.8440000000000019E-06
DataValue, 9.5, 7.2286000000000008E-11, 1.091E-05, 1.091E-05, 7.2286000000000008E-11, 2.8000000000000003E-06
DataValue, 9.375, -6.2380000000000007E-12, 1.0568000000000001E-05, 1.0568000000000001E-05, 6.2380000000000007E-12, 2.7920000000000031E-06
DataValue, 9.25, -6.7976000000000012E-11, 1.0212E-05, 1.0212E-05, 6.7976000000000012E-11, 2.8016000000000038E-06
DataValue, 9.125, 1.6002E-11, 9.8676E-06, 9.8676E-06, 1.6002E-11, 2.7727999999999949E-06
DataValue, 9, -6.7246E-11, 9.5188000000000011E-06, 9.5188000000000011E-06, 6.7246E-11, 2.7831999999999973E-06
DataValue, 8.875, 1.1744000000000002E-11, 9.1718000000000009E-06, 9.1718000000000009E-06, 1.1744000000000002E-11, 2.7279999999999983E-06
DataValue, 8.75, 5.0742E-11, 8.8368000000000015E-06, 8.8368000000000015E-06, 5.0742E-11, 2.7208000000000028E-06
DataValue, 8.625, -5.5774000000000007E-11, 8.4916E-06, 8.4916E-06, 5.5774000000000007E-11, 2.7532000000000061E-06
DataValue, 8.5, 3.52E-13, 8.1485E-06, 8.1485E-06, 3.52E-13, 2.7127999999999988E-06
DataValue, 8.375, 6.6658E-11, 7.8134E-06, 7.8134E-06, 6.6658E-11, 2.699599999999997E-06
DataValue, 8.25, -4.0214000000000005E-11, 7.4736000000000007E-06, 7.4736000000000007E-06, 4.0214000000000005E-11, 2.6815999999999982E-06
DataValue, 8.125, -1.8728000000000002E-11, 7.1430000000000009E-06, 7.1430000000000009E-06, 1.8728000000000002E-11, 2.6184000000000019E-06
DataValue, 8, 7.2172000000000012E-11, 6.819E-06, 6.819E-06, 7.2172000000000012E-11, 2.6032000000000025E-06
DataValue, 7.875, -2.1668E-11, 6.4922E-06, 6.4922E-06, 2.1668E-11, 2.6376E-06
DataValue, 7.75, -3.8778E-11, 6.1596E-06, 6.1596E-06, 3.8778E-11, 2.6203999999999995E-06
DataValue, 7.625, 6.3866E-11, 5.8371E-06, 5.8371E-06, 6.3866E-11, 2.5671999999999981E-06
DataValue, 7.5, -7.2140000000000006E-12, 5.5178000000000008E-06, 5.5178000000000008E-06, 7.2140000000000006E-12, 2.5507999999999994E-06
DataValue, 7.375, -5.7398000000000006E-11, 5.1994000000000006E-06, 5.1994000000000006E-06, 5.7398000000000006E-11, 2.5199999999999996E-06
DataValue, 7.25, 5.0076E-11, 4.8878000000000009E-06, 4.8878000000000009E-06, 5.0076E-11, 2.4747999999999987E-06
DataValue, 7.125, 1.107E-11, 4.5807000000000009E-06, 4.5807000000000009E-06, 1.107E-11, 2.4796000000000025E-06
DataValue, 7, -7.1162000000000007E-11, 4.2679E-06, 4.2679E-06, 7.1162000000000007E-11, 2.4460000000000033E-06
DataValue, 6.875, 3.0038E-11, 3.9692E-06, 3.9692E-06, 3.0038E-11, 2.3843999999999987E-06
DataValue, 6.75, 2.9654000000000004E-11, 3.6718000000000006E-06, 3.6718000000000006E-06, 2.9654000000000004E-11, 2.3703999999999985E-06
DataValue, 6.625, -7.1120000000000009E-11, 3.3766000000000004E-06, 3.3766000000000004E-06, 7.1120000000000009E-11, 2.3164000000000004E-06
DataValue, 6.5, 1.2742E-11, 3.0927000000000005E-06, 3.0927000000000005E-06, 1.2742E-11, 2.2668E-06
DataValue, 6.375, 4.9660000000000006E-11, 2.8099000000000004E-06, 2.8099000000000004E-06, 4.9660000000000006E-11, 2.2164000000000013E-06
DataValue, 6.25, -5.6580000000000006E-11, 2.5386E-06, 2.5386E-06, 5.6580000000000006E-11, 2.1344000000000011E-06
DataValue, 6.125, -1.6640000000000002E-12, 2.2763E-06, 2.2763E-06, 1.6640000000000002E-12, 2.0639999999999992E-06
DataValue, 6, 6.5766E-11, 2.0226000000000003E-06, 2.0226000000000003E-06, 6.5766E-11, 1.9604E-06
DataValue, 5.875, -3.8918E-11, 1.7862000000000002E-06, 1.7862000000000002E-06, 3.8918E-11, 1.8604000000000009E-06
DataValue, 5.75, -2.2702E-11, 1.5575000000000001E-06, 1.5575000000000001E-06, 2.2702E-11, 1.7640000000000004E-06
DataValue, 5.625, 7.108E-11, 1.3452E-06, 1.3452E-06, 7.108E-11, 1.624E-06
DataValue, 5.5, -1.9498000000000003E-11, 1.1515000000000001E-06, 1.1515000000000001E-06, 1.9498000000000003E-11, 1.4995200000000003E-06
DataValue, 5.375, -4.2198E-11, 9.7032E-07, 9.7032E-07, 4.2198E-11, 1.3767600000000007E-06
DataValue, 5.25, -6.0308E-11, 8.0730999999999994E-07, 8.0730999999999994E-07, 6.0308E-11, 1.22664E-06
DataValue, 5.125, -1.7198000000000002E-11, 6.6366E-07, 6.6366E-07, 1.7198000000000002E-11, 1.0816399999999998E-06
DataValue, 5, 6.7738E-11, 5.369E-07, 5.369E-07, 6.7738E-11, 9.491599999999999E-07
DataValue, 4.875, 4.3560000000000004E-12, 4.2636999999999997E-07, 4.2636999999999997E-07, 4.3560000000000004E-12, 8.1376000000000011E-07
